evaluations raw_y
1 0.0000000000
4 112.0000000000
5 187.0000000000
6 204.0000000000
7 264.0000000000
8 267.0000000000
9 275.0000000000
13 334.0000000000
16 394.0000000000
17 439.0000000000
18 463.0000000000
20 491.0000000000
22 545.0000000000
25 577.0000000000
33 604.0000000000
37 631.0000000000
70 652.0000000000
133 665.0000000000
157 669.0000000000
197 672.0000000000
248 684.0000000000
1041 686.0000000000
1094 687.0000000000
1498 688.0000000000
1827 689.0000000000
1928 690.0000000000
2100 692.0000000000
2917 693.0000000000
2936 695.0000000000
2946 700.0000000000
3124 702.0000000000
3747 703.0000000000
3766 709.0000000000
8232 713.0000000000
10000 682.0000000000
