evaluations raw_y
1 -262464.1000000000
3 -261774.1000000000
7 -261186.1000000000
9 -260700.1000000000
10 -259756.1000000000
12 -256008.1000000000
13 -255199.1000000000
15 -252839.1000000000
16 -250965.1000000000
22 -249497.1000000000
23 -249017.1000000000
24 -248554.1000000000
26 -248343.1000000000
39 -245051.1000000000
40 -244746.1000000000
42 -243328.1000000000
43 -242739.1000000000
44 -241271.1000000000
46 -240881.1000000000
47 -240158.1000000000
52 -238984.1000000000
55 -237650.1000000000
56 -236678.1000000000
57 -235701.1000000000
58 -234941.1000000000
62 -233439.1000000000
63 -231677.1000000000
64 -230730.1000000000
65 -229780.1000000000
67 -229499.1000000000
70 -228273.1000000000
71 -225342.1000000000
72 -224420.1000000000
73 -224115.1000000000
76 -224059.1000000000
78 -223174.1000000000
79 -222200.1000000000
81 -221844.1000000000
84 -221381.1000000000
85 -221056.1000000000
86 -220597.1000000000
88 -220197.1000000000
90 -219826.1000000000
91 -219092.1000000000
93 -218702.1000000000
97 -217958.1000000000
99 -217097.1000000000
103 -216622.1000000000
104 -214170.1000000000
112 -213347.1000000000
115 -213107.1000000000
116 -212996.1000000000
122 -212434.1000000000
125 -212311.1000000000
126 -211131.1000000000
129 -210794.1000000000
133 -210113.1000000000
136 -209173.1000000000
144 -208461.1000000000
145 -208038.1000000000
149 -206518.1000000000
150 -205585.1000000000
151 -204642.1000000000
157 -203280.1000000000
158 -202998.1000000000
159 -202532.1000000000
175 -200204.1000000000
178 -199957.1000000000
180 -199492.1000000000
184 -197846.1000000000
188 -195584.1000000000
195 -193004.1000000000
199 -192318.1000000000
200 -190364.1000000000
201 -189290.1000000000
204 -188102.1000000000
209 -184998.1000000000
212 -184257.1000000000
213 -184157.1000000000
216 -183183.1000000000
222 -183181.1000000000
224 -182222.1000000000
226 -181770.1000000000
227 -180218.1000000000
232 -180117.1000000000
233 -178223.1000000000
242 -176461.1000000000
248 -175535.1000000000
253 -174654.1000000000
254 -173400.1000000000
259 -171892.1000000000
262 -171690.1000000000
264 -171448.1000000000
268 -170759.1000000000
276 -169459.1000000000
292 -168125.1000000000
320 -165542.1000000000
322 -164098.1000000000
325 -163568.1000000000
355 -162879.1000000000
357 -162103.1000000000
358 -160445.1000000000
366 -160333.1000000000
381 -160131.1000000000
386 25497.1541227145
389 25608.5805943231
399 25808.7126454813
409 25911.8431325390
418 26017.6205644665
470 26117.6328885171
578 26219.1410185521
724 26419.1612177453
741 26520.6264016421
10000 -161799.1000000000
