evaluations raw_y
1 0.0000000000
3 54.0000000000
4 115.0000000000
6 161.0000000000
7 199.0000000000
8 249.0000000000
12 259.0000000000
18 304.0000000000
21 333.0000000000
24 354.0000000000
27 380.0000000000
33 390.0000000000
40 403.0000000000
56 407.0000000000
79 409.0000000000
105 413.0000000000
111 416.0000000000
167 417.0000000000
212 418.0000000000
259 427.0000000000
412 428.0000000000
417 429.0000000000
434 430.0000000000
620 431.0000000000
866 434.0000000000
1587 435.0000000000
4742 437.0000000000
5518 439.0000000000
10000 426.0000000000
