evaluations raw_y
1 0.0000000000
3 88.0000000000
5 160.0000000000
7 220.0000000000
11 275.0000000000
19 300.0000000000
23 311.0000000000
25 333.0000000000
36 342.0000000000
37 360.0000000000
42 402.0000000000
62 404.0000000000
81 411.0000000000
87 412.0000000000
144 416.0000000000
207 418.0000000000
227 419.0000000000
260 423.0000000000
280 425.0000000000
311 426.0000000000
508 429.0000000000
656 432.0000000000
673 433.0000000000
820 435.0000000000
1092 437.0000000000
1453 438.0000000000
3472 440.0000000000
7685 441.0000000000
10000 438.0000000000
