evaluations raw_y
1 -2851.0000000000
3 -2586.5008273797
4 -2212.2102938171
5 809.3889156185
10 1138.3194864017
15 1235.7348452860
17 3093.1536683064
18 3204.3257212788
19 4324.6682617784
35 4577.6036781435
40 4620.2027373238
49 5269.8218592467
55 5606.6698244293
65 5975.6350005722
66 7443.1085435655
87 8179.3858167461
109 9724.6072965596
126 10686.1517936643
148 11600.2003570730
150 11852.5193608542
167 12166.0692402372
180 12992.4395401530
186 13133.7071145300
216 13838.3303068258
241 14279.2201745304
290 14545.3166890351
308 15606.5609049146
311 16464.4835616647
361 16470.9477162883
384 17450.5917156549
420 18045.2157103974
432 18410.0078239569
448 18962.8311739965
453 19362.9348513284
457 19407.6346451736
458 20385.8656830453
501 20692.4976451152
547 20905.0573110223
566 21898.9154960668
593 22048.7673767700
597 22190.1346631522
611 22331.2374169153
615 23135.4258094040
642 23300.4133697799
643 24453.9113306221
680 24485.7060078875
683 24785.9725349665
794 25519.7411195142
827 26374.1698529295
854 26386.5538749863
879 28186.1850515713
887 28497.6742878373
953 28798.8124837237
977 28964.0974845078
1009 29060.8448330800
1028 29969.2241459577
1051 30006.9184047647
1061 30477.9013800690
1085 31502.8103028387
1109 31800.1778582529
1148 31953.7816464054
1159 32534.2684048825
1204 33023.5162545907
1216 33080.0914052502
1238 33943.7811889864
1270 34342.7491464960
1316 35683.3315541724
1332 36012.0379514281
1353 36352.4587330626
1378 37154.9866039828
1412 37739.2575996074
1417 39270.0100173699
1511 40226.5078696437
1559 40245.3280293801
1614 41065.1690791585
1707 42236.9632797078
1759 42427.2032429620
1762 42910.8681088196
1786 43365.0158967049
1796 44199.4093359556
1829 45096.0211588635
1837 45883.5388927382
1900 46065.8668072581
1916 46696.2491904201
1919 47110.5866461062
2041 47433.7850534153
2046 47816.6946355198
2063 47881.5151339520
2078 48230.0113139907
2100 48447.3616002732
2174 48933.2754917785
2217 48975.3293210668
2237 49049.8067139969
2239 49740.9298283238
2265 50291.4093766727
2273 50397.1445607345
2323 51141.5635053293
2350 51628.9318723502
2372 51840.1141359484
2380 52340.9345917131
2463 52744.7687793661
2584 53854.9922223386
2624 54620.6745388974
2703 54793.3796749619
2714 57149.9601929069
2742 57728.3657226951
2779 57949.8365224915
2901 58313.5740446717
2932 58342.7468144053
2981 58688.1539786227
3069 59452.0196353244
3113 60252.6869160709
3117 61279.9308875788
3229 62298.6222314114
3426 62976.5875849079
3446 63016.6969279956
3561 63161.6604123931
3578 63204.2662591415
3604 63646.5850955295
3680 63770.5941869574
3707 64130.9804930361
3717 64148.6984202512
3777 64639.6210728290
3808 64882.2966044629
3876 65333.1825883876
3914 65692.0262356718
3919 66768.8940277873
4003 66958.5676904775
4007 67569.4908285107
4040 68371.9566287130
4059 69197.8947878954
4202 69583.4349887282
4247 70008.0773212821
4252 70490.7485320720
4301 70500.3197730886
4338 70918.0363969063
4340 71739.9367247623
4402 72155.4748972444
4419 72914.2022926194
4449 73255.8797929929
4511 73945.9474764552
4529 74344.5672297890
4575 74429.2521636538
4630 75048.8580041273
4766 75442.5307758098
4820 75568.3789997215
5002 75892.9509532882
5035 76728.6694353073
5210 78201.2538565851
5248 79142.6244113390
5283 80896.9159353035
5563 81768.9454401871
5585 82047.4711537044
5699 82957.2250365030
5763 83042.5722328387
5854 83331.2678371463
5882 83559.0251613550
5952 84447.9082739400
5955 84767.2616626734
6065 85190.3752323149
6071 85369.6821139826
6093 85522.4560595608
6178 85772.0734079899
6226 86170.1298549397
6423 86457.3730724734
6493 87753.7723567131
6495 88305.7700577463
6550 88538.6072719632
6598 89083.8026742115
6660 89353.8091282170
6699 91388.1791582517
7015 92191.2780116970
7037 93272.1885162812
7082 93494.0695225639
7096 94362.8952764261
7118 97092.3073021716
7170 98497.3749222208
7270 98962.5560965383
7361 98989.1262003781
7411 99226.1450918787
7485 99414.8658652437
7502 100283.3017480655
7648 101051.8905898104
7738 101969.5198128774
7917 103117.3095943965
8038 103985.3592691746
8141 104360.9225347094
8230 105090.7533838452
8327 105387.1169625496
8430 106166.8822227057
8520 106432.5628135758
8580 106511.7598215264
8592 106745.8124846749
8843 107453.4405974687
8976 107557.8302937321
9024 107564.0248159172
9030 107684.7799336602
9048 108222.3600619222
9064 109486.7702234359
9146 110731.8165450803
9167 111490.2096299863
9292 111739.8185941350
9435 112164.6298114413
9612 113088.6583483257
9618 113399.0224950493
9672 113457.2157517119
9703 113677.6939049176
9967 114097.4517308546
10000 27972.0605772370
