evaluations raw_y
1 0.0000000000
4 54.0000000000
5 155.0000000000
6 173.0000000000
7 263.0000000000
9 310.0000000000
19 321.0000000000
26 349.0000000000
27 392.0000000000
30 433.0000000000
45 444.0000000000
46 457.0000000000
55 478.0000000000
63 483.0000000000
64 487.0000000000
70 494.0000000000
81 504.0000000000
119 515.0000000000
183 524.0000000000
185 532.0000000000
467 537.0000000000
478 540.0000000000
539 544.0000000000
875 548.0000000000
1070 549.0000000000
1581 550.0000000000
1610 551.0000000000
1613 552.0000000000
1721 555.0000000000
2679 556.0000000000
3031 557.0000000000
3242 558.0000000000
3491 560.0000000000
6424 561.0000000000
10000 99.0000000000
