evaluations raw_y
1 -2851.0000000000
7 -1405.1700502319
8 870.2825460658
10 1775.3846585394
16 2786.9155413877
19 3483.2666222088
24 5417.7229961047
34 8376.4689260148
53 9940.3606260898
59 10920.1896115266
60 10924.3793772576
63 11226.4638256622
66 11907.4408732639
68 12135.0841803375
78 12742.3416268539
80 14589.4358461546
86 15363.9498885989
89 16553.9212228916
100 18577.6923598606
108 19592.9038010073
140 20824.7752215699
161 21572.3156620678
167 22637.3283929528
172 22750.2338979213
307 23079.9696536438
349 23250.3576458963
515 23411.4667112329
575 23537.6074654601
1043 23683.7625053176
1094 23851.6703166719
1115 23953.4327211920
1136 24052.0329841537
1258 24064.3942217932
1299 24252.3919126470
1536 24379.3264693968
1836 24424.2088852278
3127 24524.5838007156
5586 24544.3456351693
6672 24744.9848327132
7207 24845.3032736844
8085 24847.5175270864
9757 25048.1537953288
10000 -163467.1000000000
