evaluations raw_y
1 0.0000000000
5 6.5200000000
6 15.6700000000
7 44.6700000000
11 51.5600000000
12 62.2800000000
22 67.4100000000
25 75.8200000000
26 91.8700000000
31 92.5900000000
40 98.2100000000
44 100.4400000000
56 112.2900000000
64 117.6900000000
68 154.5000000000
103 159.0700000000
152 161.1300000000
155 162.9900000000
159 173.3100000000
182 186.0800000000
259 242.6700000000
271 242.8500000000
280 244.2200000000
300 270.8200000000
321 278.5000000000
405 279.3900000000
407 282.0400000000
482 283.2500000000
483 299.1600000000
1220 301.7200000000
1412 314.3500000000
1475 405.9300000000
1476 412.1900000000
1495 433.0900000000
1580 437.2400000000
1831 441.1500000000
3851 444.9600000000
5137 505.7300000000
5145 529.8400000000
5150 535.1700000000
5185 542.6600000000
5229 543.4800000000
5249 547.9500000000
5374 556.4800000000
5475 557.7700000000
6114 562.8200000000
6589 568.9900000000
6902 574.3200000000
7632 575.9700000000
10000 461.7200000000
