instance,alg,pop,selection,run,best,n_evals,time
2202,multi,10,uniform,0,15.829999999999993,10000,58.849573850631714
2202,multi,10,uniform,1,96.47999999999996,10000,61.78040075302124
2202,multi,10,uniform,2,44.860000000000014,10000,26.732482433319092
2202,multi,10,uniform,3,13.209999999999997,10000,25.57723832130432
2202,multi,10,uniform,4,22.259999999999998,10000,25.355120182037354
2202,multi,10,uniform,5,81.62000000000002,10000,25.693838834762573
2202,multi,10,uniform,6,46.61000000000003,10000,27.261064291000366
2202,multi,10,uniform,7,0.0,10000,25.446781873703003
2202,multi,10,uniform,8,11.899999999999995,10000,25.173884868621826
2202,multi,10,uniform,9,47.25000000000002,10000,25.342103481292725
2202,multi,10,uniform,10,25.30999999999999,10000,25.48749089241028
2202,multi,10,uniform,11,31.0,10000,26.60424566268921
2202,multi,10,uniform,12,21.959999999999997,10000,26.005606174468994
2202,multi,10,uniform,13,6.229999999999997,10000,25.79135251045227
2202,multi,10,uniform,14,23.650000000000002,10000,24.544145107269287
2202,multi,10,uniform,15,36.2,10000,25.47105646133423
2202,multi,10,uniform,16,10.2,10000,26.037547826766968
2202,multi,10,uniform,17,40.62999999999998,10000,25.269195079803467
2202,multi,10,uniform,18,12.629999999999985,10000,28.02402925491333
2202,multi,10,uniform,19,66.97999999999999,10000,27.95534896850586
2202,multi,10,uniform,20,6.929999999999992,10000,27.069761753082275
2202,multi,10,uniform,21,24.47,10000,26.574952602386475
2202,multi,10,uniform,22,26.84,10000,27.584808111190796
2202,multi,10,uniform,23,0.0,10000,25.102608919143677
2202,multi,10,uniform,24,37.040000000000006,10000,24.60494637489319
2202,multi,10,uniform,25,39.66999999999998,10000,25.912076950073242
2202,multi,10,uniform,26,21.009999999999994,10000,26.847166299819946
2202,multi,10,uniform,27,16.78999999999999,10000,25.621385097503662
2202,multi,10,uniform,28,17.649999999999995,10000,24.9275963306427
2202,multi,10,uniform,29,52.799999999999976,10000,25.42065167427063
2202,multi,10,uniform,0,64.69999999999999,10000,25.90467119216919
2202,multi,10,uniform,1,16.189999999999987,10000,26.25178074836731
2202,multi,10,uniform,2,181.37999999999997,10000,24.35481071472168
2202,multi,10,uniform,3,58.57000000000001,10000,26.390681982040405
2202,multi,10,uniform,4,0.0,10000,26.140087604522705
2202,multi,10,uniform,5,39.51,10000,25.66888403892517
2202,multi,10,uniform,6,79.88000000000001,10000,25.635859966278076
2202,multi,10,uniform,7,0.0,10000,26.146687984466553
2202,multi,10,uniform,8,36.64999999999998,10000,26.21240782737732
2202,multi,10,uniform,9,1.01,10000,25.136199235916138
2202,multi,10,uniform,10,48.239999999999974,10000,25.129388332366943
2202,multi,10,uniform,11,0.0,10000,25.70158576965332
2202,multi,10,uniform,12,36.16999999999998,10000,25.17889976501465
2202,multi,10,uniform,13,36.73000000000001,10000,25.063663244247437
2202,multi,10,uniform,14,207.82999999999996,10000,26.215195178985596
2202,multi,10,uniform,15,7.649999999999996,10000,24.83159828186035
2202,multi,10,uniform,16,15.419999999999991,10000,25.17860174179077
2202,multi,10,uniform,17,86.17999999999996,10000,25.149874448776245
2202,multi,10,uniform,18,70.43999999999997,10000,25.472318649291992
2202,multi,10,uniform,19,0.0,10000,25.64626955986023
2202,multi,10,uniform,20,0.0,10000,25.143195390701294
2202,multi,10,uniform,21,18.54,10000,25.257197618484497
2202,multi,10,uniform,22,48.44999999999998,10000,25.520763397216797
2202,multi,10,uniform,23,64.66,10000,25.13489294052124
2202,multi,10,uniform,24,2.9799999999999995,10000,25.207237243652344
2202,multi,10,uniform,25,49.97999999999997,10000,24.109851121902466
2202,multi,10,uniform,26,61.00999999999996,10000,25.574427127838135
2202,multi,10,uniform,27,3.649999999999998,10000,25.20484232902527
2202,multi,10,uniform,28,42.31000000000002,10000,22.71466588973999
2202,multi,10,uniform,29,34.49000000000001,10000,25.4777090549469
2202,multi,10,uniform,0,71.69999999999996,10000,25.764238834381104
2202,multi,10,uniform,1,118.07000000000008,10000,26.49627184867859
2202,multi,10,uniform,2,7.639999999999995,10000,24.536035537719727
2202,multi,10,uniform,3,18.399999999999988,10000,25.872292041778564
2202,multi,10,uniform,4,2.3200000000000003,10000,25.703548192977905
2202,multi,10,uniform,5,5.8799999999999955,10000,25.54127073287964
2202,multi,10,uniform,6,81.28000000000003,10000,26.38243579864502
2202,multi,10,uniform,7,0.0,10000,25.735018491744995
2202,multi,10,uniform,8,52.38,10000,25.836448192596436
2202,multi,10,uniform,9,38.63999999999998,10000,25.728335857391357
2202,multi,10,uniform,10,15.989999999999988,10000,24.960331678390503
2202,multi,10,uniform,11,66.74000000000002,10000,25.76487898826599
2202,multi,10,uniform,12,51.510000000000026,10000,24.278669118881226
2202,multi,10,uniform,13,52.29999999999999,10000,27.121290683746338
2202,multi,10,uniform,14,89.96000000000001,10000,24.504934787750244
2202,multi,10,uniform,15,19.51,10000,25.650034427642822
2202,multi,10,uniform,16,68.36999999999999,10000,25.599658250808716
2202,multi,10,uniform,17,32.45000000000001,10000,24.794180154800415
2202,multi,10,uniform,18,39.670000000000016,10000,26.120814085006714
2202,multi,10,uniform,19,3.0899999999999985,10000,25.629500150680542
2202,multi,10,uniform,20,15.00999999999999,10000,25.268980264663696
2202,multi,10,uniform,21,85.47999999999999,10000,25.24238657951355
2202,multi,10,uniform,22,28.000000000000004,10000,24.995556354522705
2202,multi,10,uniform,23,39.129999999999995,10000,26.767014503479004
2202,multi,10,uniform,24,7.959999999999995,10000,26.324034690856934
2202,multi,10,uniform,25,31.809999999999988,10000,22.717754125595093
2202,multi,10,uniform,26,32.10999999999999,10000,26.53511619567871
2202,multi,10,uniform,27,33.370000000000026,10000,25.440494537353516
2202,multi,10,uniform,28,50.50000000000001,10000,25.699955463409424
2202,multi,10,uniform,29,94.82000000000002,10000,25.48402714729309
2202,multi,20,uniform,0,78.49000000000002,10000,25.897854566574097
2202,multi,20,uniform,1,59.019999999999975,10000,26.101157903671265
2202,multi,20,uniform,2,0.0,10000,26.161689519882202
2202,multi,20,uniform,3,24.3,10000,25.78972363471985
2202,multi,20,uniform,4,46.92000000000002,10000,22.733826875686646
2202,multi,20,uniform,5,19.349999999999994,10000,24.95584487915039
2202,multi,20,uniform,6,7.649999999999989,10000,25.63493299484253
2202,multi,20,uniform,7,41.70000000000001,10000,25.324368715286255
2202,multi,20,uniform,8,193.72999999999996,10000,24.87838077545166
2202,multi,20,uniform,9,44.26,10000,25.97467541694641
2202,multi,20,uniform,10,66.89999999999999,10000,25.60862421989441
2202,multi,20,uniform,11,42.59000000000001,10000,25.860400438308716
2202,multi,20,uniform,12,36.03999999999999,10000,25.440882205963135
2202,multi,20,uniform,13,18.119999999999994,10000,26.332746744155884
2202,multi,20,uniform,14,11.92999999999999,10000,24.144657611846924
2202,multi,20,uniform,15,77.50999999999999,10000,25.065263509750366
2202,multi,20,uniform,16,30.099999999999987,10000,25.147895574569702
2202,multi,20,uniform,17,14.269999999999989,10000,25.886976957321167
2202,multi,20,uniform,18,3.099999999999999,10000,24.890568017959595
2202,multi,20,uniform,19,75.91999999999997,10000,24.70384192466736
2202,multi,20,uniform,20,0.0,10000,23.721444606781006
2202,multi,20,uniform,21,28.53000000000001,10000,25.7520010471344
2202,multi,20,uniform,22,4.279999999999998,10000,25.48170781135559
2202,multi,20,uniform,23,0.0,10000,25.509929180145264
2202,multi,20,uniform,24,34.91,10000,25.34594464302063
2202,multi,20,uniform,25,108.38,10000,24.912748098373413
2202,multi,20,uniform,26,66.38,10000,24.836475372314453
2202,multi,20,uniform,27,21.64,10000,25.28100061416626
2202,multi,20,uniform,28,34.200000000000024,10000,25.98112940788269
2202,multi,20,uniform,29,144.22999999999996,10000,25.429137229919434
2202,multi,20,uniform,0,22.619999999999994,10000,24.709726333618164
2202,multi,20,uniform,1,0.0,10000,25.85671353340149
2202,multi,20,uniform,2,6.849999999999995,10000,24.951167821884155
2202,multi,20,uniform,3,103.0,10000,24.915287733078003
2202,multi,20,uniform,4,15.809999999999992,10000,25.640856981277466
2202,multi,20,uniform,5,35.65,10000,24.991731643676758
2202,multi,20,uniform,6,46.26999999999999,10000,26.10853910446167
2202,multi,20,uniform,7,35.300000000000004,10000,25.49692940711975
2202,multi,20,uniform,8,80.45999999999997,10000,24.953221321105957
2202,multi,20,uniform,9,47.69000000000002,10000,25.685965538024902
2202,multi,20,uniform,10,30.700000000000003,10000,25.025389671325684
2202,multi,20,uniform,11,5.069999999999996,10000,26.248872756958008
2202,multi,20,uniform,12,33.43000000000001,10000,25.282787799835205
2202,multi,20,uniform,13,25.669999999999987,10000,25.301004648208618
2202,multi,20,uniform,14,35.150000000000006,10000,25.242154121398926
2202,multi,20,uniform,15,35.73000000000001,10000,26.09862971305847
2202,multi,20,uniform,16,47.46999999999998,10000,25.140191793441772
2202,multi,20,uniform,17,33.73000000000001,10000,25.8253231048584
2202,multi,20,uniform,18,4.819999999999997,10000,24.707024812698364
2202,multi,20,uniform,19,34.43,10000,25.395525693893433
2202,multi,20,uniform,20,45.47999999999998,10000,25.220402002334595
2202,multi,20,uniform,21,20.669999999999995,10000,25.076801538467407
2202,multi,20,uniform,22,34.27,10000,25.9770028591156
2202,multi,20,uniform,23,45.13999999999997,10000,25.412911653518677
2202,multi,20,uniform,24,33.74,10000,24.49984383583069
2202,multi,20,uniform,25,40.19999999999999,10000,25.609818935394287
2202,multi,20,uniform,26,59.48,10000,25.78399085998535
2202,multi,20,uniform,27,51.93999999999999,10000,25.42471694946289
2202,multi,20,uniform,28,38.75000000000001,10000,25.701432704925537
2202,multi,20,uniform,29,16.259999999999987,10000,25.344680070877075
2202,multi,20,uniform,0,41.00000000000003,10000,25.76929211616516
2202,multi,20,uniform,1,65.5,10000,26.25153636932373
2202,multi,20,uniform,2,55.18000000000001,10000,25.336731910705566
2202,multi,20,uniform,3,16.809999999999985,10000,25.787155866622925
2202,multi,20,uniform,4,35.52999999999998,10000,24.619367599487305
2202,multi,20,uniform,5,0.0,10000,24.942564487457275
2202,multi,20,uniform,6,35.469999999999985,10000,25.60530972480774
2202,multi,20,uniform,7,49.930000000000014,10000,25.17989230155945
2202,multi,20,uniform,8,20.919999999999998,10000,25.489877462387085
2202,multi,20,uniform,9,47.52999999999999,10000,26.24381113052368
2202,multi,20,uniform,10,41.98000000000001,10000,25.989973306655884
2202,multi,20,uniform,11,50.08999999999999,10000,24.928982496261597
2202,multi,20,uniform,12,82.51999999999997,10000,24.579975843429565
2202,multi,20,uniform,13,0.0,10000,25.22423553466797
2202,multi,20,uniform,14,34.93,10000,25.215871572494507
2202,multi,20,uniform,15,67.89000000000004,10000,25.648895740509033
2202,multi,20,uniform,16,18.899999999999995,10000,26.100432872772217
2202,multi,20,uniform,17,37.87000000000001,10000,25.463948011398315
2202,multi,20,uniform,18,25.04000000000001,10000,24.820823192596436
2202,multi,20,uniform,19,0.0,10000,25.46970772743225
2202,multi,20,uniform,20,15.459999999999996,10000,25.079822540283203
2202,multi,20,uniform,21,24.450000000000003,10000,25.203338146209717
2202,multi,20,uniform,22,65.32000000000001,10000,25.464754104614258
2202,multi,20,uniform,23,0.0,10000,25.39331030845642
2202,multi,20,uniform,24,22.740000000000006,10000,25.78860569000244
2202,multi,20,uniform,25,91.31999999999998,10000,25.664138555526733
2202,multi,20,uniform,26,4.149999999999998,10000,26.32956838607788
2202,multi,20,uniform,27,0.0,10000,25.2194561958313
2202,multi,20,uniform,28,68.36,10000,25.984983921051025
2202,multi,20,uniform,29,22.609999999999992,10000,25.598118543624878
2202,multi,50,uniform,0,0.0,10000,25.46327304840088
2202,multi,50,uniform,1,49.330000000000005,10000,24.357584714889526
2202,multi,50,uniform,2,17.449999999999996,10000,24.91449809074402
2202,multi,50,uniform,3,0.0,10000,24.797560214996338
2202,multi,50,uniform,4,63.22000000000001,10000,25.989112854003906
2202,multi,50,uniform,5,65.92000000000002,10000,25.40822672843933
2202,multi,50,uniform,6,52.42,10000,25.17190194129944
2202,multi,50,uniform,7,0.0,10000,26.059232473373413
2202,multi,50,uniform,8,34.42000000000001,10000,25.84499502182007
2202,multi,50,uniform,9,47.51,10000,25.704856157302856
2202,multi,50,uniform,10,27.58999999999999,10000,25.01449680328369
2202,multi,50,uniform,11,21.679999999999993,10000,24.682584762573242
2202,multi,50,uniform,12,42.100000000000016,10000,26.14820146560669
2202,multi,50,uniform,13,24.430000000000007,10000,27.227599143981934
2202,multi,50,uniform,14,24.769999999999996,10000,26.617671489715576
2202,multi,50,uniform,15,27.049999999999986,10000,25.368996381759644
2202,multi,50,uniform,16,63.900000000000006,10000,24.168068885803223
2202,multi,50,uniform,17,18.489999999999995,10000,25.374913930892944
2202,multi,50,uniform,18,34.02,10000,25.71190333366394
2202,multi,50,uniform,19,20.639999999999997,10000,25.37099862098694
2202,multi,50,uniform,20,25.470000000000006,10000,26.579479932785034
2202,multi,50,uniform,21,10.689999999999996,10000,25.912638425827026
2202,multi,50,uniform,22,61.31000000000001,10000,25.66605567932129
2202,multi,50,uniform,23,9.389999999999993,10000,25.268728733062744
2202,multi,50,uniform,24,48.540000000000006,10000,25.375734567642212
2202,multi,50,uniform,25,21.06,10000,26.26724410057068
2202,multi,50,uniform,26,39.61,10000,26.145156860351562
2202,multi,50,uniform,27,7.579999999999994,10000,25.914867639541626
2202,multi,50,uniform,28,66.61000000000003,10000,25.407169818878174
2202,multi,50,uniform,29,25.09,10000,25.475757837295532
2202,multi,50,uniform,0,18.739999999999995,10000,26.40603256225586
2202,multi,50,uniform,1,0.0,10000,25.213608264923096
2202,multi,50,uniform,2,33.89999999999999,10000,25.558648347854614
2202,multi,50,uniform,3,75.58,10000,25.36471462249756
2202,multi,50,uniform,4,34.459999999999994,10000,24.585935354232788
2202,multi,50,uniform,5,9.049999999999995,10000,25.647286891937256
2202,multi,50,uniform,6,8.079999999999998,10000,25.517311334609985
2202,multi,50,uniform,7,4.509999999999992,10000,25.100200414657593
2202,multi,50,uniform,8,35.989999999999995,10000,26.803353309631348
2202,multi,50,uniform,9,43.669999999999995,10000,26.30681800842285
2202,multi,50,uniform,10,4.159999999999997,10000,25.83369731903076
2202,multi,50,uniform,11,11.619999999999989,10000,25.184492588043213
2202,multi,50,uniform,12,28.149999999999984,10000,24.947306394577026
2202,multi,50,uniform,13,48.17000000000001,10000,24.987168550491333
2202,multi,50,uniform,14,0.0,10000,25.251614093780518
2202,multi,50,uniform,15,71.24000000000001,10000,26.221301555633545
2202,multi,50,uniform,16,65.67999999999999,10000,25.22841787338257
2202,multi,50,uniform,17,51.27999999999998,10000,26.841476440429688
2202,multi,50,uniform,18,33.74,10000,25.02528166770935
2202,multi,50,uniform,19,65.08000000000001,10000,25.626835107803345
2202,multi,50,uniform,20,0.0,10000,26.36057734489441
2202,multi,50,uniform,21,39.449999999999996,10000,24.38465976715088
2202,multi,50,uniform,22,4.889999999999998,10000,25.02251410484314
2202,multi,50,uniform,23,36.24,10000,25.343729496002197
2202,multi,50,uniform,24,0.0,10000,25.53710389137268
2202,multi,50,uniform,25,7.029999999999993,10000,25.452903747558594
2202,multi,50,uniform,26,10.439999999999996,10000,25.652756452560425
2202,multi,50,uniform,27,0.0,10000,25.37178134918213
2202,multi,50,uniform,28,44.839999999999996,10000,25.6789653301239
2202,multi,50,uniform,29,45.10000000000001,10000,25.014309406280518
2202,multi,50,uniform,0,3.6899999999999973,10000,24.32900619506836
2202,multi,50,uniform,1,0.0,10000,23.040756225585938
2202,multi,50,uniform,2,34.280000000000015,10000,28.75083303451538
2202,multi,50,uniform,3,50.560000000000024,10000,24.13312554359436
2202,multi,50,uniform,4,21.35000000000001,10000,25.038207292556763
2202,multi,50,uniform,5,33.02,10000,25.992332935333252
2202,multi,50,uniform,6,25.07999999999999,10000,26.521932363510132
2202,multi,50,uniform,7,47.08,10000,25.010669946670532
2202,multi,50,uniform,8,69.12999999999998,10000,24.90967297554016
2202,multi,50,uniform,9,5.879999999999997,10000,25.101364135742188
2202,multi,50,uniform,10,39.75,10000,25.547895908355713
2202,multi,50,uniform,11,6.9499999999999975,10000,25.15895962715149
2202,multi,50,uniform,12,10.369999999999987,10000,25.407774448394775
2202,multi,50,uniform,13,0.0,10000,24.852180004119873
2202,multi,50,uniform,14,17.879999999999995,10000,24.796068906784058
2202,multi,50,uniform,15,5.439999999999998,10000,25.349579334259033
2202,multi,50,uniform,16,47.91999999999997,10000,24.653692483901978
2202,multi,50,uniform,17,10.219999999999997,10000,24.880199432373047
2202,multi,50,uniform,18,29.980000000000004,10000,25.72557520866394
2202,multi,50,uniform,19,13.089999999999996,10000,25.213807582855225
2202,multi,50,uniform,20,15.779999999999998,10000,24.699438095092773
2202,multi,50,uniform,21,69.44999999999997,10000,25.641052722930908
2202,multi,50,uniform,22,44.069999999999986,10000,25.882080078125
2202,multi,50,uniform,23,15.88999999999999,10000,25.886262893676758
2202,multi,50,uniform,24,8.509999999999996,10000,26.047126293182373
2202,multi,50,uniform,25,53.42000000000001,10000,25.41496181488037
2202,multi,50,uniform,26,4.84,10000,26.24897336959839
2202,multi,50,uniform,27,17.33999999999999,10000,26.002335786819458
2202,multi,50,uniform,28,68.42999999999998,10000,24.678664445877075
2202,multi,50,uniform,29,13.819999999999997,10000,25.251004934310913
