evaluations raw_y
1 0.0000000000
3 113.0000000000
6 149.0000000000
7 202.0000000000
9 338.0000000000
10 389.0000000000
13 414.0000000000
19 454.0000000000
21 468.0000000000
40 475.0000000000
46 508.0000000000
62 515.0000000000
70 516.0000000000
141 522.0000000000
233 528.0000000000
413 529.0000000000
437 533.0000000000
490 536.0000000000
629 537.0000000000
639 538.0000000000
830 539.0000000000
834 544.0000000000
1112 550.0000000000
2265 552.0000000000
2495 553.0000000000
2727 554.0000000000
3034 555.0000000000
3344 557.0000000000
3663 558.0000000000
4177 559.0000000000
4285 561.0000000000
7114 563.0000000000
7355 565.0000000000
10000 536.0000000000
