evaluations raw_y
1 0.0000000000
3 158.0000000000
5 210.0000000000
6 229.0000000000
7 298.0000000000
9 326.0000000000
11 374.0000000000
16 401.0000000000
19 406.0000000000
24 421.0000000000
30 447.0000000000
45 500.0000000000
59 505.0000000000
66 507.0000000000
85 512.0000000000
94 520.0000000000
104 525.0000000000
122 529.0000000000
136 532.0000000000
273 533.0000000000
355 537.0000000000
420 541.0000000000
1081 544.0000000000
1134 545.0000000000
1578 547.0000000000
1604 552.0000000000
2479 553.0000000000
2500 556.0000000000
3756 559.0000000000
5519 562.0000000000
6239 565.0000000000
10000 461.0000000000
