evaluations raw_y
1 0.0000000000
3 2.4000000000
4 2.9500000000
5 5.3600000000
6 19.1800000000
10 22.6200000000
12 34.6900000000
14 46.7400000000
15 50.2900000000
16 52.2800000000
20 52.9300000000
23 53.3700000000
25 75.0100000000
33 84.0200000000
42 103.6100000000
49 108.6000000000
50 112.1800000000
57 122.9800000000
63 124.8300000000
81 129.3900000000
93 144.0900000000
173 155.1800000000
200 155.0400000000
