evaluations raw_y
1 0.0000000000
4 7.8400000000
5 12.0000000000
6 18.2400000000
8 40.4000000000
14 75.2500000000
22 109.0400000000
46 112.0700000000
49 112.2300000000
101 132.6500000000
266 139.4400000000
532 140.3100000000
646 158.4100000000
691 163.3400000000
741 166.9300000000
747 168.2000000000
784 177.4100000000
1032 178.9500000000
1037 185.1100000000
1039 197.6000000000
1050 205.0400000000
1074 211.8000000000
1075 218.3900000000
1092 232.7700000000
1100 263.8300000000
1198 264.1600000000
1200 272.0600000000
1205 276.4000000000
1237 283.7800000000
1270 286.1300000000
1436 287.2000000000
1482 297.3600000000
1668 297.4600000000
1701 301.1500000000
1705 309.3000000000
1976 309.7300000000
2106 311.7400000000
2127 332.7600000000
2137 349.1100000000
2231 352.3300000000
2237 369.0400000000
2278 371.4300000000
2279 377.8700000000
2424 385.7700000000
2572 386.7700000000
2625 556.3900000000
6538 561.4100000000
6777 569.5300000000
10000 286.5700000000
