evaluations raw_y
1 0.0000000000
3 111.0000000000
4 166.0000000000
5 237.0000000000
6 275.0000000000
9 413.0000000000
10 433.0000000000
12 456.0000000000
13 459.0000000000
19 472.0000000000
30 494.0000000000
68 500.0000000000
79 503.0000000000
80 517.0000000000
199 526.0000000000
231 528.0000000000
376 530.0000000000
458 531.0000000000
459 540.0000000000
704 544.0000000000
1236 546.0000000000
1285 547.0000000000
1357 548.0000000000
2042 549.0000000000
2109 550.0000000000
2343 553.0000000000
3252 559.0000000000
3621 561.0000000000
7665 562.0000000000
9177 566.0000000000
10000 418.0000000000
