evaluations raw_y
1 -2150946.0000000005
2 -2150939.0000000005
3 -2150938.0000000005
4 -2149933.0000000005
5 -2148928.0000000005
8 -2147925.0000000005
9 -2146920.0000000005
12 -2145912.0000000005
13 -2144910.0000000005
14 -2144903.0000000005
15 -2143895.0000000005
17 -2142888.0000000005
24 -2142884.0000000005
25 -2141876.0000000005
29 -2141875.0000000005
31 -2140862.0000000005
33 -2139857.0000000005
35 -2138852.0000000005
36 -2137850.0000000005
37 -2136840.0000000005
38 -2135831.0000000005
40 -2133829.0000000005
42 -2131821.0000000005
45 -2130813.0000000005
46 -2129806.0000000005
47 -2128798.0000000005
48 -2127792.0000000005
50 -2126790.0000000005
51 -2125781.0000000005
52 -2124780.0000000005
56 -2123774.0000000005
57 -2122774.0000000005
59 -2121774.0000000005
60 -2120770.0000000005
61 -2119770.0000000005
65 -2118770.0000000005
67 -2117762.0000000005
68 -2116755.0000000005
69 -2115751.0000000005
73 -2115746.0000000005
74 -2114743.0000000005
75 -2113735.0000000005
77 -2112726.0000000005
78 -2111717.0000000005
79 -2111711.0000000005
84 -2110709.0000000005
85 -2109706.0000000005
86 -2108706.0000000005
87 -2106699.0000000005
90 -2105698.0000000005
91 -2104693.0000000005
92 -2102685.0000000005
97 -2101680.0000000005
98 -2100674.0000000005
100 -2099672.0000000005
104 -2097656.0000000005
107 -2096652.0000000005
109 -2095656.0000000005
110 -2094655.0000000005
113 -2093650.0000000005
114 -2092647.0000000005
117 -2090651.0000000005
118 -2089648.0000000005
120 -2088643.0000000005
125 -2088640.0000000005
126 -2087639.0000000005
128 -2086631.0000000005
129 -2085624.0000000005
132 -2084623.0000000005
135 -2083619.0000000005
139 -2082618.0000000005
141 -2081617.0000000005
142 -2080609.0000000005
143 -2078602.0000000005
145 -2077593.0000000005
147 -2076589.0000000005
152 -2075589.0000000005
155 -2074582.0000000005
156 -2073579.0000000005
158 306219.9690634817
184 306541.6869440192
187 306872.4383053006
201 307753.8513809828
206 308408.5396827691
219 308824.8741933085
240 309639.2603165631
242 309851.2561286094
256 309887.4136612535
257 310035.5528557494
262 310198.3195621524
267 310752.6525842403
294 311471.1669040991
320 311488.1524234239
323 312189.2600888589
382 312212.4693117345
408 312412.9619797096
409 312431.9307670167
411 313387.5438896217
425 313651.9156291881
426 314754.7568530482
439 314770.4012307735
441 315252.0567497635
452 316031.2009054244
453 316057.7504925586
485 316280.5028352364
517 317058.4654733198
519 317132.8937837593
541 317144.3972850289
546 317747.8003746485
561 317795.3958256843
583 317817.1677751151
584 317892.7553150102
636 318037.3558874995
640 318306.0145834372
642 318322.2117837878
643 318901.9188311541
646 319728.5297629292
647 320512.8651773081
650 320700.8623816205
655 320723.3540949907
656 321061.8364403163
658 321232.5934747531
692 321238.0925211101
697 321860.9739407230
699 322313.1412842982
710 323011.6806157056
739 323613.8217342510
749 323695.5108359339
752 324261.9660905346
754 324444.7128053990
765 324575.0923367035
771 324717.6944881696
784 324745.7795310440
787 325261.5418342650
797 325600.2570591235
804 325788.4586194737
813 326234.0711961713
842 326386.9931864501
869 326534.7264406417
872 326712.2863841080
875 326871.4964098784
917 326926.4507121724
951 326946.4200035628
953 327375.7317662818
964 327498.0657958178
1008 327996.4272438113
1086 328307.1045627276
1090 328557.1924248406
1113 328583.4820601721
1141 328595.7305395827
1143 329223.3260790019
1145 330076.9463324439
1164 330288.4450962406
1166 330331.8978221952
1168 330775.8519718616
1170 330972.8041024930
1180 330990.2449824343
1181 331485.9156233754
1183 331509.7028912683
1192 331516.3213937093
1194 331825.6543318816
1202 332242.2043076036
1213 332708.6254616773
1238 333032.1527363330
1243 333238.2381851947
1249 333367.4187755839
1265 333538.7140944107
1315 333642.5215315028
1323 333957.9358851733
1325 334608.2086323602
1336 334713.4971871749
1343 335282.9765044204
1380 335334.3063689105
1392 335459.9916790492
1402 335490.8324632789
1404 336055.0341211356
1406 336342.1636725764
1418 336899.4112699067
1422 337285.3048895163
1440 337297.2799640916
1442 337585.4729709481
1462 337609.4391546405
1466 337644.1859580578
1467 338258.3727898133
1475 338593.0805456949
1476 338762.9198339194
