evaluations raw_y
1 0.0000000000
5 11.5200000000
7 26.4700000000
8 50.3000000000
10 61.2300000000
15 62.8000000000
16 64.1500000000
20 70.4200000000
23 90.9600000000
42 125.4800000000
220 136.6600000000
257 145.1500000000
272 147.2500000000
276 154.9000000000
554 157.5800000000
608 162.1800000000
651 167.3800000000
665 175.8200000000
706 183.2400000000
1156 232.2500000000
1223 236.6000000000
1229 248.2400000000
1277 255.3700000000
1347 258.5900000000
1436 258.6900000000
1484 280.6100000000
1918 300.5800000000
1934 337.7600000000
2077 338.5600000000
2295 345.6400000000
2411 354.8000000000
2618 357.9500000000
2625 363.0900000000
2635 366.2700000000
2700 370.5100000000
2726 386.6900000000
2728 403.2900000000
3126 421.0100000000
3224 456.5600000000
3227 467.4400000000
3235 475.6100000000
3256 485.5000000000
3348 498.3000000000
6347 620.9100000000
6375 632.2700000000
6404 636.5400000000
6456 637.0900000000
6494 637.4700000000
6549 643.0100000000
6698 644.7700000000
6789 645.5500000000
6806 647.6800000000
6812 647.7300000000
6887 651.6300000000
6945 655.6200000000
6959 659.1100000000
7028 663.6700000000
7048 670.0500000000
7370 670.6100000000
8327 677.6200000000
8618 680.3800000000
10000 487.3300000000
