evaluations raw_y
1 0.0000000000
4 79.0000000000
8 115.0000000000
10 133.0000000000
11 172.0000000000
12 255.0000000000
17 316.0000000000
19 338.0000000000
26 354.0000000000
32 371.0000000000
34 393.0000000000
40 398.0000000000
47 403.0000000000
63 408.0000000000
86 410.0000000000
88 412.0000000000
114 416.0000000000
301 418.0000000000
307 421.0000000000
314 424.0000000000
340 429.0000000000
404 430.0000000000
492 432.0000000000
1888 433.0000000000
2032 435.0000000000
2234 436.0000000000
4091 437.0000000000
6868 438.0000000000
10000 368.0000000000
