evaluations raw_y
1 0.0000000000
5 153.0000000000
7 237.0000000000
11 348.0000000000
13 388.0000000000
18 409.0000000000
25 450.0000000000
29 482.0000000000
76 496.0000000000
80 499.0000000000
81 502.0000000000
86 512.0000000000
88 529.0000000000
229 530.0000000000
328 533.0000000000
344 534.0000000000
427 538.0000000000
464 540.0000000000
884 542.0000000000
954 544.0000000000
1850 548.0000000000
2550 552.0000000000
2735 553.0000000000
3419 555.0000000000
4888 556.0000000000
4976 559.0000000000
8277 560.0000000000
10000 553.0000000000
