evaluations raw_y
1 0.0000000000
4 188.0000000000
5 241.0000000000
6 288.0000000000
7 314.0000000000
10 344.0000000000
17 375.0000000000
20 427.0000000000
22 433.0000000000
26 443.0000000000
38 472.0000000000
51 480.0000000000
69 499.0000000000
81 506.0000000000
106 514.0000000000
215 517.0000000000
217 534.0000000000
261 539.0000000000
355 540.0000000000
400 543.0000000000
501 544.0000000000
660 546.0000000000
949 550.0000000000
1296 552.0000000000
1578 554.0000000000
2302 557.0000000000
2660 558.0000000000
2807 562.0000000000
8079 564.0000000000
10000 551.0000000000
