evaluations raw_y
1 -2851.0000000000
2 687799.3200011676
3 688050.6032947447
6 688732.5669645412
27 689388.4131087133
33 689991.4363585116
40 690458.2813076818
42 690851.1408589905
51 691569.1238293274
81 692830.4760702772
142 693223.7904744891
144 693324.2373734397
156 694060.2224833422
204 694679.5663746177
207 695509.3260670509
249 695881.5650261211
250 696418.7585330704
378 696602.3869430902
424 696970.2142650898
425 697204.8210576156
435 697824.4274014751
460 698643.9600701967
717 699039.9830652947
742 699482.9270177992
793 699554.8455806905
880 699744.3426233665
1045 700237.5915059943
1076 700413.5012720085
1188 701384.6460844517
1433 701394.1441165636
1541 702345.9517088725
1661 703126.0713145082
1681 703280.5092771992
1759 703483.9868906371
1792 704084.2892292525
1901 704274.7113450266
1946 704878.2122519384
1977 704911.1329124486
2549 705214.1971799417
2564 706174.6342958630
2856 706643.3414228349
2908 707105.7040409318
3092 707374.1724786392
3360 708159.6735052298
3363 709078.4078754770
3389 709122.8264664420
3446 709433.5410797246
3584 710572.6086503264
3894 711075.0689675092
4051 711677.1784927759
4059 712473.1400648233
4103 712530.2567883260
4149 712862.8029363141
4154 712988.1615161075
4391 713204.8411043140
4658 713917.6614643299
5011 714614.4546310498
5161 715468.8255959583
5241 715698.9403870760
5349 716084.6417126099
5551 716597.9383842684
5896 716957.7425135026
5978 717692.4713878391
6355 717733.3075316105
6428 717759.7153202560
6505 718128.1376448652
6551 718228.4939074790
6725 718405.0993009794
6845 718765.6117267780
7364 720369.8607407197
7552 720827.4172307811
8351 720971.5408888439
8404 720986.3175824655
8414 721386.3563521666
8893 721615.2319060001
8979 722213.7264674371
9130 722358.5494138023
9186 723669.3948298850
9888 723729.1463008400
10000 706966.1295023799
