evaluations raw_y
1 0.0000000000
4 207.0000000000
5 284.0000000000
6 433.0000000000
7 493.0000000000
8 506.0000000000
9 551.0000000000
13 593.0000000000
39 607.0000000000
100 631.0000000000
111 632.0000000000
131 640.0000000000
158 656.0000000000
226 665.0000000000
558 667.0000000000
659 674.0000000000
680 676.0000000000
841 682.0000000000
1050 683.0000000000
1110 684.0000000000
1149 687.0000000000
1226 689.0000000000
1290 693.0000000000
1374 696.0000000000
1386 701.0000000000
1715 703.0000000000
3057 704.0000000000
5634 707.0000000000
8283 710.0000000000
10000 705.0000000000
