evaluations raw_y
1 0.0000000000
3 80.0000000000
4 82.0000000000
5 135.0000000000
6 151.0000000000
8 217.0000000000
9 249.0000000000
10 274.0000000000
11 295.0000000000
12 338.0000000000
17 388.0000000000
27 396.0000000000
40 398.0000000000
52 410.0000000000
60 413.0000000000
196 414.0000000000
250 416.0000000000
330 420.0000000000
357 423.0000000000
433 429.0000000000
603 430.0000000000
671 431.0000000000
748 432.0000000000
752 434.0000000000
1148 436.0000000000
5405 437.0000000000
5432 438.0000000000
5663 439.0000000000
9274 440.0000000000
9637 441.0000000000
9883 442.0000000000
10000 439.0000000000
