evaluations raw_y
1 0.0000000000
3 262.0000000000
6 334.0000000000
8 445.0000000000
15 529.0000000000
17 571.0000000000
45 573.0000000000
54 582.0000000000
64 604.0000000000
70 616.0000000000
92 628.0000000000
117 641.0000000000
125 648.0000000000
131 663.0000000000
143 667.0000000000
226 678.0000000000
421 679.0000000000
597 681.0000000000
803 685.0000000000
1206 686.0000000000
1240 694.0000000000
1431 695.0000000000
1910 696.0000000000
3100 699.0000000000
3232 701.0000000000
4011 702.0000000000
4115 703.0000000000
4241 705.0000000000
4585 707.0000000000
5265 708.0000000000
5864 709.0000000000
6396 710.0000000000
10000 680.0000000000
