evaluations raw_y
1 0.0000000000
5 78.0000000000
6 145.0000000000
7 207.0000000000
14 264.0000000000
15 320.0000000000
18 373.0000000000
21 376.0000000000
30 383.0000000000
48 385.0000000000
72 399.0000000000
78 402.0000000000
95 405.0000000000
113 406.0000000000
124 411.0000000000
132 416.0000000000
252 418.0000000000
312 419.0000000000
317 421.0000000000
319 422.0000000000
359 423.0000000000
375 426.0000000000
383 430.0000000000
795 433.0000000000
1040 435.0000000000
1942 436.0000000000
3007 437.0000000000
3098 438.0000000000
3126 442.0000000000
5886 443.0000000000
6077 445.0000000000
10000 185.0000000000
