evaluations raw_y
1 -287.0000000000
2 -282.0000000000
3 -268.0000000000
74 -262.0000000000
116 -257.0000000000
134 -254.0000000000
179 -252.0000000000
200 -247.0000000000
278 -223.0000000000
387 -212.0000000000
490 -206.0000000000
586 -200.0000000000
639 -197.0000000000
658 -195.0000000000
685 -192.0000000000
718 -185.0000000000
805 -180.0000000000
844 -176.0000000000
855 -175.0000000000
877 -174.0000000000
910 -173.0000000000
944 -168.0000000000
986 -163.0000000000
1029 -160.0000000000
1069 -158.0000000000
1125 -157.0000000000
1131 -153.0000000000
1227 -152.0000000000
1301 -151.0000000000
1317 -150.0000000000
1326 -147.0000000000
1357 -145.0000000000
1390 -140.0000000000
1427 -138.0000000000
1530 -137.0000000000
1553 -136.0000000000
1587 -135.0000000000
1634 -134.0000000000
1638 -131.0000000000
1696 -129.0000000000
1707 -128.0000000000
1739 -127.0000000000
1770 -126.0000000000
1776 -125.0000000000
1802 -124.0000000000
1879 -119.0000000000
1912 -117.0000000000
2039 -116.0000000000
2098 -114.0000000000
2107 -112.0000000000
2193 -111.0000000000
2202 -109.0000000000
2309 -108.0000000000
2315 -107.0000000000
2356 -106.0000000000
2413 -104.0000000000
2426 -103.0000000000
2541 -99.0000000000
2602 -96.0000000000
2705 -94.0000000000
2769 -90.0000000000
2809 -89.0000000000
2865 -88.0000000000
2989 -85.0000000000
3046 -84.0000000000
3106 -83.0000000000
3134 -78.0000000000
3295 -77.0000000000
3357 -74.0000000000
3373 -73.0000000000
3423 -72.0000000000
3463 -70.0000000000
3505 -69.0000000000
3601 -68.0000000000
3725 -67.0000000000
3802 -63.0000000000
4004 -62.0000000000
4172 -61.0000000000
4176 -60.0000000000
4257 -59.0000000000
4330 -56.0000000000
4380 -54.0000000000
4452 -53.0000000000
4572 -52.0000000000
4635 -51.0000000000
4811 -49.0000000000
4931 -48.0000000000
5019 -47.0000000000
5036 -46.0000000000
5051 -45.0000000000
5089 -44.0000000000
5202 -43.0000000000
5222 -42.0000000000
5308 -41.0000000000
5340 -40.0000000000
5393 -39.0000000000
5407 -38.0000000000
5551 -36.0000000000
5655 -35.0000000000
5783 -34.0000000000
5931 -32.0000000000
5946 -31.0000000000
6083 -30.0000000000
6204 -29.0000000000
6307 -28.0000000000
6326 -27.0000000000
6500 -26.0000000000
6507 -25.0000000000
6557 -21.0000000000
6712 -20.0000000000
6801 -19.0000000000
7062 -16.0000000000
7306 -14.0000000000
7480 -12.0000000000
7526 -11.0000000000
7708 -9.0000000000
7815 -8.0000000000
8036 -7.0000000000
8092 -4.0000000000
8354 -3.0000000000
8732 -2.0000000000
8846 -1.0000000000
8986 477.0000000000
9029 482.0000000000
9045 497.0000000000
9211 505.0000000000
9784 514.0000000000
10000 493.0000000000
