evaluations raw_y
1 0.0000000000
5 177.0000000000
6 235.0000000000
8 258.0000000000
12 297.0000000000
13 301.0000000000
15 347.0000000000
18 354.0000000000
21 454.0000000000
22 476.0000000000
23 479.0000000000
30 482.0000000000
55 500.0000000000
57 510.0000000000
72 515.0000000000
77 520.0000000000
158 522.0000000000
187 523.0000000000
233 528.0000000000
321 535.0000000000
341 541.0000000000
646 542.0000000000
746 551.0000000000
1863 552.0000000000
2013 555.0000000000
2530 556.0000000000
2767 558.0000000000
5891 560.0000000000
8218 562.0000000000
10000 551.0000000000
