evaluations raw_y
1 -2851.0000000000
3 -396.5076407752
4 905.8827539373
5 3904.7568747497
9 4687.8473230450
10 5486.5912077422
11 8147.3645107439
12 10582.4234507175
14 10688.0764073340
15 11989.9565011415
16 14837.4282369271
21 15750.1336114968
25 15761.8202868902
49 18007.5308275078
63 19577.6790903685
74 20428.0377329075
75 20753.3229288770
88 22113.0525207189
115 22259.8357898055
127 23157.7633299359
129 23806.6102384277
265 23837.9466966832
351 24105.2207915830
355 24260.2118932855
408 24742.6415917597
412 24940.3809337085
479 25198.6049958282
562 25211.0743699598
568 25226.0604440010
816 25340.3133398805
872 25412.8840516076
885 25549.7112282465
1018 25704.8767403232
1464 25995.6855194296
2381 26105.4363334390
4236 26196.2321131085
4664 26305.9197283390
6277 26447.0229765947
6341 26627.8076083018
6444 26649.9648952785
6491 26671.0347955039
6671 26864.4733576767
10000 -161012.1000000000
