evaluations raw_y
1 0.0000000000
3 95.0000000000
4 121.0000000000
5 172.0000000000
6 221.0000000000
7 301.0000000000
10 358.0000000000
11 394.0000000000
15 399.0000000000
17 452.0000000000
22 494.0000000000
26 505.0000000000
59 528.0000000000
215 529.0000000000
310 530.0000000000
385 531.0000000000
400 533.0000000000
502 534.0000000000
528 542.0000000000
588 546.0000000000
1537 548.0000000000
1606 551.0000000000
1620 554.0000000000
2348 555.0000000000
4612 558.0000000000
9840 563.0000000000
10000 469.0000000000
