evaluations raw_y
1 0.0000000000
3 126.0000000000
5 233.0000000000
7 349.0000000000
11 383.0000000000
12 433.0000000000
14 481.0000000000
19 570.0000000000
22 587.0000000000
31 636.0000000000
35 658.0000000000
237 664.0000000000
344 674.0000000000
489 675.0000000000
587 676.0000000000
629 678.0000000000
736 679.0000000000
739 680.0000000000
763 692.0000000000
1163 694.0000000000
1229 703.0000000000
1543 704.0000000000
2589 709.0000000000
5124 710.0000000000
7296 713.0000000000
9082 714.0000000000
10000 595.0000000000
