evaluations raw_y
1 0.0000000000
4 14.3700000000
5 22.9600000000
6 36.4600000000
15 38.4600000000
19 41.5300000000
20 42.4400000000
24 42.8600000000
25 56.6000000000
26 63.1400000000
28 73.6200000000
29 82.9200000000
30 94.9900000000
46 104.7900000000
56 123.3400000000
70 135.4900000000
93 141.6800000000
98 146.3900000000
103 147.2100000000
106 148.9900000000
125 150.3100000000
126 169.8200000000
135 175.6900000000
163 181.8500000000
189 184.2800000000
458 186.2400000000
700 189.9600000000
704 208.6000000000
707 231.1400000000
1207 235.1400000000
1331 242.8600000000
1373 247.7700000000
1374 252.2800000000
1389 258.3200000000
1399 270.3500000000
1405 287.7600000000
1574 294.0200000000
1660 297.0100000000
1704 298.2300000000
1717 298.4200000000
1743 299.7600000000
1751 326.4400000000
1831 412.5000000000
1839 417.4700000000
1842 423.2000000000
1847 435.3100000000
1855 436.4200000000
1896 437.0300000000
1909 439.7400000000
1941 440.9800000000
1957 443.0700000000
2018 449.8800000000
2066 453.9000000000
2439 464.1400000000
2505 465.7300000000
2584 466.4200000000
2619 482.2900000000
3084 483.1500000000
3962 571.5300000000
10000 372.8800000000
