evaluations raw_y
1 0.0000000000
3 154.0000000000
5 217.0000000000
8 266.0000000000
15 275.0000000000
17 330.0000000000
20 352.0000000000
29 372.0000000000
31 381.0000000000
32 394.0000000000
45 401.0000000000
92 406.0000000000
132 414.0000000000
134 420.0000000000
223 423.0000000000
247 425.0000000000
497 426.0000000000
527 428.0000000000
940 430.0000000000
1603 431.0000000000
1700 434.0000000000
1825 436.0000000000
2951 437.0000000000
2972 438.0000000000
3701 439.0000000000
4359 440.0000000000
5593 441.0000000000
10000 308.0000000000
