evaluations raw_y
1 0.0000000000
3 6.9200000000
4 10.1600000000
5 41.2200000000
8 43.3800000000
19 60.6700000000
60 75.3400000000
62 84.4100000000
64 95.3800000000
67 97.0100000000
68 98.8500000000
70 117.9100000000
91 123.2200000000
97 128.7200000000
103 140.2000000000
116 143.9400000000
123 148.9300000000
129 153.1900000000
139 159.9100000000
149 164.8400000000
164 168.6600000000
183 173.3900000000
216 185.4800000000
243 186.1400000000
247 188.9500000000
253 196.6100000000
254 207.7400000000
258 214.9100000000
306 220.0000000000
362 228.9400000000
383 248.6700000000
387 260.2200000000
416 277.8600000000
506 282.5900000000
517 293.5200000000
521 302.0500000000
545 309.6200000000
550 311.4600000000
561 322.4100000000
564 345.2500000000
631 347.6800000000
636 348.2100000000
653 351.3700000000
708 352.9100000000
711 362.9800000000
924 364.9300000000
932 374.2200000000
972 375.0500000000
975 375.1500000000
1020 385.9400000000
1028 391.4800000000
1052 399.6300000000
1084 400.7100000000
1088 404.3500000000
1098 426.1800000000
1199 427.2400000000
1326 428.4000000000
1491 433.3700000000
1736 446.6200000000
1757 456.2800000000
1782 462.4200000000
1814 475.6400000000
1858 479.5000000000
1886 488.7500000000
1973 505.7900000000
2088 507.1800000000
2624 515.7800000000
2678 520.5600000000
2711 526.3300000000
2729 534.5000000000
2821 534.5900000000
2840 543.0700000000
2855 551.8200000000
2881 568.2800000000
2902 576.7900000000
3025 587.9500000000
3049 594.1800000000
3064 600.1700000000
3076 617.0000000000
3077 623.5300000000
3106 634.0100000000
3109 642.4300000000
3309 644.9000000000
3457 650.5800000000
3531 652.0100000000
3537 653.5200000000
3558 659.9700000000
3563 660.3100000000
3587 663.5700000000
3594 663.7700000000
3602 669.1800000000
3622 675.8600000000
3666 679.3600000000
3668 692.9500000000
3677 708.3200000000
3808 716.0300000000
3883 723.9500000000
3892 740.7400000000
3916 742.1800000000
3939 742.8400000000
3997 744.6700000000
4001 750.5900000000
4062 761.5200000000
4124 764.5900000000
4163 766.0300000000
4421 767.4200000000
4908 767.7200000000
4943 769.3800000000
4947 775.3600000000
4981 776.1200000000
4987 786.7100000000
5009 792.4800000000
5023 801.4500000000
7170 806.6300000000
7264 814.6100000000
7273 815.6900000000
7303 825.7300000000
7332 829.3100000000
7354 836.9500000000
7523 838.5600000000
7525 842.5500000000
7545 846.5000000000
7859 849.3500000000
7926 850.7300000000
7958 851.6200000000
7961 857.6700000000
7982 860.6000000000
8022 870.0600000000
8146 875.2100000000
8686 878.7900000000
8753 885.7400000000
9412 886.0300000000
9500 890.3400000000
9854 891.6300000000
10198 893.3400000000
10215 895.4600000000
10226 905.5600000000
10401 909.3400000000
10581 911.3400000000
10601 914.6000000000
10617 915.7400000000
10643 920.3900000000
10736 924.8300000000
10868 944.8900000000
13973 951.2100000000
14263 952.3500000000
14269 953.6700000000
14607 957.0300000000
14706 958.3100000000
14810 958.6600000000
14873 961.9900000000
14901 963.3100000000
14941 970.8600000000
15017 972.6100000000
15305 973.0900000000
15374 979.9700000000
17856 989.9800000000
17868 992.4200000000
18045 995.2200000000
18107 995.5400000000
18114 995.9600000000
18160 999.4400000000
18201 1002.0600000000
18219 1003.4400000000
18527 1008.5900000000
18835 1013.7500000000
18989 1015.9100000000
19127 1020.9800000000
19159 1029.6400000000
19516 1038.3000000000
20623 1063.8500000000
20626 1069.0800000000
20633 1072.3200000000
20662 1093.7300000000
20738 1094.6300000000
22492 1094.7000000000
24260 1097.1600000000
24362 1099.4800000000
24548 1100.0700000000
24848 1111.4700000000
26717 1114.0700000000
29781 1114.4000000000
30132 1117.7400000000
30787 1118.5200000000
34490 1121.6700000000
35033 1134.2100000000
35287 1139.6300000000
37813 1142.3600000000
37955 1142.4600000000
38003 1147.7400000000
38265 1148.6000000000
38863 1154.4500000000
39049 1170.0700000000
44794 1172.6800000000
51050 1173.7500000000
51749 1177.6700000000
52531 1178.8400000000
52642 1186.3500000000
54197 1191.6400000000
55221 1192.5600000000
55687 1205.1900000000
59458 1205.5300000000
59711 1209.0000000000
62182 1209.8000000000
62458 1216.3600000000
62992 1216.3800000000
63293 1219.1700000000
63420 1227.0800000000
63810 1231.6500000000
64087 1233.9600000000
64167 1237.6000000000
64326 1240.3100000000
64989 1244.0700000000
67771 1253.2200000000
92359 1255.0100000000
98595 1255.9300000000
100000 1077.3100000000
evaluations raw_y
1 0.0000000000
3 13.4100000000
5 51.3900000000
6 52.0100000000
7 60.9400000000
10 76.1600000000
24 79.6200000000
27 97.3000000000
44 98.8900000000
56 113.1800000000
116 122.0000000000
126 123.4900000000
149 135.3000000000
158 158.5200000000
167 178.5700000000
197 193.9900000000
200 200.2900000000
242 208.8700000000
267 210.1800000000
307 219.7100000000
318 221.9400000000
325 231.0100000000
336 237.0700000000
369 244.6100000000
406 262.3500000000
470 264.9600000000
481 272.9100000000
483 305.0300000000
605 314.3700000000
617 317.5600000000
645 337.3000000000
679 346.0700000000
727 350.8900000000
739 364.2700000000
788 374.5000000000
793 387.5100000000
800 390.6400000000
823 393.5900000000
937 398.4500000000
979 406.6500000000
990 407.4000000000
1117 418.7300000000
1151 424.2800000000
1186 434.4700000000
1528 436.9700000000
1573 439.9800000000
1588 459.6400000000
2147 471.4600000000
2183 471.4700000000
2253 494.9800000000
2348 500.9200000000
2389 525.0200000000
2974 546.8400000000
3209 554.2900000000
4041 613.4600000000
4100 625.4200000000
4139 636.3900000000
4157 645.6300000000
4179 652.5700000000
4180 653.7300000000
4243 655.7000000000
4487 659.3300000000
4538 672.4500000000
4595 676.8200000000
5369 678.3300000000
5799 681.9200000000
6445 690.0400000000
7710 694.1100000000
7837 705.4700000000
7950 719.2500000000
7975 725.7400000000
8037 734.9000000000
8392 745.0900000000
8550 746.4700000000
8611 750.5800000000
8794 758.5800000000
8804 765.0200000000
8899 775.5700000000
12227 784.1000000000
12510 788.6100000000
12658 788.8800000000
13363 798.7100000000
13703 808.3300000000
14620 814.1700000000
14940 827.4100000000
15018 835.9000000000
15506 837.8600000000
15567 840.3000000000
15619 840.7300000000
15643 841.6500000000
15650 841.6800000000
15658 880.9900000000
15716 893.6200000000
15744 898.1800000000
15854 899.4700000000
15938 907.0700000000
16039 910.8200000000
16509 912.8800000000
16702 914.4700000000
17004 919.4400000000
17083 924.7900000000
17499 930.7600000000
17844 934.0100000000
18770 1028.8100000000
18888 1036.5200000000
19209 1038.8500000000
19274 1045.1100000000
19382 1050.7100000000
19578 1058.4900000000
19605 1066.0400000000
19706 1074.3200000000
22338 1077.0500000000
22407 1081.1400000000
23610 1088.1500000000
23709 1088.9600000000
24182 1092.8700000000
24210 1097.4800000000
31935 1102.0600000000
34959 1110.8700000000
35429 1116.3100000000
42458 1117.2300000000
42823 1129.8500000000
43049 1130.6300000000
43491 1134.5000000000
43663 1135.6500000000
43736 1142.6900000000
43815 1146.4900000000
44063 1147.3200000000
44113 1148.1400000000
44131 1151.8600000000
44159 1153.9500000000
44269 1155.2700000000
44276 1172.3900000000
44432 1176.6100000000
44502 1179.0900000000
45364 1179.6800000000
45472 1179.7900000000
45671 1180.1700000000
45845 1181.9600000000
45974 1190.9000000000
46106 1191.9700000000
48991 1198.3300000000
49060 1200.9100000000
49131 1210.1500000000
49365 1213.8500000000
64529 1220.1700000000
65295 1231.0900000000
72696 1239.8100000000
73085 1242.7600000000
73152 1257.4600000000
75575 1258.3400000000
79382 1259.4600000000
79551 1259.5900000000
79671 1261.6300000000
98913 1262.4800000000
100000 943.7900000000
evaluations raw_y
1 0.0000000000
6 5.2400000000
7 9.6500000000
8 14.5200000000
9 18.9500000000
10 28.6900000000
11 35.3200000000
16 47.4500000000
22 52.3200000000
24 68.4700000000
27 85.4500000000
38 87.1000000000
49 104.6300000000
67 110.3500000000
76 110.5200000000
119 121.5000000000
134 129.9900000000
139 142.8800000000
143 159.7900000000
163 172.4400000000
167 182.5400000000
169 203.5400000000
247 211.5400000000
323 219.9100000000
375 226.8500000000
387 228.6300000000
398 229.3800000000
417 231.6800000000
428 252.5600000000
446 279.9300000000
494 351.9100000000
531 392.6300000000
540 401.5300000000
561 406.8300000000
601 415.8700000000
622 418.4400000000
