instance,alg,pop,diversity,run,best,n_evals,time
2100,single,20,random_replacement,13,-6.0,10000,0.4881620407104492
2100,single,20,random_replacement,14,415.0,10000,0.6367952823638916
2100,single,20,random_replacement,15,415.0,10000,0.5826270580291748
2100,single,20,random_replacement,16,396.0,10000,0.5574963092803955
2100,single,20,random_replacement,17,395.0,10000,0.6797201633453369
2100,single,20,random_replacement,18,390.0,10000,0.5494391918182373
2100,single,20,random_replacement,19,424.0,10000,0.7019352912902832
2100,single,20,random_replacement,20,-1.0,10000,0.5362551212310791
2100,single,20,random_replacement,21,404.0,10000,0.6262245178222656
2100,single,20,random_replacement,22,396.0,10000,0.6424129009246826
2100,single,20,random_replacement,23,401.0,10000,0.6044862270355225
2100,single,20,random_replacement,24,382.0,10000,0.5498147010803223
2100,single,20,random_replacement,25,-1.0,10000,0.4599480628967285
2100,single,20,random_replacement,26,405.0,10000,0.6823148727416992
2100,single,20,random_replacement,27,419.0,10000,0.6047513484954834
2100,single,20,random_replacement,28,-1.0,10000,0.5181167125701904
2100,single,20,random_replacement,29,406.0,10000,0.6553966999053955
2100,single,20,fitness_sharing,0,400.0,10000,5.447356224060059
2100,single,20,fitness_sharing,1,419.0,10000,4.72455620765686
2100,single,20,fitness_sharing,2,417.0,10000,7.219257593154907
2100,single,20,fitness_sharing,3,420.0,10000,6.18468165397644
2100,single,20,fitness_sharing,4,418.0,10000,5.26642107963562
2100,single,20,fitness_sharing,5,420.0,10000,7.311178684234619
2100,single,20,fitness_sharing,6,407.0,10000,5.578993320465088
2100,single,20,fitness_sharing,7,405.0,10000,5.574683666229248
2100,single,20,fitness_sharing,8,415.0,10000,7.1558356285095215
2100,single,20,fitness_sharing,9,404.0,10000,5.750671148300171
2100,single,20,fitness_sharing,10,420.0,10000,6.058791399002075
2100,single,20,fitness_sharing,11,416.0,10000,5.762797117233276
2100,single,20,fitness_sharing,12,416.0,10000,5.074769973754883
2100,single,20,fitness_sharing,13,413.0,10000,4.611530542373657
2100,single,20,fitness_sharing,14,415.0,10000,6.690171957015991
2100,single,20,fitness_sharing,15,426.0,10000,7.028757333755493
2100,single,20,fitness_sharing,16,406.0,10000,6.441329479217529
2100,single,20,fitness_sharing,17,408.0,10000,7.173542022705078
2100,single,20,fitness_sharing,18,406.0,10000,5.789580821990967
2100,single,20,fitness_sharing,19,413.0,10000,7.069962739944458
2100,single,20,fitness_sharing,20,409.0,10000,5.196739196777344
2100,single,20,fitness_sharing,21,406.0,10000,6.4512059688568115
2100,single,20,fitness_sharing,22,411.0,10000,6.7736406326293945
2100,single,20,fitness_sharing,23,421.0,10000,6.290173530578613
2100,single,20,fitness_sharing,24,414.0,10000,5.948495626449585
2100,single,20,fitness_sharing,25,420.0,10000,5.525301218032837
2100,single,20,fitness_sharing,26,413.0,10000,7.253151178359985
2100,single,20,fitness_sharing,27,408.0,10000,5.786596059799194
2100,single,20,fitness_sharing,28,418.0,10000,5.13652491569519
2100,single,20,fitness_sharing,29,411.0,10000,6.584162712097168
2100,single,20,tournament,0,407.0,10000,0.6204736232757568
2100,single,20,tournament,1,395.0,10000,0.5613114833831787
2100,single,20,tournament,2,430.0,10000,0.8139464855194092
2100,single,20,tournament,3,427.0,10000,0.7123239040374756
2100,single,20,tournament,4,413.0,10000,0.586482048034668
2100,single,20,tournament,5,422.0,10000,0.8366925716400146
2100,single,20,tournament,6,413.0,10000,0.6205072402954102
2100,single,20,tournament,7,409.0,10000,0.655470609664917
2100,single,20,tournament,8,422.0,10000,0.81461501121521
2100,single,20,tournament,9,417.0,10000,0.6515920162200928
2100,single,20,tournament,10,415.0,10000,0.6641573905944824
2100,single,20,tournament,11,417.0,10000,0.704138994216919
2100,single,20,tournament,12,418.0,10000,0.5721678733825684
2100,single,20,tournament,13,416.0,10000,0.5634820461273193
2100,single,20,tournament,14,421.0,10000,0.7415850162506104
2100,single,20,tournament,15,420.0,10000,0.7258508205413818
2100,single,20,tournament,16,413.0,10000,0.6318914890289307
2100,single,20,tournament,17,416.0,10000,0.8024241924285889
2100,single,20,tournament,18,408.0,10000,0.6299965381622314
2100,single,20,tournament,19,422.0,10000,0.7373542785644531
2100,single,20,tournament,20,412.0,10000,0.5742177963256836
2100,single,20,tournament,21,415.0,10000,0.718250036239624
2100,single,20,tournament,22,420.0,10000,0.7931783199310303
2100,single,20,tournament,23,422.0,10000,0.7481358051300049
2100,single,20,tournament,24,418.0,10000,0.7010202407836914
2100,single,20,tournament,25,415.0,10000,0.6036500930786133
2100,single,20,tournament,26,420.0,10000,0.7836389541625977
2100,single,20,tournament,27,410.0,10000,0.720245361328125
2100,single,20,tournament,28,418.0,10000,0.6043176651000977
2100,single,20,tournament,29,416.0,10000,0.7542951107025146
2100,single,50,random_replacement,0,-23.0,10100,0.2086925506591797
2100,single,50,random_replacement,1,-18.0,10066,0.21226000785827637
2100,single,50,random_replacement,2,-17.0,10000,0.37590670585632324
2100,single,50,random_replacement,3,-12.0,10000,0.5444173812866211
2100,single,50,random_replacement,4,-15.0,10000,0.3714752197265625
2100,single,50,random_replacement,5,-13.0,10000,0.3058133125305176
2100,single,50,random_replacement,6,-18.0,10144,0.21721768379211426
2100,single,50,random_replacement,7,-16.0,10000,0.36504340171813965
2100,single,50,random_replacement,8,-11.0,10000,0.4699537754058838
2100,single,50,random_replacement,9,-16.0,10000,0.3619651794433594
2100,single,50,random_replacement,10,-21.0,10000,0.23783183097839355
2100,single,50,random_replacement,11,-21.0,10035,0.20845627784729004
2100,single,50,random_replacement,12,-21.0,10000,0.26555705070495605
2100,single,50,random_replacement,13,-27.0,10051,0.21532034873962402
2100,single,50,random_replacement,14,-20.0,10050,0.21235251426696777
2100,single,50,random_replacement,15,-13.0,10000,0.30234670639038086
2100,single,50,random_replacement,16,-15.0,10000,0.32470011711120605
2100,single,50,random_replacement,17,-18.0,10000,0.33211612701416016
2100,single,50,random_replacement,18,-16.0,10000,0.3219897747039795
2100,single,50,random_replacement,19,-13.0,10000,0.41536474227905273
2100,single,50,random_replacement,20,-22.0,10081,0.22623085975646973
2100,single,50,random_replacement,21,-9.0,10000,0.38107824325561523
2100,single,50,random_replacement,22,-19.0,10000,0.32594871520996094
2100,single,50,random_replacement,23,-19.0,10000,0.2933523654937744
2100,single,50,random_replacement,24,-20.0,10000,0.30461955070495605
2100,single,50,random_replacement,25,-14.0,10179,0.21631741523742676
2100,single,50,random_replacement,26,-11.0,10000,0.5027749538421631
2100,single,50,random_replacement,27,-13.0,10000,0.40157270431518555
2100,single,50,random_replacement,28,-21.0,10996,0.22793984413146973
2100,single,50,random_replacement,29,-24.0,10031,0.2185056209564209
2100,single,50,fitness_sharing,0,-21.0,10000,1.9233193397521973
2100,single,50,fitness_sharing,1,-16.0,10000,1.9359424114227295
2100,single,50,fitness_sharing,2,-8.0,10000,7.690835237503052
2100,single,50,fitness_sharing,3,-6.0,10000,11.747138500213623
2100,single,50,fitness_sharing,4,-4.0,10000,9.833292722702026
2100,single,50,fitness_sharing,5,-9.0,10000,6.365278005599976
2100,single,50,fitness_sharing,6,-8.0,10000,6.685091257095337
2100,single,50,fitness_sharing,7,-8.0,10000,8.180692195892334
2100,single,50,fitness_sharing,8,-6.0,10000,10.364450693130493
2100,single,50,fitness_sharing,9,-11.0,10000,9.051189661026001
2100,single,50,fitness_sharing,10,-14.0,10000,5.3448474407196045
2100,single,50,fitness_sharing,11,-20.0,10000,1.2475697994232178
2100,single,50,fitness_sharing,12,-14.0,10000,5.649809837341309
2100,single,50,fitness_sharing,13,-23.0,10000,2.4087157249450684
2100,single,50,fitness_sharing,14,-18.0,10000,2.1464195251464844
2100,single,50,fitness_sharing,15,-9.0,10000,7.665663957595825
2100,single,50,fitness_sharing,16,-7.0,10000,7.965309143066406
2100,single,50,fitness_sharing,17,-12.0,10000,7.198731422424316
2100,single,50,fitness_sharing,18,-12.0,10000,5.7789106369018555
2100,single,50,fitness_sharing,19,-6.0,10000,9.025394916534424
2100,single,50,fitness_sharing,20,-16.0,10000,4.096161365509033
2100,single,50,fitness_sharing,21,-4.0,10000,9.002763748168945
2100,single,50,fitness_sharing,22,-10.0,10000,7.822290658950806
2100,single,50,fitness_sharing,23,-11.0,10000,6.467160701751709
2100,single,50,fitness_sharing,24,-12.0,10000,7.32129979133606
2100,single,50,fitness_sharing,25,-8.0,10000,4.190234899520874
2100,single,50,fitness_sharing,26,-4.0,10000,11.447458267211914
2100,single,50,fitness_sharing,27,-7.0,10000,9.699239015579224
2100,single,50,fitness_sharing,28,-21.0,10996,0.22152256965637207
2100,single,50,fitness_sharing,29,-12.0,10000,6.898519039154053
2100,single,50,tournament,0,-21.0,10000,0.2419736385345459
2100,single,50,tournament,1,-18.0,10038,0.21405625343322754
2100,single,50,tournament,2,-4.0,10000,0.43944382667541504
2100,single,50,tournament,3,386.0,10000,0.5918416976928711
2100,single,50,tournament,4,-3.0,10000,0.4696614742279053
2100,single,50,tournament,5,-4.0,10000,0.38832783699035645
2100,single,50,tournament,6,-6.0,10000,0.369312047958374
2100,single,50,tournament,7,-4.0,10000,0.4625234603881836
2100,single,50,tournament,8,395.0,10000,0.5352897644042969
2100,single,50,tournament,9,-6.0,10000,0.47545361518859863
2100,single,50,tournament,10,-11.0,10000,0.35181307792663574
2100,single,50,tournament,11,-21.0,10000,0.2208080291748047
2100,single,50,tournament,12,-9.0,10000,0.36659789085388184
2100,single,50,tournament,13,-27.0,10000,0.2518930435180664
2100,single,50,tournament,14,-20.0,10000,0.22640132904052734
2100,single,50,tournament,15,-2.0,10000,0.4488098621368408
2100,single,50,tournament,16,-5.0,10000,0.4388730525970459
2100,single,50,tournament,17,-8.0,10000,0.4165794849395752
2100,single,50,tournament,18,-9.0,10000,0.3663477897644043
2100,single,50,tournament,19,-2.0,10000,0.4977381229400635
2100,single,50,tournament,20,-13.0,10000,0.3649756908416748
2100,single,50,tournament,21,384.0,10000,0.5095887184143066
2100,single,50,tournament,22,-7.0,10000,0.5170125961303711
2100,single,50,tournament,23,-10.0,10000,0.3899836540222168
2100,single,50,tournament,24,-5.0,10000,0.47573065757751465
2100,single,50,tournament,25,-10.0,10000,0.2882812023162842
2100,single,50,tournament,26,404.0,10000,0.6830017566680908
2100,single,50,tournament,27,386.0,10000,0.5751614570617676
2100,single,50,tournament,28,-21.0,10996,0.23296761512756348
2100,single,50,tournament,29,-12.0,10000,0.3653719425201416
