evaluations raw_y
1 0.0000000000
4 11.4600000000
5 25.2600000000
6 30.2200000000
8 31.7600000000
12 42.3300000000
18 53.4700000000
20 77.0500000000
29 79.7900000000
30 95.1900000000
32 99.4200000000
33 112.9900000000
40 126.1100000000
84 142.1400000000
214 154.8700000000
228 175.7300000000
346 180.3200000000
349 207.6000000000
361 223.5100000000
420 240.9000000000
437 245.0500000000
505 265.8100000000
617 393.2800000000
622 407.6500000000
633 435.3500000000
822 437.5300000000
855 461.5700000000
856 472.2900000000
878 477.2800000000
1075 479.6500000000
1776 484.4900000000
2131 488.7100000000
4186 590.8900000000
6233 665.9500000000
6238 692.1400000000
7242 692.6500000000
7369 698.8000000000
7512 699.4400000000
8110 702.5300000000
8176 705.6900000000
8365 706.8800000000
8566 710.0500000000
8937 782.4700000000
10000 319.5800000000
