evaluations raw_y
1 0.0000000000
3 25.4400000000
4 36.8900000000
7 58.2600000000
11 64.0600000000
14 66.3200000000
16 110.7200000000
17 130.9800000000
28 136.1200000000
48 141.2900000000
118 147.3000000000
238 152.4300000000
308 162.9600000000
320 163.5200000000
341 167.1400000000
367 167.7600000000
386 185.9600000000
461 196.4300000000
751 205.6300000000
875 207.4100000000
1194 212.2400000000
1211 322.0800000000
1213 325.1400000000
1217 334.1600000000
1226 338.9700000000
1273 345.6700000000
1286 346.9000000000
1361 347.2600000000
1399 349.1700000000
1417 351.4000000000
1527 368.1400000000
1827 370.5600000000
3182 403.8700000000
3193 418.9000000000
3208 423.3400000000
3213 426.5300000000
3239 441.3800000000
3242 447.2000000000
5950 448.0600000000
5974 453.9600000000
5976 454.9400000000
5981 463.1800000000
6126 479.0900000000
6995 486.1300000000
7004 494.5300000000
7009 501.1200000000
7019 504.3800000000
7026 510.3400000000
7040 515.6400000000
7070 538.9100000000
7091 546.3000000000
7361 564.4900000000
8525 608.9800000000
8528 628.4800000000
8554 628.6600000000
8568 642.9500000000
8587 654.7900000000
8625 659.9600000000
8643 664.1100000000
8681 669.7200000000
8719 678.4400000000
8777 684.4600000000
8912 684.5900000000
8962 689.9600000000
10000 670.4900000000
