evaluations raw_y
1 0.0000000000
3 13.0400000000
4 14.5500000000
5 36.0000000000
7 65.9000000000
9 82.3900000000
15 88.2000000000
21 96.8500000000
29 113.4600000000
73 116.6200000000
74 213.5300000000
75 246.2900000000
81 246.9200000000
85 258.2700000000
94 268.8500000000
103 269.4800000000
105 270.8800000000
155 275.1200000000
200 43.4700000000
