evaluations raw_y
1 0.0000000000
4 12.4600000000
5 20.3700000000
6 33.1100000000
7 58.7300000000
11 75.5700000000
15 82.1100000000
24 83.8700000000
27 123.3900000000
34 130.4900000000
54 132.6500000000
57 138.2100000000
68 152.6900000000
136 163.9000000000
263 166.6400000000
275 171.2600000000
283 178.4300000000
356 187.8900000000
361 207.2500000000
364 227.0400000000
372 232.5700000000
374 243.4900000000
390 250.0700000000
541 251.8600000000
581 256.8900000000
1122 263.6100000000
1146 265.2400000000
1147 268.2200000000
1157 285.3300000000
1189 305.9700000000
1961 307.9800000000
1963 312.5800000000
1985 313.9700000000
1989 318.1300000000
1990 343.5700000000
2538 352.1200000000
2547 354.2800000000
2825 443.9400000000
2862 459.6200000000
3099 468.8100000000
3345 470.1500000000
3658 470.1700000000
4209 551.7500000000
4356 554.0900000000
4479 556.5900000000
5239 556.6100000000
5550 563.3800000000
6012 570.2500000000
7199 573.8700000000
7289 574.2800000000
10000 370.7500000000
