evaluations raw_y
1 0.0000000000
4 59.0000000000
5 172.0000000000
8 245.0000000000
9 256.0000000000
14 283.0000000000
16 340.0000000000
22 383.0000000000
23 426.0000000000
29 446.0000000000
33 468.0000000000
35 500.0000000000
52 508.0000000000
53 510.0000000000
79 524.0000000000
178 526.0000000000
219 529.0000000000
257 531.0000000000
286 535.0000000000
319 536.0000000000
431 539.0000000000
441 546.0000000000
995 547.0000000000
1395 553.0000000000
3284 555.0000000000
3343 558.0000000000
4031 560.0000000000
4318 561.0000000000
10000 268.0000000000
