evaluations raw_y
1 0.0000000000
4 178.0000000000
5 216.0000000000
6 231.0000000000
14 256.0000000000
15 301.0000000000
27 325.0000000000
33 341.0000000000
34 369.0000000000
35 380.0000000000
37 384.0000000000
38 391.0000000000
39 396.0000000000
117 400.0000000000
124 405.0000000000
135 407.0000000000
160 415.0000000000
164 423.0000000000
170 424.0000000000
174 425.0000000000
304 426.0000000000
381 427.0000000000
454 428.0000000000
510 431.0000000000
517 432.0000000000
915 433.0000000000
976 434.0000000000
1066 435.0000000000
1324 436.0000000000
1481 437.0000000000
2296 439.0000000000
9402 440.0000000000
10000 245.0000000000
