instance,alg,pop,diversity,run,best,n_evals,time
2203,single,10,random_replacement,0,41.0,10003,0.031443119049072266
2203,single,10,random_replacement,1,42.0,10005,0.03042435646057129
2203,single,10,random_replacement,2,42.0,10000,0.03062582015991211
2203,single,10,random_replacement,3,42.0,10001,0.03049755096435547
2203,single,10,random_replacement,4,42.0,10004,0.03106212615966797
2203,single,10,random_replacement,5,42.0,10001,0.031644582748413086
2203,single,10,random_replacement,6,42.0,10001,0.03125953674316406
2203,single,10,random_replacement,7,42.0,10005,0.03090977668762207
2203,single,10,random_replacement,8,42.0,10005,0.03072953224182129
2203,single,10,random_replacement,9,41.0,10005,0.031142711639404297
2203,single,10,random_replacement,10,42.0,10001,0.03050065040588379
2203,single,10,random_replacement,11,42.0,10006,0.030693769454956055
2203,single,10,random_replacement,12,42.0,10021,0.030470609664916992
2203,single,10,random_replacement,13,42.0,10011,0.031000137329101562
2203,single,10,random_replacement,14,42.0,10001,0.03064703941345215
2203,single,10,random_replacement,15,42.0,10004,0.030643939971923828
2203,single,10,random_replacement,16,42.0,10013,0.03113865852355957
2203,single,10,random_replacement,17,42.0,10010,0.03096914291381836
2203,single,10,random_replacement,18,42.0,10009,0.030774354934692383
2203,single,10,random_replacement,19,42.0,10008,0.030370473861694336
2203,single,10,random_replacement,20,42.0,10006,0.03100109100341797
2203,single,10,random_replacement,21,42.0,10000,0.03088092803955078
2203,single,10,random_replacement,22,42.0,10003,0.031038761138916016
2203,single,10,random_replacement,23,41.0,10006,0.030664443969726562
2203,single,10,random_replacement,24,42.0,10015,0.030993938446044922
2203,single,10,random_replacement,25,42.0,10003,0.03074955940246582
2203,single,10,random_replacement,26,42.0,10001,0.030758142471313477
2203,single,10,random_replacement,27,42.0,10002,0.031178951263427734
2203,single,10,random_replacement,28,42.0,10005,0.030767202377319336
2203,single,10,random_replacement,29,42.0,10002,0.03111863136291504
2203,single,10,fitness_sharing,0,42.0,10003,0.058568477630615234
2203,single,10,fitness_sharing,1,42.0,10003,0.05746889114379883
2203,single,10,fitness_sharing,2,42.0,10005,0.05850672721862793
2203,single,10,fitness_sharing,3,42.0,10002,0.058107852935791016
2203,single,10,fitness_sharing,4,42.0,10001,0.057862043380737305
2203,single,10,fitness_sharing,5,42.0,10008,0.05940079689025879
2203,single,10,fitness_sharing,6,41.0,10000,0.05869555473327637
2203,single,10,fitness_sharing,7,42.0,10014,0.05840611457824707
2203,single,10,fitness_sharing,8,42.0,10008,0.057861328125
2203,single,10,fitness_sharing,9,42.0,10004,0.058148860931396484
2203,single,10,fitness_sharing,10,42.0,10006,0.05858945846557617
2203,single,10,fitness_sharing,11,42.0,10007,0.05863642692565918
2203,single,10,fitness_sharing,12,41.0,10001,0.057955026626586914
2203,single,10,fitness_sharing,13,42.0,10018,0.059297800064086914
2203,single,10,fitness_sharing,14,42.0,10004,0.05758261680603027
2203,single,10,fitness_sharing,15,42.0,10010,0.0583038330078125
2203,single,10,fitness_sharing,16,42.0,10008,0.05809831619262695
2203,single,10,fitness_sharing,17,42.0,10006,0.058733463287353516
2203,single,10,fitness_sharing,18,42.0,10002,0.056772470474243164
2203,single,10,fitness_sharing,19,42.0,10006,0.059625864028930664
2203,single,10,fitness_sharing,20,42.0,10007,0.059427499771118164
2203,single,10,fitness_sharing,21,42.0,10000,0.05775284767150879
2203,single,10,fitness_sharing,22,42.0,10007,0.06005454063415527
2203,single,10,fitness_sharing,23,42.0,10007,0.060011863708496094
2203,single,10,fitness_sharing,24,42.0,10011,0.05767393112182617
2203,single,10,fitness_sharing,25,42.0,10007,0.058548688888549805
2203,single,10,fitness_sharing,26,41.0,10020,0.05916905403137207
2203,single,10,fitness_sharing,27,42.0,10003,0.05915713310241699
2203,single,10,fitness_sharing,28,42.0,10000,0.056656599044799805
2203,single,10,fitness_sharing,29,42.0,10006,0.058046579360961914
2203,single,10,tournament,0,42.0,10007,0.03171586990356445
2203,single,10,tournament,1,42.0,10022,0.03193259239196777
2203,single,10,tournament,2,41.0,10019,0.031763315200805664
2203,single,10,tournament,3,42.0,10000,0.033568382263183594
2203,single,10,tournament,4,42.0,10004,0.03207731246948242
2203,single,10,tournament,5,42.0,10003,0.03217291831970215
2203,single,10,tournament,6,42.0,10011,0.03346395492553711
2203,single,10,tournament,7,41.0,10002,0.03179430961608887
2203,single,10,tournament,8,42.0,10010,0.03169989585876465
2203,single,10,tournament,9,42.0,10014,0.03193020820617676
2203,single,10,tournament,10,42.0,10005,0.03261446952819824
2203,single,10,tournament,11,42.0,10002,0.031775474548339844
2203,single,10,tournament,12,42.0,10008,0.03171372413635254
2203,single,10,tournament,13,42.0,10001,0.03185558319091797
