instance,alg,pop,diversity,run,best,n_evals,time
2100,single,10,random_replacement,0,43.0,10003,0.09370875358581543
2100,single,10,random_replacement,1,42.0,10002,0.15207195281982422
2100,single,10,random_replacement,2,42.0,10021,0.0897369384765625
2100,single,10,random_replacement,3,42.0,10004,0.08565497398376465
2100,single,10,random_replacement,4,42.0,10004,0.08192276954650879
2100,single,10,random_replacement,5,42.0,10008,0.0818638801574707
2100,single,10,random_replacement,6,43.0,10004,0.08240199089050293
2100,single,10,random_replacement,7,43.0,10002,0.08317351341247559
2100,single,10,random_replacement,8,43.0,10002,0.08321285247802734
2100,single,10,random_replacement,9,43.0,10020,0.08799934387207031
2100,single,10,random_replacement,10,43.0,10000,0.09496951103210449
2100,single,10,random_replacement,11,43.0,10007,0.08659625053405762
2100,single,10,random_replacement,12,43.0,10022,0.08499312400817871
2100,single,10,random_replacement,13,43.0,10005,0.08297967910766602
2100,single,10,random_replacement,14,43.0,10005,0.08606076240539551
2100,single,10,random_replacement,15,43.0,10009,0.0863957405090332
2100,single,10,random_replacement,16,42.0,10006,0.08715629577636719
2100,single,10,random_replacement,17,42.0,10006,0.07915258407592773
2100,single,10,random_replacement,18,42.0,10016,0.08316993713378906
2100,single,10,random_replacement,19,43.0,10000,0.08089876174926758
2100,single,10,random_replacement,20,43.0,10013,0.10763287544250488
2100,single,10,random_replacement,21,43.0,10004,0.0895395278930664
2100,single,10,random_replacement,22,43.0,10002,0.09479188919067383
2100,single,10,random_replacement,23,43.0,10001,0.08643484115600586
2100,single,10,random_replacement,24,43.0,10010,0.08206987380981445
2100,single,10,random_replacement,25,42.0,10011,0.08437132835388184
2100,single,10,random_replacement,26,43.0,10001,0.07978272438049316
2100,single,10,random_replacement,27,43.0,10010,0.07849574089050293
2100,single,10,random_replacement,28,43.0,10006,0.07758259773254395
2100,single,10,random_replacement,29,43.0,10008,0.07684993743896484
2100,single,10,fitness_sharing,0,42.0,10008,0.17449688911437988
2100,single,10,fitness_sharing,1,43.0,10001,0.16305112838745117
2100,single,10,fitness_sharing,2,43.0,10002,0.1684114933013916
2100,single,10,fitness_sharing,3,42.0,10018,0.15927863121032715
2100,single,10,fitness_sharing,4,43.0,10002,0.05834364891052246
2100,single,10,fitness_sharing,5,43.0,10005,0.05883669853210449
2100,single,10,fitness_sharing,6,43.0,10009,0.05859208106994629
2100,single,10,fitness_sharing,7,42.0,10011,0.05650782585144043
2100,single,10,fitness_sharing,8,43.0,10007,0.057663679122924805
2100,single,10,fitness_sharing,9,43.0,10013,0.05623960494995117
2100,single,10,fitness_sharing,10,43.0,10013,0.05782365798950195
2100,single,10,fitness_sharing,11,43.0,10006,0.05958223342895508
2100,single,10,fitness_sharing,12,43.0,10005,0.05908966064453125
2100,single,10,fitness_sharing,13,43.0,10006,0.05781388282775879
2100,single,10,fitness_sharing,14,43.0,10012,0.05672168731689453
2100,single,10,fitness_sharing,15,43.0,10001,0.05987286567687988
2100,single,10,fitness_sharing,16,42.0,10004,0.05673027038574219
2100,single,10,fitness_sharing,17,43.0,10007,0.05653977394104004
2100,single,10,fitness_sharing,18,43.0,10014,0.05454444885253906
2100,single,10,fitness_sharing,19,43.0,10001,0.055945634841918945
2100,single,10,fitness_sharing,20,43.0,10019,0.056513071060180664
2100,single,10,fitness_sharing,21,43.0,10007,0.05577969551086426
2100,single,10,fitness_sharing,22,42.0,10014,0.05849432945251465
2100,single,10,fitness_sharing,23,43.0,10031,0.05672788619995117
2100,single,10,fitness_sharing,24,43.0,10008,0.05834603309631348
2100,single,10,fitness_sharing,25,43.0,10007,0.056816816329956055
2100,single,10,fitness_sharing,26,42.0,10014,0.0563509464263916
2100,single,10,fitness_sharing,27,43.0,10000,0.05620217323303223
2100,single,10,fitness_sharing,28,43.0,10013,0.05625295639038086
2100,single,10,fitness_sharing,29,43.0,10011,0.05622982978820801
2100,single,10,tournament,0,43.0,10006,0.031206369400024414
2100,single,10,tournament,1,43.0,10008,0.030391454696655273
2100,single,10,tournament,2,43.0,10007,0.030388355255126953
2100,single,10,tournament,3,43.0,10004,0.03120279312133789
2100,single,10,tournament,4,43.0,10014,0.03082895278930664
2100,single,10,tournament,5,43.0,10006,0.03129744529724121
2100,single,10,tournament,6,43.0,10004,0.031249284744262695
2100,single,10,tournament,7,43.0,10012,0.031102895736694336
2100,single,10,tournament,8,43.0,10007,0.03375744819641113
2100,single,10,tournament,9,43.0,10013,0.03194999694824219
2100,single,10,tournament,10,42.0,10007,0.031533241271972656
2100,single,10,tournament,11,43.0,10014,0.03156399726867676
2100,single,10,tournament,12,43.0,10001,0.03347325325012207
2100,single,10,tournament,13,43.0,10005,0.031188249588012695
2100,single,10,tournament,14,42.0,10007,0.03186535835266113
2100,single,10,tournament,15,42.0,10016,0.030902385711669922
2100,single,10,tournament,16,43.0,10003,0.031725406646728516
2100,single,10,tournament,17,43.0,10004,0.0306856632232666
