instance,alg,pop,diversity,run,best,n_evals,time
2200,single,10,random_replacement,0,46.0,10008,0.032280921936035156
2200,single,10,random_replacement,1,46.0,10007,0.029933929443359375
2200,single,10,random_replacement,2,46.0,10000,0.029785633087158203
2200,single,10,random_replacement,3,46.0,10013,0.03045797348022461
2200,single,10,random_replacement,4,46.0,10011,0.030033111572265625
2200,single,10,random_replacement,5,46.0,10005,0.029664039611816406
2200,single,10,random_replacement,6,46.0,10009,0.03007984161376953
2200,single,10,random_replacement,7,46.0,10011,0.030138731002807617
2200,single,10,random_replacement,8,46.0,10006,0.029402732849121094
2200,single,10,random_replacement,9,46.0,10010,0.02926802635192871
2200,single,10,random_replacement,10,46.0,10011,0.030124902725219727
2200,single,10,random_replacement,11,46.0,10007,0.03006434440612793
2200,single,10,random_replacement,12,46.0,10003,0.029405832290649414
2200,single,10,random_replacement,13,46.0,10007,0.029626131057739258
2200,single,10,random_replacement,14,46.0,10008,0.029601097106933594
2200,single,10,random_replacement,15,46.0,10000,0.029596328735351562
2200,single,10,random_replacement,16,46.0,10004,0.029942035675048828
2200,single,10,random_replacement,17,46.0,10006,0.03009033203125
2200,single,10,random_replacement,18,46.0,10001,0.029893159866333008
2200,single,10,random_replacement,19,46.0,10009,0.03005051612854004
2200,single,10,random_replacement,20,46.0,10004,0.029885530471801758
2200,single,10,random_replacement,21,46.0,10007,0.029788732528686523
2200,single,10,random_replacement,22,46.0,10013,0.02968311309814453
2200,single,10,random_replacement,23,46.0,10001,0.030040502548217773
2200,single,10,random_replacement,24,42.0,10020,0.02985835075378418
2200,single,10,random_replacement,25,46.0,10010,0.031432151794433594
2200,single,10,random_replacement,26,46.0,10011,0.02994227409362793
2200,single,10,random_replacement,27,46.0,10005,0.03021097183227539
2200,single,10,random_replacement,28,46.0,10005,0.030026912689208984
2200,single,10,random_replacement,29,46.0,10001,0.029812097549438477
2200,single,10,fitness_sharing,0,46.0,10007,0.05623888969421387
2200,single,10,fitness_sharing,1,46.0,10003,0.05692744255065918
2200,single,10,fitness_sharing,2,46.0,10006,0.05564570426940918
2200,single,10,fitness_sharing,3,46.0,10019,0.05693531036376953
2200,single,10,fitness_sharing,4,46.0,10001,0.057047367095947266
2200,single,10,fitness_sharing,5,46.0,10002,0.056878089904785156
2200,single,10,fitness_sharing,6,46.0,10028,0.05647683143615723
2200,single,10,fitness_sharing,7,46.0,10007,0.05560588836669922
2200,single,10,fitness_sharing,8,46.0,10003,0.05714082717895508
2200,single,10,fitness_sharing,9,46.0,10002,0.056822776794433594
2200,single,10,fitness_sharing,10,46.0,10004,0.0560917854309082
2200,single,10,fitness_sharing,11,46.0,10007,0.057347774505615234
2200,single,10,fitness_sharing,12,46.0,10000,0.05548739433288574
2200,single,10,fitness_sharing,13,46.0,10005,0.05644869804382324
2200,single,10,fitness_sharing,14,46.0,10011,0.05682253837585449
2200,single,10,fitness_sharing,15,46.0,10001,0.05579972267150879
2200,single,10,fitness_sharing,16,46.0,10006,0.05779767036437988
2200,single,10,fitness_sharing,17,46.0,10001,0.05770421028137207
2200,single,10,fitness_sharing,18,46.0,10006,0.055370330810546875
2200,single,10,fitness_sharing,19,46.0,10012,0.05693554878234863
2200,single,10,fitness_sharing,20,46.0,10008,0.0578157901763916
2200,single,10,fitness_sharing,21,46.0,10013,0.05663323402404785
2200,single,10,fitness_sharing,22,46.0,10001,0.05753684043884277
2200,single,10,fitness_sharing,23,46.0,10007,0.05720067024230957
2200,single,10,fitness_sharing,24,46.0,10006,0.05744314193725586
2200,single,10,fitness_sharing,25,46.0,10011,0.056654930114746094
2200,single,10,fitness_sharing,26,46.0,10002,0.05666470527648926
2200,single,10,fitness_sharing,27,46.0,10004,0.057387351989746094
2200,single,10,fitness_sharing,28,46.0,10015,0.05625462532043457
2200,single,10,fitness_sharing,29,46.0,10012,0.05551338195800781
2200,single,10,tournament,0,46.0,10003,0.0308382511138916
2200,single,10,tournament,1,46.0,10005,0.03088974952697754
2200,single,10,tournament,2,46.0,10007,0.030694246292114258
2200,single,10,tournament,3,46.0,10000,0.03088521957397461
2200,single,10,tournament,4,46.0,10007,0.030722856521606445
2200,single,10,tournament,5,46.0,10001,0.030614614486694336
2200,single,10,tournament,6,46.0,10000,0.032372474670410156
2200,single,10,tournament,7,46.0,10000,0.030904293060302734
2200,single,10,tournament,8,46.0,10010,0.030345678329467773
2200,single,10,tournament,9,46.0,10001,0.030619382858276367
2200,single,10,tournament,10,46.0,10000,0.03152346611022949
2200,single,10,tournament,11,46.0,10006,0.030984163284301758
2200,single,10,tournament,12,46.0,10012,0.03061079978942871
2200,single,10,tournament,13,46.0,10001,0.031121492385864258
2200,single,10,tournament,14,46.0,10015,0.031000137329101562
2200,single,10,tournament,15,46.0,10000,0.030527591705322266
2200,single,10,tournament,16,46.0,10001,0.03140664100646973
2200,single,10,tournament,17,46.0,10004,0.03128552436828613
2200,single,10,tournament,18,46.0,10004,0.030668020248413086
2200,single,10,tournament,19,46.0,10003,0.031594276428222656
2200,single,10,tournament,20,46.0,10000,0.03108668327331543
2200,single,10,tournament,21,46.0,10003,0.03119039535522461
2200,single,10,tournament,22,46.0,10001,0.03075695037841797
2200,single,10,tournament,23,46.0,10003,0.030844688415527344
2200,single,10,tournament,24,46.0,10000,0.03108668327331543
2200,single,10,tournament,25,46.0,10007,0.03067922592163086
2200,single,10,tournament,26,46.0,10004,0.030712127685546875
2200,single,10,tournament,27,46.0,10004,0.031139373779296875
2200,single,10,tournament,28,46.0,10006,0.030854225158691406
2200,single,10,tournament,29,46.0,10013,0.030643224716186523
2200,single,20,random_replacement,0,46.0,10006,0.02978825569152832
2200,single,20,random_replacement,1,46.0,10005,0.030007123947143555
2200,single,20,random_replacement,2,46.0,10014,0.02937936782836914
2200,single,20,random_replacement,3,46.0,10018,0.030034780502319336
2200,single,20,random_replacement,4,46.0,10000,0.03018641471862793
2200,single,20,random_replacement,5,46.0,10000,0.029597043991088867
2200,single,20,random_replacement,6,46.0,10005,0.030382633209228516
2200,single,20,random_replacement,7,46.0,10008,0.029234647750854492
2200,single,20,random_replacement,8,46.0,10006,0.029494762420654297
2200,single,20,random_replacement,9,46.0,10005,0.029693126678466797
2200,single,20,random_replacement,10,46.0,10002,0.03032660484313965
2200,single,20,random_replacement,11,46.0,10027,0.029674053192138672
2200,single,20,random_replacement,12,46.0,10026,0.02935051918029785
2200,single,20,random_replacement,13,46.0,10011,0.029464244842529297
2200,single,20,random_replacement,14,46.0,10006,0.02973151206970215
2200,single,20,random_replacement,15,46.0,10007,0.029768943786621094
2200,single,20,random_replacement,16,46.0,10000,0.029829025268554688
2200,single,20,random_replacement,17,46.0,10000,0.030272483825683594
2200,single,20,random_replacement,18,46.0,10004,0.02918839454650879
2200,single,20,random_replacement,19,46.0,10005,0.02994394302368164
2200,single,20,random_replacement,20,46.0,10007,0.0301210880279541
2200,single,20,random_replacement,21,46.0,10000,0.029665708541870117
2200,single,20,random_replacement,22,46.0,10012,0.029799222946166992
2200,single,20,random_replacement,23,46.0,10000,0.03005242347717285
2200,single,20,random_replacement,24,46.0,10007,0.029510974884033203
2200,single,20,random_replacement,25,46.0,10005,0.030641794204711914
2200,single,20,random_replacement,26,46.0,10000,0.029596328735351562
2200,single,20,random_replacement,27,46.0,10005,0.029717206954956055
2200,single,20,random_replacement,28,46.0,10002,0.029619216918945312
2200,single,20,random_replacement,29,46.0,10012,0.029575824737548828
2200,single,20,fitness_sharing,0,46.0,10000,0.07482743263244629
2200,single,20,fitness_sharing,1,46.0,10002,0.07278704643249512
