instance,alg,pop,diversity,run,best,n_evals,time
2201,single,10,random_replacement,0,45.0,10003,0.03231024742126465
2201,single,10,random_replacement,1,45.0,10010,0.03041243553161621
2201,single,10,random_replacement,2,45.0,10011,0.030428409576416016
2201,single,10,random_replacement,3,45.0,10008,0.031042814254760742
2201,single,10,random_replacement,4,45.0,10011,0.030099868774414062
2201,single,10,random_replacement,5,45.0,10006,0.031092405319213867
2201,single,10,random_replacement,6,45.0,10012,0.030513286590576172
2201,single,10,random_replacement,7,45.0,10001,0.030710935592651367
2201,single,10,random_replacement,8,45.0,10003,0.03196907043457031
2201,single,10,random_replacement,9,45.0,10008,0.0319669246673584
2201,single,10,random_replacement,10,45.0,10000,0.03186655044555664
2201,single,10,random_replacement,11,45.0,10009,0.0316011905670166
2201,single,10,random_replacement,12,45.0,10001,0.03081655502319336
2201,single,10,random_replacement,13,45.0,10010,0.030376672744750977
2201,single,10,random_replacement,14,45.0,10009,0.03269243240356445
2201,single,10,random_replacement,15,45.0,10003,0.030804157257080078
2201,single,10,random_replacement,16,45.0,10000,0.030068635940551758
2201,single,10,random_replacement,17,45.0,10010,0.030083656311035156
2201,single,10,random_replacement,18,45.0,10002,0.030333280563354492
2201,single,10,random_replacement,19,45.0,10003,0.030431270599365234
2201,single,10,random_replacement,20,45.0,10004,0.03055429458618164
2201,single,10,random_replacement,21,45.0,10005,0.03057384490966797
2201,single,10,random_replacement,22,45.0,10000,0.03023552894592285
2201,single,10,random_replacement,23,45.0,10004,0.030590057373046875
2201,single,10,random_replacement,24,45.0,10002,0.030226469039916992
2201,single,10,random_replacement,25,45.0,10005,0.030812740325927734
2201,single,10,random_replacement,26,45.0,10002,0.03094172477722168
2201,single,10,random_replacement,27,45.0,10012,0.030285358428955078
2201,single,10,random_replacement,28,45.0,10007,0.030181884765625
2201,single,10,random_replacement,29,45.0,10005,0.03175997734069824
2201,single,10,fitness_sharing,0,45.0,10007,0.05769658088684082
2201,single,10,fitness_sharing,1,45.0,10013,0.05772519111633301
2201,single,10,fitness_sharing,2,45.0,10018,0.05686616897583008
2201,single,10,fitness_sharing,3,45.0,10008,0.057984352111816406
2201,single,10,fitness_sharing,4,45.0,10002,0.05799126625061035
2201,single,10,fitness_sharing,5,45.0,10021,0.057880401611328125
2201,single,10,fitness_sharing,6,45.0,10012,0.057010650634765625
2201,single,10,fitness_sharing,7,45.0,10007,0.056534528732299805
2201,single,10,fitness_sharing,8,45.0,10000,0.05708003044128418
2201,single,10,fitness_sharing,9,45.0,10002,0.059418439865112305
2201,single,10,fitness_sharing,10,45.0,10000,0.05691719055175781
2201,single,10,fitness_sharing,11,45.0,10000,0.057978153228759766
2201,single,10,fitness_sharing,12,45.0,10009,0.055985450744628906
2201,single,10,fitness_sharing,13,45.0,10003,0.05803489685058594
2201,single,10,fitness_sharing,14,45.0,10000,0.05831503868103027
2201,single,10,fitness_sharing,15,45.0,10013,0.05964064598083496
2201,single,10,fitness_sharing,16,45.0,10005,0.057660579681396484
2201,single,10,fitness_sharing,17,45.0,10007,0.057672977447509766
2201,single,10,fitness_sharing,18,45.0,10001,0.05608510971069336
2201,single,10,fitness_sharing,19,45.0,10006,0.057518720626831055
2201,single,10,fitness_sharing,20,45.0,10003,0.05732893943786621
2201,single,10,fitness_sharing,21,45.0,10006,0.056162118911743164
2201,single,10,fitness_sharing,22,42.0,10007,0.05863237380981445
2201,single,10,fitness_sharing,23,45.0,10013,0.057526350021362305
2201,single,10,fitness_sharing,24,45.0,10002,0.058127403259277344
2201,single,10,fitness_sharing,25,45.0,10000,0.057066917419433594
2201,single,10,fitness_sharing,26,45.0,10000,0.05775737762451172
2201,single,10,fitness_sharing,27,45.0,10005,0.05719757080078125
2201,single,10,fitness_sharing,28,45.0,10001,0.055815935134887695
2201,single,10,fitness_sharing,29,45.0,10005,0.058695316314697266
2201,single,10,tournament,0,45.0,10000,0.031481027603149414
2201,single,10,tournament,1,45.0,10001,0.033594608306884766
2201,single,10,tournament,2,45.0,10003,0.03173470497131348
2201,single,10,tournament,3,45.0,10002,0.03217434883117676
2201,single,10,tournament,4,45.0,10009,0.03255629539489746
2201,single,10,tournament,5,45.0,10003,0.031940460205078125
2201,single,10,tournament,6,45.0,10010,0.03214097023010254
2201,single,10,tournament,7,45.0,10000,0.03189349174499512
2201,single,10,tournament,8,45.0,10003,0.03148961067199707
2201,single,10,tournament,9,45.0,10006,0.031129121780395508
2201,single,10,tournament,10,45.0,10007,0.03166985511779785
2201,single,10,tournament,11,42.0,10008,0.03158450126647949
2201,single,10,tournament,12,45.0,10003,0.03166770935058594
2201,single,10,tournament,13,45.0,10002,0.031685590744018555
2201,single,10,tournament,14,45.0,10008,0.03252243995666504
2201,single,10,tournament,15,45.0,10005,0.03202199935913086
2201,single,10,tournament,16,45.0,10012,0.031760215759277344
2201,single,10,tournament,17,45.0,10005,0.03153586387634277
2201,single,10,tournament,18,45.0,10006,0.031307220458984375
2201,single,10,tournament,19,45.0,10015,0.03325653076171875
2201,single,10,tournament,20,45.0,10017,0.03218579292297363
2201,single,10,tournament,21,45.0,10003,0.03175187110900879
2201,single,10,tournament,22,45.0,10005,0.03177690505981445
2201,single,10,tournament,23,45.0,10018,0.03246045112609863
2201,single,10,tournament,24,45.0,10005,0.0320124626159668
2201,single,10,tournament,25,45.0,10012,0.031592369079589844
2201,single,10,tournament,26,45.0,10001,0.03151679039001465
2201,single,10,tournament,27,45.0,10009,0.03184008598327637
2201,single,10,tournament,28,45.0,10013,0.03200054168701172
2201,single,10,tournament,29,45.0,10001,0.033080101013183594
2201,single,20,random_replacement,0,45.0,10017,0.03067922592163086
2201,single,20,random_replacement,1,45.0,10005,0.030736207962036133
2201,single,20,random_replacement,2,45.0,10012,0.031071186065673828
2201,single,20,random_replacement,3,45.0,10003,0.03097391128540039
2201,single,20,random_replacement,4,45.0,10005,0.030858516693115234
2201,single,20,random_replacement,5,45.0,10005,0.03054499626159668
2201,single,20,random_replacement,6,45.0,10000,0.030488014221191406
2201,single,20,random_replacement,7,45.0,10009,0.029977798461914062
2201,single,20,random_replacement,8,45.0,10018,0.03030991554260254
2201,single,20,random_replacement,9,45.0,10001,0.029796123504638672
2201,single,20,random_replacement,10,45.0,10002,0.030696868896484375
2201,single,20,random_replacement,11,45.0,10001,0.030397653579711914
2201,single,20,random_replacement,12,45.0,10017,0.030321836471557617
2201,single,20,random_replacement,13,45.0,10007,0.03033924102783203
2201,single,20,random_replacement,14,45.0,10022,0.030745506286621094
2201,single,20,random_replacement,15,45.0,10000,0.031373023986816406
2201,single,20,random_replacement,16,45.0,10004,0.03092503547668457
2201,single,20,random_replacement,17,45.0,10007,0.029788494110107422
2201,single,20,random_replacement,18,42.0,10006,0.030883312225341797
2201,single,20,random_replacement,19,45.0,10006,0.03113102912902832
2201,single,20,random_replacement,20,45.0,10013,0.030208349227905273
2201,single,20,random_replacement,21,45.0,10004,0.030242204666137695
2201,single,20,random_replacement,22,45.0,10007,0.0301210880279541
2201,single,20,random_replacement,23,45.0,10013,0.030068635940551758
2201,single,20,random_replacement,24,45.0,10007,0.03065180778503418
2201,single,20,random_replacement,25,45.0,10018,0.030634403228759766
2201,single,20,random_replacement,26,45.0,10009,0.03093242645263672
2201,single,20,random_replacement,27,45.0,10007,0.030516386032104492
2201,single,20,random_replacement,28,45.0,10009,0.029569625854492188
2201,single,20,random_replacement,29,45.0,10000,0.030133962631225586
2201,single,20,fitness_sharing,0,45.0,10005,0.07508182525634766
2201,single,20,fitness_sharing,1,45.0,10013,0.07414126396179199
2201,single,20,fitness_sharing,2,45.0,10013,0.07506632804870605
2201,single,20,fitness_sharing,3,45.0,10000,0.07358384132385254
2201,single,20,fitness_sharing,4,45.0,10002,0.07433915138244629
2201,single,20,fitness_sharing,5,45.0,10003,0.07428455352783203
2201,single,20,fitness_sharing,6,45.0,10025,0.07240056991577148
2201,single,20,fitness_sharing,7,45.0,10001,0.07101750373840332
2201,single,20,fitness_sharing,8,45.0,10005,0.07428193092346191
2201,single,20,fitness_sharing,9,45.0,10009,0.07436347007751465
2201,single,20,fitness_sharing,10,45.0,10004,0.07422304153442383
2201,single,20,fitness_sharing,11,45.0,10005,0.07338309288024902
2201,single,20,fitness_sharing,12,45.0,10001,0.07405638694763184
2201,single,20,fitness_sharing,13,45.0,10005,0.07530522346496582
2201,single,20,fitness_sharing,14,45.0,10007,0.07472872734069824
2201,single,20,fitness_sharing,15,45.0,10005,0.07303309440612793
2201,single,20,fitness_sharing,16,45.0,10002,0.07072067260742188
2201,single,20,fitness_sharing,17,45.0,10006,0.07231497764587402
2201,single,20,fitness_sharing,18,45.0,10012,0.07407522201538086
2201,single,20,fitness_sharing,19,45.0,10013,0.07456707954406738
2201,single,20,fitness_sharing,20,45.0,10001,0.07201027870178223
2201,single,20,fitness_sharing,21,45.0,10003,0.07416653633117676
2201,single,20,fitness_sharing,22,45.0,10003,0.07461285591125488
2201,single,20,fitness_sharing,23,45.0,10001,0.07623291015625
2201,single,20,fitness_sharing,24,45.0,10004,0.07330155372619629
2201,single,20,fitness_sharing,25,45.0,10007,0.07313179969787598
2201,single,20,fitness_sharing,26,45.0,10006,0.07503175735473633
2201,single,20,fitness_sharing,27,45.0,10025,0.07680845260620117
2201,single,20,fitness_sharing,28,45.0,10000,0.07072305679321289
2201,single,20,fitness_sharing,29,45.0,10004,0.07433319091796875
2201,single,20,tournament,0,45.0,10003,0.03230905532836914
2201,single,20,tournament,1,45.0,10001,0.031024694442749023
2201,single,20,tournament,2,45.0,10011,0.03080892562866211
2201,single,20,tournament,3,45.0,10005,0.03137493133544922
2201,single,20,tournament,4,45.0,10006,0.03175616264343262
2201,single,20,tournament,5,45.0,10017,0.03161263465881348
2201,single,20,tournament,6,45.0,10007,0.03132343292236328
2201,single,20,tournament,7,45.0,10020,0.03177165985107422
2201,single,20,tournament,8,45.0,10010,0.030684709548950195
2201,single,20,tournament,9,45.0,10008,0.031208038330078125
2201,single,20,tournament,10,42.0,10004,0.03358960151672363
2201,single,20,tournament,11,45.0,10002,0.031410932540893555
2201,single,20,tournament,12,45.0,10012,0.03179526329040527
2201,single,20,tournament,13,45.0,10000,0.03156113624572754
2201,single,20,tournament,14,45.0,10012,0.03146862983703613
2201,single,20,tournament,15,45.0,10014,0.0312044620513916
2201,single,20,tournament,16,45.0,10007,0.0315859317779541
2201,single,20,tournament,17,45.0,10008,0.0316464900970459
2201,single,20,tournament,18,45.0,10000,0.031287431716918945
2201,single,20,tournament,19,45.0,10012,0.03111720085144043
2201,single,20,tournament,20,45.0,10002,0.03243517875671387
2201,single,20,tournament,21,45.0,10000,0.03119802474975586
2201,single,20,tournament,22,45.0,10000,0.031270742416381836
2201,single,20,tournament,23,45.0,10013,0.034612178802490234
2201,single,20,tournament,24,45.0,10021,0.03210115432739258
2201,single,20,tournament,25,45.0,10008,0.031639814376831055
2201,single,20,tournament,26,45.0,10013,0.03170180320739746
2201,single,20,tournament,27,45.0,10013,0.031018733978271484
2201,single,20,tournament,28,45.0,10004,0.031193971633911133
2201,single,20,tournament,29,45.0,10009,0.03123927116394043
2201,single,50,random_replacement,0,45.0,10007,0.030569791793823242
2201,single,50,random_replacement,1,45.0,10005,0.030296802520751953
2201,single,50,random_replacement,2,45.0,10007,0.030412673950195312
2201,single,50,random_replacement,3,45.0,10010,0.030600309371948242
2201,single,50,random_replacement,4,45.0,10016,0.030996322631835938
2201,single,50,random_replacement,5,45.0,10013,0.030410289764404297
2201,single,50,random_replacement,6,45.0,10000,0.031453609466552734
2201,single,50,random_replacement,7,45.0,10014,0.030542612075805664
2201,single,50,random_replacement,8,45.0,10013,0.030678749084472656
2201,single,50,random_replacement,9,45.0,10001,0.0302581787109375
2201,single,50,random_replacement,10,45.0,10001,0.030068159103393555
2201,single,50,random_replacement,11,45.0,10007,0.030448198318481445
2201,single,50,random_replacement,12,45.0,10000,0.030283451080322266
2201,single,50,random_replacement,13,45.0,10001,0.030869483947753906
2201,single,50,random_replacement,14,45.0,10006,0.03080582618713379
2201,single,50,random_replacement,15,45.0,10003,0.030796051025390625
2201,single,50,random_replacement,16,45.0,10000,0.030897140502929688
2201,single,50,random_replacement,17,45.0,10001,0.03072667121887207
2201,single,50,random_replacement,18,45.0,10001,0.030536413192749023
2201,single,50,random_replacement,19,45.0,10007,0.03186917304992676
2201,single,50,random_replacement,20,45.0,10002,0.03032231330871582
2201,single,50,random_replacement,21,45.0,10006,0.030963420867919922
2201,single,50,random_replacement,22,45.0,10000,0.03007817268371582
2201,single,50,random_replacement,23,45.0,10014,0.03159785270690918
2201,single,50,random_replacement,24,45.0,10005,0.030404329299926758
2201,single,50,random_replacement,25,45.0,10001,0.030736923217773438
2201,single,50,random_replacement,26,45.0,10006,0.031153440475463867
2201,single,50,random_replacement,27,45.0,10001,0.030414342880249023
2201,single,50,random_replacement,28,45.0,10011,0.029977798461914062
2201,single,50,random_replacement,29,45.0,10006,0.031223297119140625
2201,single,50,fitness_sharing,0,45.0,10001,0.12613654136657715
2201,single,50,fitness_sharing,1,45.0,10000,0.13155150413513184
2201,single,50,fitness_sharing,2,45.0,10000,0.12496757507324219
2201,single,50,fitness_sharing,3,45.0,10037,0.1237328052520752
2201,single,50,fitness_sharing,4,45.0,10002,0.1232767105102539
2201,single,50,fitness_sharing,5,45.0,10016,0.12611722946166992
2201,single,50,fitness_sharing,6,45.0,10004,0.12115669250488281
2201,single,50,fitness_sharing,7,45.0,10016,0.12294340133666992
2201,single,50,fitness_sharing,8,45.0,10006,0.12306690216064453
2201,single,50,fitness_sharing,9,45.0,10022,0.12476778030395508
2201,single,50,fitness_sharing,10,45.0,10005,0.12378072738647461
2201,single,50,fitness_sharing,11,45.0,10001,0.12098121643066406
2201,single,50,fitness_sharing,12,45.0,10008,0.12845659255981445
2201,single,50,fitness_sharing,13,45.0,10006,0.12344479560852051
2201,single,50,fitness_sharing,14,45.0,10007,0.12454533576965332
2201,single,50,fitness_sharing,15,45.0,10001,0.12236356735229492
