instance,alg,pop,diversity,run,best,n_evals,time
2101,single,10,random_replacement,0,44.0,10007,0.033666133880615234
2101,single,10,random_replacement,1,44.0,10012,0.03018951416015625
2101,single,10,random_replacement,2,44.0,10008,0.030278444290161133
2101,single,10,random_replacement,3,44.0,10002,0.02958059310913086
2101,single,10,random_replacement,4,44.0,10002,0.030010461807250977
2101,single,10,random_replacement,5,44.0,10000,0.033757686614990234
2101,single,10,random_replacement,6,44.0,10007,0.029809236526489258
2101,single,10,random_replacement,7,44.0,10000,0.03110361099243164
2101,single,10,random_replacement,8,44.0,10009,0.030269622802734375
2101,single,10,random_replacement,9,44.0,10006,0.030276060104370117
2101,single,10,random_replacement,10,44.0,10007,0.03036046028137207
2101,single,10,random_replacement,11,44.0,10002,0.03085160255432129
2101,single,10,random_replacement,12,44.0,10012,0.029446125030517578
2101,single,10,random_replacement,13,44.0,10000,0.03279423713684082
2101,single,10,random_replacement,14,44.0,10004,0.02997756004333496
2101,single,10,random_replacement,15,44.0,10012,0.03082108497619629
2101,single,10,random_replacement,16,44.0,10007,0.030309200286865234
2101,single,10,random_replacement,17,44.0,10007,0.03015303611755371
2101,single,10,random_replacement,18,44.0,10006,0.030375003814697266
2101,single,10,random_replacement,19,44.0,10013,0.029912948608398438
2101,single,10,random_replacement,20,44.0,10007,0.03062748908996582
2101,single,10,random_replacement,21,44.0,10000,0.02997756004333496
2101,single,10,random_replacement,22,44.0,10015,0.031026840209960938
2101,single,10,random_replacement,23,44.0,10004,0.03078913688659668
2101,single,10,random_replacement,24,44.0,10009,0.030414581298828125
2101,single,10,random_replacement,25,44.0,10003,0.030050039291381836
2101,single,10,random_replacement,26,44.0,10003,0.030731916427612305
2101,single,10,random_replacement,27,44.0,10006,0.030108928680419922
2101,single,10,random_replacement,28,44.0,10012,0.03029036521911621
2101,single,10,random_replacement,29,44.0,10011,0.02991652488708496
2101,single,10,fitness_sharing,0,44.0,10001,0.05916023254394531
2101,single,10,fitness_sharing,1,44.0,10012,0.05669808387756348
2101,single,10,fitness_sharing,2,44.0,10003,0.058426856994628906
2101,single,10,fitness_sharing,3,44.0,10004,0.05647683143615723
2101,single,10,fitness_sharing,4,43.0,10015,0.05764293670654297
2101,single,10,fitness_sharing,5,44.0,10005,0.05663275718688965
2101,single,10,fitness_sharing,6,44.0,10002,0.058354854583740234
2101,single,10,fitness_sharing,7,44.0,10007,0.057158708572387695
2101,single,10,fitness_sharing,8,44.0,10011,0.05840444564819336
2101,single,10,fitness_sharing,9,44.0,10000,0.05727577209472656
2101,single,10,fitness_sharing,10,44.0,10001,0.05669283866882324
2101,single,10,fitness_sharing,11,44.0,10001,0.05713653564453125
2101,single,10,fitness_sharing,12,44.0,10020,0.0560762882232666
2101,single,10,fitness_sharing,13,44.0,10000,0.05892324447631836
2101,single,10,fitness_sharing,14,44.0,10001,0.05642390251159668
2101,single,10,fitness_sharing,15,44.0,10000,0.057031869888305664
2101,single,10,fitness_sharing,16,44.0,10003,0.05832505226135254
2101,single,10,fitness_sharing,17,44.0,10026,0.05948829650878906
2101,single,10,fitness_sharing,18,44.0,10005,0.05660581588745117
2101,single,10,fitness_sharing,19,44.0,10041,0.05603432655334473
2101,single,10,fitness_sharing,20,44.0,10026,0.05746197700500488
2101,single,10,fitness_sharing,21,44.0,10006,0.057169437408447266
2101,single,10,fitness_sharing,22,44.0,10002,0.05919837951660156
2101,single,10,fitness_sharing,23,44.0,10003,0.05845355987548828
2101,single,10,fitness_sharing,24,44.0,10005,0.05889153480529785
2101,single,10,fitness_sharing,25,44.0,10007,0.058014869689941406
2101,single,10,fitness_sharing,26,44.0,10006,0.05811333656311035
2101,single,10,fitness_sharing,27,44.0,10002,0.05831003189086914
2101,single,10,fitness_sharing,28,44.0,10003,0.055908203125
2101,single,10,fitness_sharing,29,44.0,10005,0.0552210807800293
2101,single,10,tournament,0,44.0,10012,0.0317227840423584
2101,single,10,tournament,1,44.0,10003,0.03095865249633789
2101,single,10,tournament,2,44.0,10003,0.031026601791381836
2101,single,10,tournament,3,44.0,10013,0.03169846534729004
2101,single,10,tournament,4,44.0,10013,0.03211498260498047
2101,single,10,tournament,5,44.0,10002,0.03132891654968262
2101,single,10,tournament,6,44.0,10006,0.030916213989257812
2101,single,10,tournament,7,44.0,10000,0.03094959259033203
2101,single,10,tournament,8,44.0,10011,0.030946731567382812
2101,single,10,tournament,9,44.0,10003,0.03101062774658203
2101,single,10,tournament,10,44.0,10001,0.03140592575073242
2101,single,10,tournament,11,44.0,10003,0.0310361385345459
2101,single,10,tournament,12,44.0,10011,0.03058648109436035
2101,single,10,tournament,13,44.0,10004,0.03143429756164551
2101,single,10,tournament,14,44.0,10001,0.03148627281188965
2101,single,10,tournament,15,44.0,10004,0.031220197677612305
2101,single,10,tournament,16,44.0,10002,0.03280043601989746
2101,single,10,tournament,17,44.0,10002,0.030725717544555664
2101,single,10,tournament,18,44.0,10001,0.03093743324279785
2101,single,10,tournament,19,44.0,10004,0.03203535079956055
2101,single,10,tournament,20,44.0,10001,0.0309295654296875
2101,single,10,tournament,21,44.0,10000,0.031104564666748047
2101,single,10,tournament,22,44.0,10003,0.03107476234436035
2101,single,10,tournament,23,44.0,10010,0.031339406967163086
2101,single,10,tournament,24,44.0,10002,0.0314333438873291
2101,single,10,tournament,25,44.0,10014,0.031740427017211914
2101,single,10,tournament,26,44.0,10004,0.03089594841003418
2101,single,10,tournament,27,44.0,10000,0.031197547912597656
2101,single,10,tournament,28,44.0,10007,0.031165122985839844
2101,single,10,tournament,29,44.0,10014,0.032106637954711914
2101,single,20,random_replacement,0,44.0,10002,0.03018927574157715
2101,single,20,random_replacement,1,44.0,10000,0.03154110908508301
2101,single,20,random_replacement,2,44.0,10001,0.029851436614990234
2101,single,20,random_replacement,3,44.0,10009,0.030733346939086914
2101,single,20,random_replacement,4,44.0,10004,0.03041815757751465
2101,single,20,random_replacement,5,44.0,10003,0.029598712921142578
2101,single,20,random_replacement,6,44.0,10004,0.03086090087890625
2101,single,20,random_replacement,7,44.0,10006,0.03080439567565918
2101,single,20,random_replacement,8,44.0,10001,0.030092239379882812
2101,single,20,random_replacement,9,44.0,10005,0.030254125595092773
2101,single,20,random_replacement,10,44.0,10011,0.029939889907836914
2101,single,20,random_replacement,11,44.0,10003,0.029846668243408203
2101,single,20,random_replacement,12,44.0,10011,0.02992081642150879
2101,single,20,random_replacement,13,44.0,10001,0.030261516571044922
2101,single,20,random_replacement,14,44.0,10004,0.030042171478271484
2101,single,20,random_replacement,15,44.0,10006,0.02992534637451172
2101,single,20,random_replacement,16,44.0,10010,0.03008723258972168
2101,single,20,random_replacement,17,44.0,10013,0.030475616455078125
2101,single,20,random_replacement,18,44.0,10002,0.030123472213745117
2101,single,20,random_replacement,19,44.0,10014,0.029895305633544922
2101,single,20,random_replacement,20,44.0,10013,0.03059840202331543
2101,single,20,random_replacement,21,44.0,10003,0.029850006103515625
2101,single,20,random_replacement,22,44.0,10004,0.03007340431213379
2101,single,20,random_replacement,23,44.0,10007,0.03091740608215332
2101,single,20,random_replacement,24,44.0,10016,0.030904293060302734
2101,single,20,random_replacement,25,44.0,10006,0.030901670455932617
2101,single,20,random_replacement,26,44.0,10011,0.030948400497436523
2101,single,20,random_replacement,27,44.0,10019,0.02964925765991211
2101,single,20,random_replacement,28,44.0,10007,0.030142545700073242
2101,single,20,random_replacement,29,44.0,10001,0.029962778091430664
2101,single,20,fitness_sharing,0,44.0,10001,0.07372665405273438
2101,single,20,fitness_sharing,1,44.0,10012,0.07225179672241211
2101,single,20,fitness_sharing,2,44.0,10008,0.07338237762451172
2101,single,20,fitness_sharing,3,44.0,10002,0.07305526733398438
2101,single,20,fitness_sharing,4,44.0,10005,0.07392048835754395
2101,single,20,fitness_sharing,5,44.0,10007,0.0745687484741211
2101,single,20,fitness_sharing,6,44.0,10009,0.07141566276550293
2101,single,20,fitness_sharing,7,44.0,10001,0.07308268547058105
2101,single,20,fitness_sharing,8,44.0,10000,0.07499003410339355
2101,single,20,fitness_sharing,9,44.0,10014,0.0746309757232666
2101,single,20,fitness_sharing,10,44.0,10005,0.07442951202392578
2101,single,20,fitness_sharing,11,44.0,10015,0.07457184791564941
2101,single,20,fitness_sharing,12,44.0,10002,0.07459592819213867
2101,single,20,fitness_sharing,13,44.0,10019,0.07355618476867676
2101,single,20,fitness_sharing,14,44.0,10001,0.07616472244262695
2101,single,20,fitness_sharing,15,44.0,10009,0.07454824447631836
2101,single,20,fitness_sharing,16,44.0,10000,0.07150125503540039
2101,single,20,fitness_sharing,17,44.0,10004,0.07432174682617188
2101,single,20,fitness_sharing,18,44.0,10000,0.07297611236572266
2101,single,20,fitness_sharing,19,44.0,10002,0.0732429027557373
2101,single,20,fitness_sharing,20,44.0,10000,0.0741586685180664
2101,single,20,fitness_sharing,21,44.0,10014,0.07541418075561523
2101,single,20,fitness_sharing,22,44.0,10009,0.07300853729248047
2101,single,20,fitness_sharing,23,44.0,10003,0.07494592666625977
2101,single,20,fitness_sharing,24,44.0,10002,0.07332110404968262
2101,single,20,fitness_sharing,25,44.0,10020,0.0746452808380127
2101,single,20,fitness_sharing,26,44.0,10005,0.07348823547363281
2101,single,20,fitness_sharing,27,44.0,10002,0.07423830032348633
2101,single,20,fitness_sharing,28,44.0,10010,0.07399368286132812
2101,single,20,fitness_sharing,29,44.0,10018,0.0772249698638916
