instance,alg,pop,selection,run,best,n_evals,time
2200,multi,10,uniform,0,9.0,10000,0.1491389274597168
2200,multi,10,uniform,1,7.0,10000,0.14901065826416016
2200,multi,10,uniform,2,12.0,10000,0.14333415031433105
2200,multi,10,uniform,3,12.0,10000,0.1464993953704834
2200,multi,10,uniform,4,15.0,10000,0.14511585235595703
2200,multi,10,uniform,5,26.0,10000,0.14791417121887207
2200,multi,10,uniform,6,32.0,10000,0.1502065658569336
2200,multi,10,uniform,7,7.0,10000,0.15264654159545898
2200,multi,10,uniform,8,14.0,10000,0.14886951446533203
2200,multi,10,uniform,9,16.0,10000,0.1486673355102539
2200,multi,10,uniform,10,16.0,10000,0.15126419067382812
2200,multi,10,uniform,11,25.0,10000,0.15120673179626465
2200,multi,10,uniform,12,32.0,10000,0.14353537559509277
2200,multi,10,uniform,13,14.0,10000,0.144364595413208
2200,multi,10,uniform,14,22.0,10000,0.14666509628295898
2200,multi,10,uniform,15,25.0,10000,0.1492934226989746
2200,multi,10,uniform,16,13.0,10000,0.15062236785888672
2200,multi,10,uniform,17,32.0,10000,0.1468970775604248
2200,multi,10,uniform,18,22.0,10000,0.14930105209350586
2200,multi,10,uniform,19,25.0,10000,0.1488349437713623
2200,multi,10,uniform,20,32.0,10000,0.1485612392425537
2200,multi,10,uniform,21,24.0,10000,0.1497480869293213
2200,multi,10,uniform,22,22.0,10000,0.1509990692138672
2200,multi,10,uniform,23,11.0,10000,0.15179014205932617
2200,multi,10,uniform,24,12.0,10000,0.15518641471862793
2200,multi,10,uniform,25,30.0,10000,0.1531827449798584
2200,multi,10,uniform,26,0.0,10000,0.15123343467712402
2200,multi,10,uniform,27,18.0,10000,0.14431548118591309
2200,multi,10,uniform,28,20.0,10000,0.148651123046875
2200,multi,10,uniform,29,23.0,10000,0.15088248252868652
2200,multi,10,uniform,0,28.0,10000,0.15308070182800293
2200,multi,10,uniform,1,21.0,10000,0.1490328311920166
2200,multi,10,uniform,2,22.0,10000,0.1490495204925537
2200,multi,10,uniform,3,6.0,10000,0.15088295936584473
