instance,alg,pop,selection,run,best,n_evals,time
2201,multi,10,uniform,0,25.0,10000,0.14507651329040527
2201,multi,10,uniform,1,20.0,10000,0.23331284523010254
2201,multi,10,uniform,2,6.0,10000,0.14781689643859863
2201,multi,10,uniform,3,10.0,10000,0.15199756622314453
2201,multi,10,uniform,4,6.0,10000,0.15378952026367188
2201,multi,10,uniform,5,16.0,10000,0.14668488502502441
2201,multi,10,uniform,6,1.0,10000,0.15384578704833984
2201,multi,10,uniform,7,28.0,10000,0.1542675495147705
2201,multi,10,uniform,8,22.0,10000,0.1571037769317627
2201,multi,10,uniform,9,11.0,10000,0.15600371360778809
2201,multi,10,uniform,10,20.0,10000,0.16359710693359375
2201,multi,10,uniform,11,24.0,10000,0.15272998809814453
2201,multi,10,uniform,12,26.0,10000,0.1493380069732666
2201,multi,10,uniform,13,32.0,10000,0.15027475357055664
2201,multi,10,uniform,14,27.0,10000,0.15288853645324707
2201,multi,10,uniform,15,15.0,10000,0.15437912940979004
2201,multi,10,uniform,16,21.0,10000,0.15120387077331543
2201,multi,10,uniform,17,33.0,10000,0.14169788360595703
2201,multi,10,uniform,18,25.0,10000,0.15101265907287598
2201,multi,10,uniform,19,11.0,10000,0.1546187400817871
2201,multi,10,uniform,20,0.0,10000,0.1512911319732666
2201,multi,10,uniform,21,25.0,10000,0.14968395233154297
2201,multi,10,uniform,22,20.0,10000,0.15588879585266113
2201,multi,10,uniform,23,12.0,10000,0.14943289756774902
2201,multi,10,uniform,24,18.0,10000,0.14138412475585938
2201,multi,10,uniform,25,0.0,10000,0.15119338035583496
2201,multi,10,uniform,26,18.0,10000,0.1491377353668213
2201,multi,10,uniform,27,29.0,10000,0.15108251571655273
2201,multi,10,uniform,28,26.0,10000,0.1518714427947998
2201,multi,10,uniform,29,21.0,10000,0.14289188385009766
2201,multi,10,uniform,0,27.0,10000,0.15030670166015625
2201,multi,10,uniform,1,0.0,10000,0.15169882774353027
2201,multi,10,uniform,2,25.0,10000,0.15129470825195312
2201,multi,10,uniform,3,27.0,10000,0.15517973899841309
2201,multi,10,uniform,4,19.0,10000,0.14879560470581055
2201,multi,10,uniform,5,24.0,10000,0.15135502815246582
2201,multi,10,uniform,6,19.0,10000,0.14860010147094727
2201,multi,10,uniform,7,19.0,10000,0.14823341369628906
2201,multi,10,uniform,8,27.0,10000,0.14873695373535156
2201,multi,10,uniform,9,20.0,10000,0.14956927299499512
2201,multi,10,uniform,10,17.0,10000,0.15094327926635742
2201,multi,10,uniform,11,11.0,10000,0.1490013599395752
2201,multi,10,uniform,12,19.0,10000,0.14797592163085938
2201,multi,10,uniform,13,29.0,10000,0.15314006805419922
2201,multi,10,uniform,14,30.0,10000,0.15202689170837402
2201,multi,10,uniform,15,26.0,10000,0.15604424476623535
2201,multi,10,uniform,16,25.0,10000,0.1438438892364502
2201,multi,10,uniform,17,8.0,10000,0.1483757495880127
2201,multi,10,uniform,18,0.0,10000,0.1466975212097168
2201,multi,10,uniform,19,14.0,10000,0.15047001838684082
2201,multi,10,uniform,20,12.0,10000,0.14990592002868652
2201,multi,10,uniform,21,0.0,10000,0.1536407470703125
2201,multi,10,uniform,22,18.0,10000,0.15053248405456543
2201,multi,10,uniform,23,18.0,10000,0.15064668655395508
2201,multi,10,uniform,24,25.0,10000,0.15296387672424316
2201,multi,10,uniform,25,21.0,10000,0.15138816833496094
2201,multi,10,uniform,26,16.0,10000,0.15038704872131348
2201,multi,10,uniform,27,28.0,10000,0.15044736862182617
2201,multi,10,uniform,28,30.0,10000,0.14652156829833984
2201,multi,10,uniform,29,21.0,10000,0.14611458778381348
2201,multi,10,uniform,0,0.0,10000,0.14456915855407715
2201,multi,10,uniform,1,7.0,10000,0.1508626937866211
2201,multi,10,uniform,2,26.0,10000,0.148667573928833
2201,multi,10,uniform,3,5.0,10000,0.15029597282409668
2201,multi,10,uniform,4,4.0,10000,0.15302181243896484
2201,multi,10,uniform,5,16.0,10000,0.14298725128173828
2201,multi,10,uniform,6,11.0,10000,0.1534581184387207
2201,multi,10,uniform,7,0.0,10000,0.14825844764709473
2201,multi,10,uniform,8,37.0,10000,0.14878058433532715
2201,multi,10,uniform,9,0.0,10000,0.14304280281066895
2201,multi,10,uniform,10,20.0,10000,0.15110158920288086
2201,multi,10,uniform,11,18.0,10000,0.15041708946228027
2201,multi,10,uniform,12,14.0,10000,0.14635276794433594
2201,multi,10,uniform,13,8.0,10000,0.15728521347045898
2201,multi,10,uniform,14,11.0,10000,0.14639568328857422
2201,multi,10,uniform,15,9.0,10000,0.14896678924560547
2201,multi,10,uniform,16,12.0,10000,0.1508784294128418
2201,multi,10,uniform,17,13.0,10000,0.14580655097961426
2201,multi,10,uniform,18,25.0,10000,0.14836764335632324
2201,multi,10,uniform,19,0.0,10000,0.15222668647766113
2201,multi,10,uniform,20,11.0,10000,0.1509697437286377
2201,multi,10,uniform,21,10.0,10000,0.1492750644683838
2201,multi,10,uniform,22,9.0,10000,0.15563678741455078
2201,multi,10,uniform,23,31.0,10000,0.15488314628601074
2201,multi,10,uniform,24,22.0,10000,0.1536846160888672
2201,multi,10,uniform,25,16.0,10000,0.15517044067382812
2201,multi,10,uniform,26,16.0,10000,0.14692020416259766
2201,multi,10,uniform,27,12.0,10000,0.15227460861206055
2201,multi,10,uniform,28,30.0,10000,0.1513829231262207
2201,multi,10,uniform,29,12.0,10000,0.15589690208435059
2201,multi,20,uniform,0,20.0,10000,0.16871166229248047
2201,multi,20,uniform,1,10.0,10000,0.19210267066955566
2201,multi,20,uniform,2,37.0,10000,0.165802001953125
2201,multi,20,uniform,3,34.0,10000,0.17262864112854004
2201,multi,20,uniform,4,27.0,10000,0.1778583526611328
2201,multi,20,uniform,5,30.0,10000,0.1697075366973877
2201,multi,20,uniform,6,18.0,10000,0.1573648452758789
2201,multi,20,uniform,7,27.0,10000,0.173781156539917
2201,multi,20,uniform,8,0.0,10000,0.262451171875
2201,multi,20,uniform,9,21.0,10000,0.16510796546936035
2201,multi,20,uniform,10,10.0,10000,0.1769406795501709
2201,multi,20,uniform,11,9.0,10000,0.16236186027526855
2201,multi,20,uniform,12,12.0,10000,0.17132925987243652
2201,multi,20,uniform,13,24.0,10000,0.15124797821044922
2201,multi,20,uniform,14,32.0,10000,0.16022682189941406
2201,multi,20,uniform,15,20.0,10000,0.16280174255371094
2201,multi,20,uniform,16,12.0,10000,0.15589189529418945
2201,multi,20,uniform,17,15.0,10000,0.16667628288269043
2201,multi,20,uniform,18,10.0,10000,0.16543340682983398
2201,multi,20,uniform,19,12.0,10000,0.1573498249053955
2201,multi,20,uniform,20,10.0,10000,0.19120264053344727
2201,multi,20,uniform,21,26.0,10000,0.1634514331817627
2201,multi,20,uniform,22,22.0,10000,0.18431711196899414
2201,multi,20,uniform,23,0.0,10000,0.22858262062072754
2201,multi,20,uniform,24,11.0,10000,0.15806913375854492
2201,multi,20,uniform,25,0.0,10000,0.18049955368041992
2201,multi,20,uniform,26,17.0,10000,0.1849520206451416
2201,multi,20,uniform,27,20.0,10000,0.14832043647766113
2201,multi,20,uniform,28,12.0,10000,0.16606974601745605
2201,multi,20,uniform,29,11.0,10000,0.14999914169311523
2201,multi,20,uniform,0,16.0,10000,0.18669676780700684
2201,multi,20,uniform,1,0.0,10000,0.17246484756469727
2201,multi,20,uniform,2,23.0,10000,0.18326616287231445
