instance,alg,pop,selection,run,best,n_evals,time
2101,multi,10,uniform,0,18.0,10000,0.14752531051635742
2101,multi,10,uniform,1,34.0,10000,0.14338278770446777
2101,multi,10,uniform,2,23.0,10000,0.15712690353393555
2101,multi,10,uniform,3,11.0,10000,0.1467423439025879
2101,multi,10,uniform,4,26.0,10000,0.1506481170654297
2101,multi,10,uniform,5,11.0,10000,0.14503717422485352
2101,multi,10,uniform,6,0.0,10000,0.14731502532958984
2101,multi,10,uniform,7,22.0,10000,0.14545321464538574
2101,multi,10,uniform,8,24.0,10000,0.227813720703125
2101,multi,10,uniform,9,23.0,10000,0.1466677188873291
2101,multi,10,uniform,10,27.0,10000,0.14161038398742676
2101,multi,10,uniform,11,21.0,10000,0.15094804763793945
2101,multi,10,uniform,12,16.0,10000,0.14172959327697754
2101,multi,10,uniform,13,0.0,10000,0.1459944248199463
2101,multi,10,uniform,14,26.0,10000,0.14803791046142578
2101,multi,10,uniform,15,0.0,10000,0.15030217170715332
2101,multi,10,uniform,16,15.0,10000,0.15181684494018555
2101,multi,10,uniform,17,0.0,10000,0.15517067909240723
2101,multi,10,uniform,18,20.0,10000,0.14759302139282227
2101,multi,10,uniform,19,22.0,10000,0.14539575576782227
2101,multi,10,uniform,20,8.0,10000,0.146928071975708
2101,multi,10,uniform,21,11.0,10000,0.1486186981201172
2101,multi,10,uniform,22,15.0,10000,0.15220856666564941
2101,multi,10,uniform,23,14.0,10000,0.15203142166137695
2101,multi,10,uniform,24,30.0,10000,0.14539146423339844
2101,multi,10,uniform,25,20.0,10000,0.15027499198913574
2101,multi,10,uniform,26,11.0,10000,0.1479637622833252
2101,multi,10,uniform,27,18.0,10000,0.14702606201171875
2101,multi,10,uniform,28,0.0,10000,0.14683842658996582
2101,multi,10,uniform,29,12.0,10000,0.15787339210510254
2101,multi,10,uniform,0,12.0,10000,0.1480388641357422
2101,multi,10,uniform,1,9.0,10000,0.14245104789733887
2101,multi,10,uniform,2,26.0,10000,0.14507746696472168
2101,multi,10,uniform,3,0.0,10000,0.1486988067626953
2101,multi,10,uniform,4,0.0,10000,0.14688706398010254
2101,multi,10,uniform,5,0.0,10000,0.15252423286437988
2101,multi,10,uniform,6,0.0,10000,0.1431293487548828
2101,multi,10,uniform,7,24.0,10000,0.1462254524230957
2101,multi,10,uniform,8,17.0,10000,0.1475992202758789
2101,multi,10,uniform,9,0.0,10000,0.14398980140686035
2101,multi,10,uniform,10,21.0,10000,0.14853119850158691
2101,multi,10,uniform,11,0.0,10000,0.1457538604736328
2101,multi,10,uniform,12,14.0,10000,0.15045547485351562
2101,multi,10,uniform,13,15.0,10000,0.14830613136291504
2101,multi,10,uniform,14,18.0,10000,0.14691162109375
2101,multi,10,uniform,15,0.0,10000,0.14989781379699707
2101,multi,10,uniform,16,20.0,10000,0.14383506774902344
2101,multi,10,uniform,17,22.0,10000,0.14635252952575684
2101,multi,10,uniform,18,12.0,10000,0.14884614944458008
2101,multi,10,uniform,19,12.0,10000,0.14396286010742188
2101,multi,10,uniform,20,1.0,10000,0.14789438247680664
2101,multi,10,uniform,21,0.0,10000,0.14746379852294922
2101,multi,10,uniform,22,9.0,10000,0.14202499389648438
2101,multi,10,uniform,23,26.0,10000,0.14071059226989746
2101,multi,10,uniform,24,5.0,10000,0.14782261848449707
2101,multi,10,uniform,25,24.0,10000,0.14775514602661133
