instance,alg,pop,selection,run,best,n_evals,time
2203,multi,10,uniform,0,21.0,10000,0.15723204612731934
2203,multi,10,uniform,1,26.0,10000,0.14900493621826172
2203,multi,10,uniform,2,27.0,10000,0.1475069522857666
2203,multi,10,uniform,3,11.0,10000,0.15667271614074707
2203,multi,10,uniform,4,33.0,10000,0.15820717811584473
2203,multi,10,uniform,5,30.0,10000,0.1601407527923584
2203,multi,10,uniform,6,0.0,10000,0.14956426620483398
2203,multi,10,uniform,7,18.0,10000,0.14972209930419922
2203,multi,10,uniform,8,7.0,10000,0.14335179328918457
2203,multi,10,uniform,9,24.0,10000,0.15614700317382812
2203,multi,10,uniform,10,30.0,10000,0.1527574062347412
2203,multi,10,uniform,11,25.0,10000,0.1542654037475586
2203,multi,10,uniform,12,25.0,10000,0.15195894241333008
2203,multi,10,uniform,13,7.0,10000,0.15113472938537598
2203,multi,10,uniform,14,0.0,10000,0.15675711631774902
2203,multi,10,uniform,15,22.0,10000,0.15644621849060059
2203,multi,10,uniform,16,18.0,10000,0.15570831298828125
2203,multi,10,uniform,17,26.0,10000,0.15328168869018555
2203,multi,10,uniform,18,9.0,10000,0.15512847900390625
2203,multi,10,uniform,19,0.0,10000,0.15039491653442383
2203,multi,10,uniform,20,34.0,10000,0.1541147232055664
2203,multi,10,uniform,21,28.0,10000,0.15371012687683105
2203,multi,10,uniform,22,0.0,10000,0.15386605262756348
2203,multi,10,uniform,23,33.0,10000,0.14221501350402832
2203,multi,10,uniform,24,17.0,10000,0.15596413612365723
2203,multi,10,uniform,25,0.0,10000,0.15617108345031738
2203,multi,10,uniform,26,24.0,10000,0.15480351448059082
2203,multi,10,uniform,27,23.0,10000,0.1542191505432129
2203,multi,10,uniform,28,0.0,10000,0.147902250289917
2203,multi,10,uniform,29,7.0,10000,0.15115141868591309
2203,multi,10,uniform,0,24.0,10000,0.15508675575256348
2203,multi,10,uniform,1,7.0,10000,0.1558837890625
2203,multi,10,uniform,2,25.0,10000,0.1543564796447754
2203,multi,10,uniform,3,21.0,10000,0.15804052352905273
2203,multi,10,uniform,4,5.0,10000,0.15319085121154785
2203,multi,10,uniform,5,23.0,10000,0.1586627960205078
2203,multi,10,uniform,6,24.0,10000,0.15355443954467773
2203,multi,10,uniform,7,0.0,10000,0.15189790725708008
2203,multi,10,uniform,8,0.0,10000,0.14757037162780762
2203,multi,10,uniform,9,8.0,10000,0.16263556480407715
2203,multi,10,uniform,10,31.0,10000,0.1581263542175293
2203,multi,10,uniform,11,22.0,10000,0.15017962455749512
2203,multi,10,uniform,12,33.0,10000,0.15981125831604004
2203,multi,10,uniform,13,18.0,10000,0.1529841423034668
2203,multi,10,uniform,14,0.0,10000,0.15115857124328613
2203,multi,10,uniform,15,19.0,10000,0.1536414623260498
2203,multi,10,uniform,16,30.0,10000,0.1532435417175293
2203,multi,10,uniform,17,18.0,10000,0.1568312644958496
2203,multi,10,uniform,18,25.0,10000,0.1541423797607422
2203,multi,10,uniform,19,20.0,10000,0.15324139595031738
2203,multi,10,uniform,20,23.0,10000,0.15146613121032715
2203,multi,10,uniform,21,13.0,10000,0.15387701988220215
2203,multi,10,uniform,22,21.0,10000,0.15509796142578125
2203,multi,10,uniform,23,10.0,10000,0.1560368537902832
2203,multi,10,uniform,24,16.0,10000,0.15549588203430176
2203,multi,10,uniform,25,21.0,10000,0.1559276580810547
2203,multi,10,uniform,26,6.0,10000,0.15396666526794434
2203,multi,10,uniform,27,20.0,10000,0.15624117851257324
2203,multi,10,uniform,28,26.0,10000,0.15650105476379395
2203,multi,10,uniform,29,6.0,10000,0.15158605575561523
2203,multi,10,uniform,0,2.0,10000,0.1609938144683838
2203,multi,10,uniform,1,26.0,10000,0.15355753898620605
2203,multi,10,uniform,2,14.0,10000,0.1573774814605713
2203,multi,10,uniform,3,0.0,10000,0.15809059143066406
2203,multi,10,uniform,4,18.0,10000,0.15667223930358887
2203,multi,10,uniform,5,22.0,10000,0.15366768836975098
2203,multi,10,uniform,6,26.0,10000,0.15845704078674316
2203,multi,10,uniform,7,25.0,10000,0.1598985195159912
2203,multi,10,uniform,8,7.0,10000,0.1518700122833252
2203,multi,10,uniform,9,20.0,10000,0.14864134788513184
2203,multi,10,uniform,10,21.0,10000,0.1543266773223877
2203,multi,10,uniform,11,29.0,10000,0.15267205238342285
2203,multi,10,uniform,12,34.0,10000,0.15543794631958008
2203,multi,10,uniform,13,20.0,10000,0.15005159378051758
2203,multi,10,uniform,14,28.0,10000,0.15135645866394043
2203,multi,10,uniform,15,9.0,10000,0.15411829948425293
2203,multi,10,uniform,16,11.0,10000,0.14820027351379395
2203,multi,10,uniform,17,0.0,10000,0.1529829502105713
2203,multi,10,uniform,18,29.0,10000,0.15398025512695312
2203,multi,10,uniform,19,28.0,10000,0.15197277069091797
2203,multi,10,uniform,20,10.0,10000,0.15237665176391602
2203,multi,10,uniform,21,5.0,10000,0.15788745880126953
2203,multi,10,uniform,22,12.0,10000,0.15340852737426758
2203,multi,10,uniform,23,16.0,10000,0.15932536125183105
2203,multi,10,uniform,24,0.0,10000,0.15807700157165527
2203,multi,10,uniform,25,29.0,10000,0.15404224395751953
2203,multi,10,uniform,26,13.0,10000,0.15608501434326172
2203,multi,10,uniform,27,25.0,10000,0.14851593971252441
2203,multi,10,uniform,28,31.0,10000,0.1528911590576172
2203,multi,10,uniform,29,14.0,10000,0.15773344039916992
2203,multi,20,uniform,0,14.0,10000,0.15932703018188477
2203,multi,20,uniform,1,11.0,10000,0.15738248825073242
2203,multi,20,uniform,2,20.0,10000,0.1619703769683838
2203,multi,20,uniform,3,0.0,10000,0.27539634704589844
2203,multi,20,uniform,4,28.0,10000,0.15940642356872559
2203,multi,20,uniform,5,18.0,10000,0.1808784008026123
2203,multi,20,uniform,6,13.0,10000,0.1993412971496582
2203,multi,20,uniform,7,0.0,10000,0.18806838989257812
