instance,alg,pop,selection,run,best,n_evals,time
2103,multi,10,uniform,0,7.0,10000,0.15218472480773926
2103,multi,10,uniform,1,20.0,10000,0.14779138565063477
2103,multi,10,uniform,2,21.0,10000,0.14972782135009766
2103,multi,10,uniform,3,17.0,10000,0.14751672744750977
2103,multi,10,uniform,4,16.0,10000,0.1527411937713623
2103,multi,10,uniform,5,0.0,10000,0.23129534721374512
2103,multi,10,uniform,6,23.0,10000,0.15068840980529785
2103,multi,10,uniform,7,14.0,10000,0.14833331108093262
2103,multi,10,uniform,8,13.0,10000,0.1492764949798584
2103,multi,10,uniform,9,8.0,10000,0.1509253978729248
2103,multi,10,uniform,10,14.0,10000,0.15245342254638672
2103,multi,10,uniform,11,11.0,10000,0.15077733993530273
2103,multi,10,uniform,12,0.0,10000,0.15232253074645996
2103,multi,10,uniform,13,0.0,10000,0.1514415740966797
2103,multi,10,uniform,14,22.0,10000,0.14838004112243652
2103,multi,10,uniform,15,6.0,10000,0.1522681713104248
2103,multi,10,uniform,16,3.0,10000,0.15409421920776367
2103,multi,10,uniform,17,22.0,10000,0.15453028678894043
2103,multi,10,uniform,18,32.0,10000,0.1505870819091797
2103,multi,10,uniform,19,24.0,10000,0.14631080627441406
2103,multi,10,uniform,20,28.0,10000,0.15112757682800293
2103,multi,10,uniform,21,0.0,10000,0.14351272583007812
2103,multi,10,uniform,22,17.0,10000,0.14831328392028809
2103,multi,10,uniform,23,22.0,10000,0.15471744537353516
2103,multi,10,uniform,24,25.0,10000,0.15728282928466797
2103,multi,10,uniform,25,31.0,10000,0.15494608879089355
2103,multi,10,uniform,26,14.0,10000,0.14566898345947266
2103,multi,10,uniform,27,12.0,10000,0.15288209915161133
2103,multi,10,uniform,28,2.0,10000,0.14782023429870605
2103,multi,10,uniform,29,22.0,10000,0.15043950080871582
2103,multi,10,uniform,0,29.0,10000,0.15122079849243164
2103,multi,10,uniform,1,24.0,10000,0.15341687202453613
2103,multi,10,uniform,2,0.0,10000,0.1487586498260498
2103,multi,10,uniform,3,15.0,10000,0.15391993522644043
2103,multi,10,uniform,4,19.0,10000,0.1516399383544922
2103,multi,10,uniform,5,22.0,10000,0.1518261432647705
2103,multi,10,uniform,6,9.0,10000,0.15071463584899902
2103,multi,10,uniform,7,27.0,10000,0.14972519874572754
2103,multi,10,uniform,8,0.0,10000,0.15148544311523438
2103,multi,10,uniform,9,0.0,10000,0.15998244285583496
2103,multi,10,uniform,10,0.0,10000,0.1497325897216797
2103,multi,10,uniform,11,28.0,10000,0.1489875316619873
2103,multi,10,uniform,12,4.0,10000,0.15121984481811523
2103,multi,10,uniform,13,9.0,10000,0.15144085884094238
2103,multi,10,uniform,14,24.0,10000,0.15148401260375977
2103,multi,10,uniform,15,21.0,10000,0.15131688117980957
2103,multi,10,uniform,16,18.0,10000,0.14475250244140625
2103,multi,10,uniform,17,23.0,10000,0.14697885513305664
2103,multi,10,uniform,18,28.0,10000,0.14910316467285156
2103,multi,10,uniform,19,0.0,10000,0.15130376815795898
2103,multi,10,uniform,20,27.0,10000,0.1535964012145996
2103,multi,10,uniform,21,12.0,10000,0.14282441139221191
2103,multi,10,uniform,22,11.0,10000,0.1472330093383789
2103,multi,10,uniform,23,28.0,10000,0.14380979537963867
2103,multi,10,uniform,24,22.0,10000,0.15229010581970215
2103,multi,10,uniform,25,18.0,10000,0.1504378318786621
2103,multi,10,uniform,26,1.0,10000,0.1482081413269043
2103,multi,10,uniform,27,23.0,10000,0.15129995346069336
2103,multi,10,uniform,28,11.0,10000,0.1471552848815918
2103,multi,10,uniform,29,31.0,10000,0.14687275886535645
2103,multi,10,uniform,0,23.0,10000,0.15105581283569336
2103,multi,10,uniform,1,33.0,10000,0.1469566822052002
2103,multi,10,uniform,2,25.0,10000,0.14828824996948242
2103,multi,10,uniform,3,19.0,10000,0.1479499340057373
2103,multi,10,uniform,4,10.0,10000,0.14719390869140625
2103,multi,10,uniform,5,28.0,10000,0.15205836296081543
2103,multi,10,uniform,6,11.0,10000,0.1512622833251953
2103,multi,10,uniform,7,13.0,10000,0.15018010139465332
2103,multi,10,uniform,8,29.0,10000,0.14595913887023926
2103,multi,10,uniform,9,13.0,10000,0.14644622802734375
2103,multi,10,uniform,10,0.0,10000,0.1416945457458496
2103,multi,10,uniform,11,1.0,10000,0.15011358261108398
2103,multi,10,uniform,12,12.0,10000,0.14286589622497559
2103,multi,10,uniform,13,18.0,10000,0.15169000625610352
2103,multi,10,uniform,14,0.0,10000,0.1471881866455078
2103,multi,10,uniform,15,0.0,10000,0.14771103858947754
2103,multi,10,uniform,16,16.0,10000,0.14789056777954102
2103,multi,10,uniform,17,0.0,10000,0.14857912063598633
2103,multi,10,uniform,18,0.0,10000,0.149261474609375
2103,multi,10,uniform,19,24.0,10000,0.1466374397277832
2103,multi,10,uniform,20,32.0,10000,0.15133237838745117
2103,multi,10,uniform,21,11.0,10000,0.14605069160461426
2103,multi,10,uniform,22,19.0,10000,0.147291898727417
2103,multi,10,uniform,23,14.0,10000,0.15320301055908203
2103,multi,10,uniform,24,9.0,10000,0.15230917930603027
2103,multi,10,uniform,25,0.0,10000,0.14510416984558105
2103,multi,10,uniform,26,20.0,10000,0.15103936195373535
2103,multi,10,uniform,27,22.0,10000,0.15039730072021484
2103,multi,10,uniform,28,20.0,10000,0.14803409576416016
2103,multi,10,uniform,29,0.0,10000,0.15029573440551758
2103,multi,20,uniform,0,0.0,10000,0.15437531471252441
2103,multi,20,uniform,1,11.0,10000,0.18572187423706055
2103,multi,20,uniform,2,18.0,10000,0.18680620193481445
2103,multi,20,uniform,3,23.0,10000,0.1577622890472412
2103,multi,20,uniform,4,23.0,10000,0.17233014106750488
2103,multi,20,uniform,5,22.0,10000,0.14797139167785645
2103,multi,20,uniform,6,0.0,10000,0.15833187103271484
2103,multi,20,uniform,7,29.0,10000,0.17555522918701172
2103,multi,20,uniform,8,10.0,10000,0.14283037185668945
2103,multi,20,uniform,9,32.0,10000,0.15593266487121582
2103,multi,20,uniform,10,27.0,10000,0.27528953552246094
2103,multi,20,uniform,11,0.0,10000,0.15432119369506836
2103,multi,20,uniform,12,0.0,10000,0.15754961967468262
2103,multi,20,uniform,13,16.0,10000,0.20079803466796875
2103,multi,20,uniform,14,22.0,10000,0.15554380416870117
2103,multi,20,uniform,15,11.0,10000,0.17989516258239746
2103,multi,20,uniform,16,11.0,10000,0.15598845481872559
2103,multi,20,uniform,17,14.0,10000,0.15305757522583008
2103,multi,20,uniform,18,17.0,10000,0.16227149963378906
2103,multi,20,uniform,19,22.0,10000,0.16132545471191406
2103,multi,20,uniform,20,15.0,10000,0.15867280960083008
2103,multi,20,uniform,21,18.0,10000,0.16858339309692383
2103,multi,20,uniform,22,21.0,10000,0.2033681869506836
2103,multi,20,uniform,23,9.0,10000,0.17278409004211426
2103,multi,20,uniform,24,32.0,10000,0.17035770416259766
2103,multi,20,uniform,25,14.0,10000,0.16540837287902832
2103,multi,20,uniform,26,17.0,10000,0.16375231742858887
2103,multi,20,uniform,27,12.0,10000,0.15364718437194824
2103,multi,20,uniform,28,6.0,10000,0.1754164695739746
2103,multi,20,uniform,29,0.0,10000,0.16016936302185059
2103,multi,20,uniform,0,6.0,10000,0.16570448875427246
2103,multi,20,uniform,1,1.0,10000,0.14508271217346191
2103,multi,20,uniform,2,6.0,10000,0.20422673225402832
2103,multi,20,uniform,3,23.0,10000,0.1580519676208496
2103,multi,20,uniform,4,9.0,10000,0.155975341796875
2103,multi,20,uniform,5,0.0,10000,0.15617918968200684
2103,multi,20,uniform,6,9.0,10000,0.1669025421142578
2103,multi,20,uniform,7,16.0,10000,0.15760064125061035
2103,multi,20,uniform,8,15.0,10000,0.16675710678100586
2103,multi,20,uniform,9,9.0,10000,0.15914154052734375
