instance,alg,pop,diversity,run,best,n_evals,time
2102,single,20,tournament,26,46.0,10002,0.03139996528625488
2102,single,20,tournament,27,46.0,10001,0.03176712989807129
2102,single,20,tournament,28,46.0,10006,0.03204226493835449
2102,single,20,tournament,29,46.0,10000,0.031351566314697266
2102,single,50,random_replacement,0,46.0,10011,0.03079080581665039
2102,single,50,random_replacement,1,46.0,10005,0.030959129333496094
2102,single,50,random_replacement,2,46.0,10000,0.03168988227844238
2102,single,50,random_replacement,3,46.0,10008,0.030840396881103516
2102,single,50,random_replacement,4,46.0,10006,0.030882596969604492
2102,single,50,random_replacement,5,46.0,10018,0.031047582626342773
2102,single,50,random_replacement,6,46.0,10000,0.03072810173034668
2102,single,50,random_replacement,7,46.0,10005,0.031450510025024414
2102,single,50,random_replacement,8,46.0,10003,0.03080892562866211
2102,single,50,random_replacement,9,46.0,10010,0.03161978721618652
2102,single,50,random_replacement,10,46.0,10022,0.03080439567565918
2102,single,50,random_replacement,11,46.0,10025,0.03162646293640137
2102,single,50,random_replacement,12,46.0,10017,0.03107142448425293
2102,single,50,random_replacement,13,46.0,10012,0.03182625770568848
2102,single,50,random_replacement,14,46.0,10021,0.03163576126098633
2102,single,50,random_replacement,15,46.0,10004,0.030951738357543945
2102,single,50,random_replacement,16,46.0,10005,0.031153440475463867
2102,single,50,random_replacement,17,46.0,10007,0.031752824783325195
2102,single,50,random_replacement,18,46.0,10016,0.030582904815673828
2102,single,50,random_replacement,19,46.0,10015,0.03095412254333496
2102,single,50,random_replacement,20,45.0,10005,0.0315096378326416
2102,single,50,random_replacement,21,46.0,10002,0.03133964538574219
2102,single,50,random_replacement,22,46.0,10004,0.031018972396850586
2102,single,50,random_replacement,23,46.0,10005,0.031256914138793945
2102,single,50,random_replacement,24,46.0,10016,0.031442880630493164
2102,single,50,random_replacement,25,46.0,10000,0.03175997734069824
2102,single,50,random_replacement,26,46.0,10010,0.031606197357177734
2102,single,50,random_replacement,27,46.0,10002,0.03155064582824707
2102,single,50,random_replacement,28,46.0,10001,0.03096795082092285
2102,single,50,random_replacement,29,46.0,10008,0.031609296798706055
2102,single,50,fitness_sharing,0,46.0,10000,0.12503337860107422
2102,single,50,fitness_sharing,1,46.0,10001,0.1275498867034912
2102,single,50,fitness_sharing,2,46.0,10003,0.12284398078918457
2102,single,50,fitness_sharing,3,46.0,10006,0.12419629096984863
2102,single,50,fitness_sharing,4,46.0,10000,0.1256728172302246
2102,single,50,fitness_sharing,5,46.0,10019,0.1242671012878418
2102,single,50,fitness_sharing,6,46.0,10013,0.12412333488464355
2102,single,50,fitness_sharing,7,46.0,10014,0.1226503849029541
2102,single,50,fitness_sharing,8,46.0,10004,0.1322782039642334
2102,single,50,fitness_sharing,9,46.0,10010,0.12362337112426758
2102,single,50,fitness_sharing,10,46.0,10009,0.13046956062316895
2102,single,50,fitness_sharing,11,46.0,10004,0.12694334983825684
2102,single,50,fitness_sharing,12,46.0,10001,0.1253974437713623
2102,single,50,fitness_sharing,13,46.0,10003,0.1255934238433838
2102,single,50,fitness_sharing,14,46.0,10001,0.12657785415649414
2102,single,50,fitness_sharing,15,46.0,10007,0.12327003479003906
2102,single,50,fitness_sharing,16,46.0,10003,0.12642407417297363
2102,single,50,fitness_sharing,17,46.0,10006,0.12404704093933105
2102,single,50,fitness_sharing,18,46.0,10003,0.12134695053100586
2102,single,50,fitness_sharing,19,46.0,10002,0.12469077110290527
2102,single,50,fitness_sharing,20,46.0,10009,0.12615561485290527
2102,single,50,fitness_sharing,21,46.0,10009,0.11915230751037598
2102,single,50,fitness_sharing,22,46.0,10007,0.11864233016967773
2102,single,50,fitness_sharing,23,46.0,10002,0.12874078750610352
2102,single,50,fitness_sharing,24,46.0,10000,0.12439608573913574
2102,single,50,fitness_sharing,25,46.0,10007,0.12807989120483398
2102,single,50,fitness_sharing,26,46.0,10010,0.1282634735107422
2102,single,50,fitness_sharing,27,46.0,10007,0.1290736198425293
2102,single,50,fitness_sharing,28,46.0,10006,0.12471246719360352
2102,single,50,fitness_sharing,29,46.0,10000,0.11850953102111816
2102,single,50,tournament,0,46.0,10000,0.03190326690673828
2102,single,50,tournament,1,46.0,10002,0.03132343292236328
2102,single,50,tournament,2,46.0,10003,0.03158092498779297
2102,single,50,tournament,3,46.0,10005,0.031998395919799805
2102,single,50,tournament,4,46.0,10007,0.032523393630981445
2102,single,50,tournament,5,46.0,10000,0.03215909004211426
2102,single,50,tournament,6,46.0,10011,0.03274416923522949
2102,single,50,tournament,7,46.0,10011,0.032047271728515625
2102,single,50,tournament,8,46.0,10004,0.03163027763366699
2102,single,50,tournament,9,46.0,10007,0.032056570053100586
2102,single,50,tournament,10,46.0,10007,0.032271385192871094
2102,single,50,tournament,11,46.0,10009,0.03158426284790039
2102,single,50,tournament,12,46.0,10003,0.031935691833496094
2102,single,50,tournament,13,46.0,10007,0.032230377197265625
2102,single,50,tournament,14,46.0,10000,0.031850337982177734
2102,single,50,tournament,15,46.0,10000,0.03152966499328613
2102,single,50,tournament,16,46.0,10006,0.031798362731933594
2102,single,50,tournament,17,46.0,10009,0.03167247772216797
2102,single,50,tournament,18,46.0,10020,0.03139805793762207
2102,single,50,tournament,19,46.0,10007,0.03149294853210449
2102,single,50,tournament,20,46.0,10020,0.03773999214172363
2102,single,50,tournament,21,46.0,10000,0.03175687789916992
2102,single,50,tournament,22,46.0,10007,0.031479597091674805
2102,single,50,tournament,23,46.0,10005,0.0317234992980957
2102,single,50,tournament,24,46.0,10004,0.03220319747924805
2102,single,50,tournament,25,46.0,10002,0.032319068908691406
2102,single,50,tournament,26,46.0,10003,0.03293132781982422
2102,single,50,tournament,27,46.0,10002,0.03197526931762695
2102,single,50,tournament,28,46.0,10006,0.03144335746765137
2102,single,50,tournament,29,46.0,10013,0.03165316581726074
