instance,alg,pop,selection,run,best,n_evals,time
2100,multi,20,uniform,18,29.0,10000,0.18653321266174316
2100,multi,20,uniform,19,7.0,10000,0.16709399223327637
2100,multi,20,uniform,20,23.0,10000,0.16208100318908691
2100,multi,20,uniform,21,31.0,10000,0.15892457962036133
2100,multi,20,uniform,22,14.0,10000,0.16931486129760742
2100,multi,20,uniform,23,0.0,10000,0.17019963264465332
2100,multi,20,uniform,24,23.0,10000,0.14937329292297363
2100,multi,20,uniform,25,23.0,10000,0.1556398868560791
2100,multi,20,uniform,26,31.0,10000,0.14256763458251953
2100,multi,20,uniform,27,9.0,10000,0.15504717826843262
2100,multi,20,uniform,28,21.0,10000,0.17667222023010254
2100,multi,20,uniform,29,0.0,10000,0.17307543754577637
2100,multi,20,uniform,0,10.0,10000,0.17168426513671875
2100,multi,20,uniform,1,0.0,10000,0.18979096412658691
2100,multi,20,uniform,2,25.0,10000,0.15435290336608887
2100,multi,20,uniform,3,27.0,10000,0.16366004943847656
2100,multi,20,uniform,4,21.0,10000,0.18548798561096191
2100,multi,20,uniform,5,23.0,10000,0.1771557331085205
2100,multi,20,uniform,6,12.0,10000,0.1837003231048584
2100,multi,20,uniform,7,27.0,10000,0.16488885879516602
2100,multi,20,uniform,8,14.0,10000,0.16662383079528809
2100,multi,20,uniform,9,16.0,10000,0.15564870834350586
2100,multi,20,uniform,10,11.0,10000,0.19946026802062988
2100,multi,20,uniform,11,24.0,10000,0.1502547264099121
2100,multi,20,uniform,12,22.0,10000,0.19181060791015625
2100,multi,20,uniform,13,1.0,10000,0.20883750915527344
2100,multi,20,uniform,14,16.0,10000,0.17901849746704102
2100,multi,20,uniform,15,18.0,10000,0.17557358741760254
2100,multi,20,uniform,16,19.0,10000,0.17493176460266113
2100,multi,20,uniform,17,23.0,10000,0.1496744155883789
2100,multi,20,uniform,18,18.0,10000,0.15443015098571777
2100,multi,20,uniform,19,13.0,10000,0.15401935577392578
2100,multi,20,uniform,20,22.0,10000,0.18556976318359375
2100,multi,20,uniform,21,0.0,10000,0.19026994705200195
2100,multi,20,uniform,22,0.0,10000,0.18312335014343262
2100,multi,20,uniform,23,14.0,10000,0.15894627571105957
2100,multi,20,uniform,24,0.0,10000,0.1549224853515625
2100,multi,20,uniform,25,31.0,10000,0.20863723754882812
2100,multi,20,uniform,26,0.0,10000,0.2567434310913086
2100,multi,20,uniform,27,5.0,10000,0.18369483947753906
2100,multi,20,uniform,28,24.0,10000,0.16848182678222656
2100,multi,20,uniform,29,16.0,10000,0.16988873481750488
2100,multi,20,uniform,0,8.0,10000,0.18996787071228027
2100,multi,20,uniform,1,21.0,10000,0.17776012420654297
2100,multi,20,uniform,2,15.0,10000,0.1542954444885254
2100,multi,20,uniform,3,6.0,10000,0.18684124946594238
2100,multi,20,uniform,4,14.0,10000,0.15073323249816895
2100,multi,20,uniform,5,0.0,10000,0.15892601013183594
2100,multi,20,uniform,6,15.0,10000,0.17068910598754883
2100,multi,20,uniform,7,13.0,10000,0.1665809154510498
2100,multi,20,uniform,8,26.0,10000,0.14738774299621582
2100,multi,20,uniform,9,0.0,10000,0.16690301895141602
2100,multi,20,uniform,10,24.0,10000,0.21780896186828613
2100,multi,20,uniform,11,14.0,10000,0.16013813018798828
2100,multi,20,uniform,12,5.0,10000,0.17847347259521484
2100,multi,20,uniform,13,0.0,10000,0.19340872764587402
2100,multi,20,uniform,14,28.0,10000,0.16730237007141113
2100,multi,20,uniform,15,15.0,10000,0.16635656356811523
2100,multi,20,uniform,16,9.0,10000,0.16960906982421875
2100,multi,20,uniform,17,20.0,10000,0.2054920196533203
2100,multi,20,uniform,18,0.0,10000,0.17398881912231445
2100,multi,20,uniform,19,26.0,10000,0.1740407943725586
2100,multi,20,uniform,20,5.0,10000,0.19451403617858887
2100,multi,20,uniform,21,14.0,10000,0.17529702186584473
2100,multi,20,uniform,22,29.0,10000,0.15767240524291992
2100,multi,20,uniform,23,12.0,10000,0.20828485488891602
2100,multi,20,uniform,24,12.0,10000,0.17940759658813477
2100,multi,20,uniform,25,6.0,10000,0.16547131538391113
2100,multi,20,uniform,26,19.0,10000,0.16428256034851074
2100,multi,20,uniform,27,0.0,10000,0.18306732177734375
2100,multi,20,uniform,28,26.0,10000,0.1664724349975586
2100,multi,20,uniform,29,19.0,10000,0.1821126937866211
2100,multi,50,uniform,0,0.0,10000,0.1812894344329834
2100,multi,50,uniform,1,6.0,10000,0.15073776245117188
2100,multi,50,uniform,2,13.0,10000,0.18387126922607422
2100,multi,50,uniform,3,27.0,10000,0.18563580513000488
2100,multi,50,uniform,4,14.0,10000,0.17609119415283203
2100,multi,50,uniform,5,0.0,10000,0.17183923721313477
2100,multi,50,uniform,6,31.0,10000,0.14971661567687988
2100,multi,50,uniform,7,11.0,10000,0.15921854972839355
2100,multi,50,uniform,8,10.0,10000,0.18393588066101074
2100,multi,50,uniform,9,11.0,10000,0.18672752380371094
2100,multi,50,uniform,10,0.0,10000,0.17326736450195312
2100,multi,50,uniform,11,0.0,10000,0.16601920127868652
2100,multi,50,uniform,12,0.0,10000,0.1828010082244873
2100,multi,50,uniform,13,27.0,10000,0.17319273948669434
2100,multi,50,uniform,14,15.0,10000,0.1595780849456787
2100,multi,50,uniform,15,8.0,10000,0.15982675552368164
2100,multi,50,uniform,16,23.0,10000,0.19092798233032227
2100,multi,50,uniform,17,0.0,10000,0.15432500839233398
2100,multi,50,uniform,18,0.0,10000,0.1662888526916504
2100,multi,50,uniform,19,18.0,10000,0.174896240234375
2100,multi,50,uniform,20,21.0,10000,0.14283084869384766
2100,multi,50,uniform,21,9.0,10000,0.1735386848449707
2100,multi,50,uniform,22,15.0,10000,0.14967656135559082
2100,multi,50,uniform,23,0.0,10000,0.173248291015625
2100,multi,50,uniform,24,29.0,10000,0.15872883796691895
2100,multi,50,uniform,25,6.0,10000,0.19555115699768066
2100,multi,50,uniform,26,15.0,10000,0.18253707885742188
2100,multi,50,uniform,27,17.0,10000,0.1503748893737793
2100,multi,50,uniform,28,18.0,10000,0.18334531784057617
2100,multi,50,uniform,29,11.0,10000,0.17720985412597656
2100,multi,50,uniform,0,32.0,10000,0.18340396881103516
2100,multi,50,uniform,1,26.0,10000,0.18189191818237305
2100,multi,50,uniform,2,0.0,10000,0.1941816806793213
2100,multi,50,uniform,3,0.0,10000,0.15685200691223145
2100,multi,50,uniform,4,0.0,10000,0.16522645950317383
2100,multi,50,uniform,5,22.0,10000,0.2283163070678711
2100,multi,50,uniform,6,0.0,10000,0.1956160068511963
2100,multi,50,uniform,7,29.0,10000,0.17086386680603027
2100,multi,50,uniform,8,0.0,10000,0.179154634475708
2100,multi,50,uniform,9,28.0,10000,0.1805112361907959
2100,multi,50,uniform,10,0.0,10000,0.16514134407043457
2100,multi,50,uniform,11,18.0,10000,0.17193603515625
2100,multi,50,uniform,12,10.0,10000,0.175825834274292
2100,multi,50,uniform,13,24.0,10000,0.16654610633850098
2100,multi,50,uniform,14,6.0,10000,0.1749422550201416
2100,multi,50,uniform,15,0.0,10000,0.1882920265197754
2100,multi,50,uniform,16,18.0,10000,0.15527009963989258
2100,multi,50,uniform,17,21.0,10000,0.18024802207946777
2100,multi,50,uniform,18,23.0,10000,0.16542720794677734
2100,multi,50,uniform,19,0.0,10000,0.14948582649230957
2100,multi,50,uniform,20,11.0,10000,0.1904587745666504
2100,multi,50,uniform,21,5.0,10000,0.15318655967712402
2100,multi,50,uniform,22,18.0,10000,0.16698789596557617
2100,multi,50,uniform,23,28.0,10000,0.1788468360900879
2100,multi,50,uniform,24,22.0,10000,0.15969371795654297
2100,multi,50,uniform,25,14.0,10000,0.1532435417175293
2100,multi,50,uniform,26,23.0,10000,0.21077179908752441
2100,multi,50,uniform,27,24.0,10000,0.16947674751281738
2100,multi,50,uniform,28,17.0,10000,0.17055702209472656
2100,multi,50,uniform,29,0.0,10000,0.17378568649291992
2100,multi,50,uniform,0,13.0,10000,0.15150737762451172
2100,multi,50,uniform,1,22.0,10000,0.17234563827514648
2100,multi,50,uniform,2,10.0,10000,0.16668462753295898
2100,multi,50,uniform,3,15.0,10000,0.15732431411743164
2100,multi,50,uniform,4,18.0,10000,0.16197586059570312
2100,multi,50,uniform,5,1.0,10000,0.18196702003479004
2100,multi,50,uniform,6,33.0,10000,0.1743779182434082
2100,multi,50,uniform,7,7.0,10000,0.16870927810668945
2100,multi,50,uniform,8,10.0,10000,0.17549777030944824
2100,multi,50,uniform,9,18.0,10000,0.19554734230041504
2100,multi,50,uniform,10,0.0,10000,0.17942214012145996
2100,multi,50,uniform,11,20.0,10000,0.16367411613464355
2100,multi,50,uniform,12,0.0,10000,0.20172405242919922
2100,multi,50,uniform,13,29.0,10000,0.15548229217529297
2100,multi,50,uniform,14,36.0,10000,0.16773080825805664
2100,multi,50,uniform,15,13.0,10000,0.15067434310913086
2100,multi,50,uniform,16,2.0,10000,0.16192865371704102
2100,multi,50,uniform,17,0.0,10000,0.17184138298034668
2100,multi,50,uniform,18,5.0,10000,0.18332862854003906
2100,multi,50,uniform,19,5.0,10000,0.17813420295715332
2100,multi,50,uniform,20,12.0,10000,0.1852273941040039
2100,multi,50,uniform,21,13.0,10000,0.1582038402557373
2100,multi,50,uniform,22,20.0,10000,0.14615702629089355
2100,multi,50,uniform,23,13.0,10000,0.16441845893859863
2100,multi,50,uniform,24,8.0,10000,0.17942523956298828
2100,multi,50,uniform,25,7.0,10000,0.18332242965698242
2100,multi,50,uniform,26,19.0,10000,0.15657687187194824
2100,multi,50,uniform,27,20.0,10000,0.17071247100830078
2100,multi,50,uniform,28,26.0,10000,0.1627192497253418
2100,multi,50,uniform,29,9.0,10000,0.15935754776000977
