instance,alg,pop,selection,run,best,n_evals,time
2202,multi,10,uniform,0,21.0,10000,0.15445494651794434
2202,multi,10,uniform,1,8.0,10000,0.1662435531616211
2202,multi,10,uniform,2,0.0,10000,0.1532435417175293
2202,multi,10,uniform,3,28.0,10000,0.15485668182373047
2202,multi,10,uniform,4,29.0,10000,0.15431857109069824
2202,multi,10,uniform,5,9.0,10000,0.1580362319946289
2202,multi,10,uniform,6,18.0,10000,0.15451502799987793
2202,multi,10,uniform,7,30.0,10000,0.15897512435913086
2202,multi,10,uniform,8,10.0,10000,0.15385746955871582
2202,multi,10,uniform,9,8.0,10000,0.1575322151184082
2202,multi,10,uniform,10,22.0,10000,0.1553201675415039
2202,multi,10,uniform,11,35.0,10000,0.1562809944152832
2202,multi,10,uniform,12,24.0,10000,0.15391850471496582
2202,multi,10,uniform,13,11.0,10000,0.1534569263458252
2202,multi,10,uniform,14,25.0,10000,0.15268969535827637
2202,multi,10,uniform,15,31.0,10000,0.15944862365722656
2202,multi,10,uniform,16,0.0,10000,0.15950727462768555
2202,multi,10,uniform,17,17.0,10000,0.14993047714233398
2202,multi,10,uniform,18,8.0,10000,0.15285634994506836
2202,multi,10,uniform,19,0.0,10000,0.15308690071105957
2202,multi,10,uniform,20,0.0,10000,0.15364742279052734
2202,multi,10,uniform,21,23.0,10000,0.14882349967956543
2202,multi,10,uniform,22,13.0,10000,0.1555616855621338
2202,multi,10,uniform,23,12.0,10000,0.15545105934143066
2202,multi,10,uniform,24,14.0,10000,0.15368175506591797
2202,multi,10,uniform,25,15.0,10000,0.1536099910736084
2202,multi,10,uniform,26,27.0,10000,0.15422558784484863
2202,multi,10,uniform,27,14.0,10000,0.15553998947143555
2202,multi,10,uniform,28,13.0,10000,0.15431618690490723
2202,multi,10,uniform,29,16.0,10000,0.1517009735107422
2202,multi,10,uniform,0,7.0,10000,0.14783477783203125
2202,multi,10,uniform,1,36.0,10000,0.1488022804260254
2202,multi,10,uniform,2,27.0,10000,0.15494775772094727
2202,multi,10,uniform,3,20.0,10000,0.14957356452941895
2202,multi,10,uniform,4,0.0,10000,0.15562677383422852
2202,multi,10,uniform,5,9.0,10000,0.15448546409606934
2202,multi,10,uniform,6,36.0,10000,0.15004253387451172
2202,multi,10,uniform,7,25.0,10000,0.1508960723876953
2202,multi,10,uniform,8,18.0,10000,0.14930248260498047
2202,multi,10,uniform,9,9.0,10000,0.15129804611206055
2202,multi,10,uniform,10,7.0,10000,0.1472938060760498
2202,multi,10,uniform,11,17.0,10000,0.14305496215820312
2202,multi,10,uniform,12,8.0,10000,0.1514124870300293
2202,multi,10,uniform,13,27.0,10000,0.15333271026611328
2202,multi,10,uniform,14,24.0,10000,0.14200162887573242
2202,multi,10,uniform,15,14.0,10000,0.15296316146850586
2202,multi,10,uniform,16,30.0,10000,0.14915204048156738
2202,multi,10,uniform,17,20.0,10000,0.14199614524841309
2202,multi,10,uniform,18,0.0,10000,0.23535394668579102
2202,multi,10,uniform,19,29.0,10000,0.1490495204925537
2202,multi,10,uniform,20,20.0,10000,0.1542494297027588
2202,multi,10,uniform,21,0.0,10000,0.15050959587097168
2202,multi,10,uniform,22,27.0,10000,0.15154480934143066
2202,multi,10,uniform,23,26.0,10000,0.14971375465393066
2202,multi,10,uniform,24,11.0,10000,0.15315675735473633
2202,multi,10,uniform,25,16.0,10000,0.1499617099761963
2202,multi,10,uniform,26,34.0,10000,0.15010762214660645
2202,multi,10,uniform,27,24.0,10000,0.15247726440429688
2202,multi,10,uniform,28,22.0,10000,0.14613723754882812
2202,multi,10,uniform,29,13.0,10000,0.1511685848236084
2202,multi,10,uniform,0,28.0,10000,0.15416336059570312
2202,multi,10,uniform,1,16.0,10000,0.14637970924377441
2202,multi,10,uniform,2,15.0,10000,0.15301799774169922
2202,multi,10,uniform,3,31.0,10000,0.1522688865661621
2202,multi,10,uniform,4,11.0,10000,0.15546321868896484
2202,multi,10,uniform,5,23.0,10000,0.14957880973815918
2202,multi,10,uniform,6,12.0,10000,0.14761757850646973
2202,multi,10,uniform,7,11.0,10000,0.15223288536071777
2202,multi,10,uniform,8,29.0,10000,0.15010523796081543
2202,multi,10,uniform,9,0.0,10000,0.14643573760986328
2202,multi,10,uniform,10,21.0,10000,0.15153098106384277
2202,multi,10,uniform,11,4.0,10000,0.15051674842834473
2202,multi,10,uniform,12,8.0,10000,0.15157127380371094
2202,multi,10,uniform,13,32.0,10000,0.15863823890686035
2202,multi,10,uniform,14,16.0,10000,0.15621256828308105
2202,multi,10,uniform,15,0.0,10000,0.1488943099975586
2202,multi,10,uniform,16,9.0,10000,0.15059208869934082
2202,multi,10,uniform,17,9.0,10000,0.1469593048095703
2202,multi,10,uniform,18,30.0,10000,0.14799928665161133
2202,multi,10,uniform,19,9.0,10000,0.15063238143920898
2202,multi,10,uniform,20,15.0,10000,0.1521761417388916
2202,multi,10,uniform,21,20.0,10000,0.15251660346984863
2202,multi,10,uniform,22,26.0,10000,0.1467757225036621
2202,multi,10,uniform,23,27.0,10000,0.15068674087524414
2202,multi,10,uniform,24,16.0,10000,0.15059566497802734
2202,multi,10,uniform,25,31.0,10000,0.1534740924835205
2202,multi,10,uniform,26,23.0,10000,0.14813590049743652
2202,multi,10,uniform,27,28.0,10000,0.15282440185546875
2202,multi,10,uniform,28,15.0,10000,0.1510164737701416
2202,multi,10,uniform,29,19.0,10000,0.15177512168884277
2202,multi,20,uniform,0,28.0,10000,0.16778254508972168
2202,multi,20,uniform,1,37.0,10000,0.19852089881896973
2202,multi,20,uniform,2,0.0,10000,0.21370196342468262
2202,multi,20,uniform,3,0.0,10000,0.20562028884887695
2202,multi,20,uniform,4,11.0,10000,0.16899514198303223
2202,multi,20,uniform,5,14.0,10000,0.1927354335784912
2202,multi,20,uniform,6,29.0,10000,0.1853163242340088
2202,multi,20,uniform,7,14.0,10000,0.1609938144683838
2202,multi,20,uniform,8,17.0,10000,0.16493535041809082
2202,multi,20,uniform,9,14.0,10000,0.16464734077453613
2202,multi,20,uniform,10,4.0,10000,0.16959834098815918
2202,multi,20,uniform,11,31.0,10000,0.17467498779296875
2202,multi,20,uniform,12,20.0,10000,0.1690690517425537
2202,multi,20,uniform,13,9.0,10000,0.182051420211792
2202,multi,20,uniform,14,9.0,10000,0.17844200134277344
2202,multi,20,uniform,15,0.0,10000,0.17137908935546875
2202,multi,20,uniform,16,15.0,10000,0.1707594394683838
2202,multi,20,uniform,17,11.0,10000,0.16451287269592285
2202,multi,20,uniform,18,17.0,10000,0.1719970703125
2202,multi,20,uniform,19,27.0,10000,0.1860945224761963
2202,multi,20,uniform,20,28.0,10000,0.1680152416229248
2202,multi,20,uniform,21,11.0,10000,0.18566417694091797
2202,multi,20,uniform,22,0.0,10000,0.1973564624786377
2202,multi,20,uniform,23,26.0,10000,0.18749046325683594
2202,multi,20,uniform,24,21.0,10000,0.16884922981262207
2202,multi,20,uniform,25,12.0,10000,0.1765739917755127
2202,multi,20,uniform,26,15.0,10000,0.17195653915405273
2202,multi,20,uniform,27,20.0,10000,0.14177656173706055
2202,multi,20,uniform,28,20.0,10000,0.1853780746459961
2202,multi,20,uniform,29,13.0,10000,0.16346454620361328
2202,multi,20,uniform,0,14.0,10000,0.17443633079528809
2202,multi,20,uniform,1,22.0,10000,0.15575218200683594
2202,multi,20,uniform,2,13.0,10000,0.15333771705627441
2202,multi,20,uniform,3,0.0,10000,0.16644573211669922
2202,multi,20,uniform,4,27.0,10000,0.20936131477355957
2202,multi,20,uniform,5,22.0,10000,0.17177629470825195
2202,multi,20,uniform,6,20.0,10000,0.14824914932250977
2202,multi,20,uniform,7,9.0,10000,0.17549467086791992
2202,multi,20,uniform,8,12.0,10000,0.15147161483764648
2202,multi,20,uniform,9,7.0,10000,0.16144609451293945
2202,multi,20,uniform,10,27.0,10000,0.1692056655883789
2202,multi,20,uniform,11,9.0,10000,0.149519681930542
2202,multi,20,uniform,12,13.0,10000,0.15602827072143555
2202,multi,20,uniform,13,9.0,10000,0.15707850456237793
2202,multi,20,uniform,14,21.0,10000,0.1612699031829834
2202,multi,20,uniform,15,15.0,10000,0.17709040641784668
2202,multi,20,uniform,16,23.0,10000,0.15729093551635742
2202,multi,20,uniform,17,30.0,10000,0.29367995262145996
2202,multi,20,uniform,18,9.0,10000,0.15115714073181152
2202,multi,20,uniform,19,0.0,10000,0.16458606719970703
