instance,alg,pop,diversity,run,best,n_evals,time
2202,single,10,tournament,28,42.0,10013,0.03201460838317871
2202,single,10,tournament,29,42.0,10000,0.031223058700561523
2202,single,20,random_replacement,0,42.0,10013,0.030161380767822266
2202,single,20,random_replacement,1,42.0,10018,0.03003835678100586
2202,single,20,random_replacement,2,42.0,10006,0.030390262603759766
2202,single,20,random_replacement,3,42.0,10019,0.030371665954589844
2202,single,20,random_replacement,4,42.0,10007,0.03036355972290039
2202,single,20,random_replacement,5,42.0,10004,0.03081345558166504
2202,single,20,random_replacement,6,42.0,10007,0.030801057815551758
2202,single,20,random_replacement,7,42.0,10008,0.030112743377685547
2202,single,20,random_replacement,8,42.0,10005,0.03008866310119629
2202,single,20,random_replacement,9,42.0,10006,0.03005242347717285
2202,single,20,random_replacement,10,42.0,10001,0.030568838119506836
2202,single,20,random_replacement,11,42.0,10012,0.030659914016723633
2202,single,20,random_replacement,12,42.0,10001,0.030800342559814453
2202,single,20,random_replacement,13,42.0,10003,0.03017592430114746
2202,single,20,random_replacement,14,42.0,10001,0.030371665954589844
2202,single,20,random_replacement,15,42.0,10005,0.03081059455871582
2202,single,20,random_replacement,16,42.0,10001,0.030147552490234375
2202,single,20,random_replacement,17,42.0,10003,0.030865907669067383
2202,single,20,random_replacement,18,42.0,10003,0.03011918067932129
2202,single,20,random_replacement,19,42.0,10014,0.029921531677246094
2202,single,20,random_replacement,20,42.0,10009,0.030840396881103516
2202,single,20,random_replacement,21,42.0,10009,0.029957056045532227
2202,single,20,random_replacement,22,42.0,10013,0.0308077335357666
2202,single,20,random_replacement,23,42.0,10003,0.03035759925842285
2202,single,20,random_replacement,24,42.0,10013,0.030672311782836914
2202,single,20,random_replacement,25,42.0,10001,0.03043532371520996
2202,single,20,random_replacement,26,42.0,10002,0.0306549072265625
2202,single,20,random_replacement,27,42.0,10005,0.030375242233276367
2202,single,20,random_replacement,28,41.0,10005,0.029766559600830078
2202,single,20,random_replacement,29,42.0,10001,0.030187129974365234
2202,single,20,fitness_sharing,0,42.0,10004,0.07611203193664551
2202,single,20,fitness_sharing,1,42.0,10018,0.07402157783508301
2202,single,20,fitness_sharing,2,42.0,10003,0.07566499710083008
2202,single,20,fitness_sharing,3,42.0,10003,0.0726773738861084
2202,single,20,fitness_sharing,4,42.0,10015,0.07349658012390137
2202,single,20,fitness_sharing,5,42.0,10004,0.07436847686767578
2202,single,20,fitness_sharing,6,42.0,10003,0.07224845886230469
2202,single,20,fitness_sharing,7,42.0,10002,0.07322931289672852
2202,single,20,fitness_sharing,8,42.0,10009,0.07276797294616699
2202,single,20,fitness_sharing,9,42.0,10007,0.07509517669677734
2202,single,20,fitness_sharing,10,42.0,10000,0.0757131576538086
2202,single,20,fitness_sharing,11,42.0,10000,0.07359814643859863
2202,single,20,fitness_sharing,12,42.0,10014,0.0736844539642334
2202,single,20,fitness_sharing,13,42.0,10006,0.07308101654052734
2202,single,20,fitness_sharing,14,42.0,10004,0.0739595890045166
2202,single,20,fitness_sharing,15,42.0,10006,0.07318258285522461
2202,single,20,fitness_sharing,16,42.0,10013,0.07348227500915527
2202,single,20,fitness_sharing,17,41.0,10001,0.07296586036682129
2202,single,20,fitness_sharing,18,42.0,10003,0.07434391975402832
2202,single,20,fitness_sharing,19,42.0,10014,0.07471132278442383
2202,single,20,fitness_sharing,20,42.0,10005,0.07451820373535156
2202,single,20,fitness_sharing,21,42.0,10006,0.07709479331970215
2202,single,20,fitness_sharing,22,42.0,10014,0.07488012313842773
2202,single,20,fitness_sharing,23,42.0,10001,0.07515573501586914
2202,single,20,fitness_sharing,24,42.0,10001,0.07424402236938477
2202,single,20,fitness_sharing,25,42.0,10012,0.07502269744873047
2202,single,20,fitness_sharing,26,42.0,10009,0.07341551780700684
2202,single,20,fitness_sharing,27,42.0,10003,0.07459282875061035
2202,single,20,fitness_sharing,28,42.0,10026,0.07410454750061035
2202,single,20,fitness_sharing,29,42.0,10027,0.07483839988708496
2202,single,20,tournament,0,42.0,10001,0.03103947639465332
2202,single,20,tournament,1,42.0,10003,0.03137826919555664
2202,single,20,tournament,2,42.0,10002,0.0310361385345459
2202,single,20,tournament,3,42.0,10000,0.0315096378326416
2202,single,20,tournament,4,41.0,10019,0.03150296211242676
2202,single,20,tournament,5,42.0,10004,0.03193950653076172
2202,single,20,tournament,6,41.0,10022,0.031120777130126953
2202,single,20,tournament,7,42.0,10007,0.03129458427429199
2202,single,20,tournament,8,42.0,10003,0.0310208797454834
2202,single,20,tournament,9,42.0,10006,0.031187057495117188
2202,single,20,tournament,10,41.0,10013,0.03201007843017578
2202,single,20,tournament,11,42.0,10008,0.031182050704956055
2202,single,20,tournament,12,42.0,10014,0.03118133544921875
2202,single,20,tournament,13,42.0,10004,0.03133749961853027
2202,single,20,tournament,14,42.0,10000,0.03280949592590332
2202,single,20,tournament,15,42.0,10001,0.03241300582885742
2202,single,20,tournament,16,42.0,10018,0.032004594802856445
2202,single,20,tournament,17,42.0,10014,0.0315554141998291
2202,single,20,tournament,18,41.0,10001,0.03089141845703125
2202,single,20,tournament,19,42.0,10003,0.030948638916015625
2202,single,20,tournament,20,42.0,10023,0.03309464454650879
2202,single,20,tournament,21,42.0,10007,0.03106999397277832
2202,single,20,tournament,22,42.0,10011,0.031566619873046875
2202,single,20,tournament,23,42.0,10005,0.031229496002197266
2202,single,20,tournament,24,42.0,10014,0.0318450927734375
2202,single,20,tournament,25,42.0,10002,0.03131914138793945
2202,single,20,tournament,26,42.0,10015,0.031230449676513672
2202,single,20,tournament,27,42.0,10018,0.03157401084899902
2202,single,20,tournament,28,42.0,10012,0.031179428100585938
2202,single,20,tournament,29,42.0,10011,0.03178095817565918
2202,single,50,random_replacement,0,42.0,10005,0.032480478286743164
2202,single,50,random_replacement,1,42.0,10001,0.030179500579833984
2202,single,50,random_replacement,2,42.0,10000,0.03151750564575195
2202,single,50,random_replacement,3,42.0,10007,0.03084421157836914
2202,single,50,random_replacement,4,42.0,10000,0.03015303611755371
2202,single,50,random_replacement,5,42.0,10004,0.030440807342529297
2202,single,50,random_replacement,6,42.0,10009,0.030530929565429688
2202,single,50,random_replacement,7,42.0,10009,0.030280351638793945
2202,single,50,random_replacement,8,42.0,10007,0.030816078186035156
2202,single,50,random_replacement,9,42.0,10013,0.029954910278320312
2202,single,50,random_replacement,10,42.0,10011,0.030380964279174805
2202,single,50,random_replacement,11,42.0,10000,0.03165435791015625
2202,single,50,random_replacement,12,42.0,10000,0.030246734619140625
2202,single,50,random_replacement,13,42.0,10002,0.0301821231842041
2202,single,50,random_replacement,14,42.0,10004,0.033257484436035156
2202,single,50,random_replacement,15,42.0,10008,0.03033280372619629
2202,single,50,random_replacement,16,42.0,10003,0.030878305435180664
2202,single,50,random_replacement,17,42.0,10011,0.030899763107299805
2202,single,50,random_replacement,18,42.0,10015,0.030132532119750977
2202,single,50,random_replacement,19,42.0,10000,0.030404329299926758
2202,single,50,random_replacement,20,42.0,10016,0.030481815338134766
2202,single,50,random_replacement,21,42.0,10001,0.030692100524902344
2202,single,50,random_replacement,22,42.0,10014,0.0305633544921875
2202,single,50,random_replacement,23,42.0,10004,0.03006291389465332
2202,single,50,random_replacement,24,42.0,10002,0.03053569793701172
2202,single,50,random_replacement,25,42.0,10013,0.030455827713012695
2202,single,50,random_replacement,26,42.0,10028,0.03081059455871582
2202,single,50,random_replacement,27,42.0,10006,0.0301663875579834
2202,single,50,random_replacement,28,42.0,10006,0.030342817306518555
2202,single,50,random_replacement,29,42.0,10000,0.03046727180480957
2202,single,50,fitness_sharing,0,42.0,10007,0.12589550018310547
2202,single,50,fitness_sharing,1,42.0,10007,0.12369418144226074
2202,single,50,fitness_sharing,2,42.0,10005,0.12581229209899902
2202,single,50,fitness_sharing,3,42.0,10007,0.12745904922485352
2202,single,50,fitness_sharing,4,42.0,10002,0.12531328201293945
2202,single,50,fitness_sharing,5,42.0,10025,0.12500929832458496
2202,single,50,fitness_sharing,6,42.0,10001,0.1226198673248291
2202,single,50,fitness_sharing,7,42.0,10005,0.1214604377746582
2202,single,50,fitness_sharing,8,42.0,10008,0.12360548973083496
2202,single,50,fitness_sharing,9,42.0,10002,0.12331771850585938
2202,single,50,fitness_sharing,10,42.0,10007,0.12531304359436035
2202,single,50,fitness_sharing,11,42.0,10013,0.12343311309814453
2202,single,50,fitness_sharing,12,42.0,10000,0.1253981590270996
2202,single,50,fitness_sharing,13,42.0,10004,0.12431764602661133
2202,single,50,fitness_sharing,14,42.0,10004,0.1264181137084961
2202,single,50,fitness_sharing,15,42.0,10014,0.1230459213256836
2202,single,50,fitness_sharing,16,42.0,10002,0.12685918807983398
2202,single,50,fitness_sharing,17,42.0,10009,0.12284541130065918
2202,single,50,fitness_sharing,18,42.0,10010,0.12162446975708008
2202,single,50,fitness_sharing,19,42.0,10006,0.131927490234375
2202,single,50,fitness_sharing,20,42.0,10005,0.1223914623260498
2202,single,50,fitness_sharing,21,42.0,10003,0.12316727638244629
2202,single,50,fitness_sharing,22,42.0,10000,0.12119317054748535
2202,single,50,fitness_sharing,23,42.0,10000,0.12958168983459473
2202,single,50,fitness_sharing,24,42.0,10004,0.1298201084136963
2202,single,50,fitness_sharing,25,42.0,10001,0.12769508361816406
2202,single,50,fitness_sharing,26,42.0,10008,0.12329864501953125
2202,single,50,fitness_sharing,27,42.0,10001,0.12291884422302246
2202,single,50,fitness_sharing,28,42.0,10013,0.12140989303588867
2202,single,50,fitness_sharing,29,42.0,10002,0.1225888729095459
2202,single,50,tournament,0,42.0,10010,0.03248238563537598
2202,single,50,tournament,1,42.0,10006,0.03126811981201172
2202,single,50,tournament,2,42.0,10022,0.030999183654785156
2202,single,50,tournament,3,42.0,10007,0.03128767013549805
2202,single,50,tournament,4,42.0,10002,0.031174182891845703
2202,single,50,tournament,5,42.0,10009,0.031220674514770508
2202,single,50,tournament,6,42.0,10002,0.03126263618469238
2202,single,50,tournament,7,42.0,10006,0.031147480010986328
2202,single,50,tournament,8,42.0,10002,0.03114151954650879
2202,single,50,tournament,9,42.0,10003,0.030991077423095703
2202,single,50,tournament,10,42.0,10007,0.03166842460632324
2202,single,50,tournament,11,42.0,10011,0.03138995170593262
2202,single,50,tournament,12,42.0,10003,0.031202077865600586
2202,single,50,tournament,13,42.0,10024,0.031239748001098633
2202,single,50,tournament,14,42.0,10013,0.03134322166442871
2202,single,50,tournament,15,42.0,10003,0.031304359436035156
2202,single,50,tournament,16,42.0,10013,0.03185415267944336
2202,single,50,tournament,17,42.0,10018,0.03141212463378906
2202,single,50,tournament,18,42.0,10023,0.030796289443969727
2202,single,50,tournament,19,42.0,10007,0.031494140625
2202,single,50,tournament,20,42.0,10005,0.03184032440185547
2202,single,50,tournament,21,42.0,10012,0.03104710578918457
2202,single,50,tournament,22,42.0,10003,0.03095412254333496
2202,single,50,tournament,23,42.0,10009,0.031113147735595703
2202,single,50,tournament,24,42.0,10003,0.03152108192443848
2202,single,50,tournament,25,42.0,10013,0.03125
2202,single,50,tournament,26,42.0,10008,0.032202959060668945
2202,single,50,tournament,27,42.0,10000,0.03122544288635254
2202,single,50,tournament,28,42.0,10012,0.031248092651367188
2202,single,50,tournament,29,42.0,10005,0.031136512756347656
