evaluations raw_y
1 0.0000000000
3 57.0000000000
4 72.0000000000
5 190.0000000000
7 240.0000000000
8 265.0000000000
11 269.0000000000
12 278.0000000000
13 330.0000000000
14 340.0000000000
15 355.0000000000
18 356.0000000000
23 373.0000000000
31 381.0000000000
36 391.0000000000
47 397.0000000000
64 399.0000000000
71 404.0000000000
72 409.0000000000
106 410.0000000000
254 412.0000000000
282 419.0000000000
310 425.0000000000
863 426.0000000000
864 427.0000000000
981 428.0000000000
1431 431.0000000000
1895 432.0000000000
2561 433.0000000000
2618 435.0000000000
3298 437.0000000000
3687 438.0000000000
5706 441.0000000000
9690 442.0000000000
10000 378.0000000000
