evaluations raw_y
1 0.0000000000
4 155.0000000000
5 270.0000000000
6 308.0000000000
8 332.0000000000
9 341.0000000000
15 367.0000000000
19 381.0000000000
23 386.0000000000
43 390.0000000000
49 401.0000000000
58 402.0000000000
95 403.0000000000
96 404.0000000000
158 414.0000000000
200 339.0000000000
