evaluations raw_y
1 0.0000000000
4 122.0000000000
5 306.0000000000
9 368.0000000000
13 371.0000000000
15 388.0000000000
20 434.0000000000
21 476.0000000000
24 511.0000000000
28 545.0000000000
30 584.0000000000
33 606.0000000000
36 621.0000000000
44 639.0000000000
56 652.0000000000
74 657.0000000000
101 664.0000000000
117 667.0000000000
177 682.0000000000
491 687.0000000000
890 689.0000000000
964 696.0000000000
971 697.0000000000
1068 700.0000000000
1091 702.0000000000
1440 704.0000000000
2037 714.0000000000
5133 716.0000000000
8876 718.0000000000
10000 631.0000000000
