evaluations raw_y
1 0.0000000000
4 15.1400000000
8 31.3000000000
9 42.4900000000
12 48.0100000000
14 48.6500000000
16 73.3800000000
18 74.8400000000
21 86.3300000000
26 109.4700000000
28 112.4200000000
34 117.1600000000
39 129.9000000000
74 130.8000000000
86 133.9800000000
101 140.2600000000
160 148.8400000000
262 274.0000000000
525 274.8100000000
748 279.4200000000
750 282.0700000000
779 389.2500000000
831 394.1700000000
832 394.4800000000
846 394.5000000000
857 402.5000000000
956 425.8800000000
1819 436.0300000000
2320 525.9700000000
2356 533.8500000000
2556 545.1800000000
2636 545.4900000000
2662 547.8800000000
2689 547.9000000000
2972 552.9100000000
3179 617.0800000000
10000 195.3700000000
