evaluations raw_y
1 0.0000000000
3 91.0000000000
4 293.0000000000
6 362.0000000000
7 513.0000000000
18 542.0000000000
21 572.0000000000
22 590.0000000000
26 638.0000000000
45 644.0000000000
131 645.0000000000
136 651.0000000000
174 654.0000000000
239 663.0000000000
241 667.0000000000
363 675.0000000000
365 676.0000000000
387 679.0000000000
416 688.0000000000
490 689.0000000000
901 693.0000000000
1169 695.0000000000
1967 696.0000000000
2510 700.0000000000
2919 703.0000000000
3131 704.0000000000
6036 706.0000000000
7408 708.0000000000
7750 712.0000000000
10000 667.0000000000
