instance,alg,pop,selection,run,best,n_evals,time
2100,multi,20,uniform,21,,10000,0.4673957824707031
2100,multi,20,uniform,22,,10000,0.4570803642272949
2100,multi,20,uniform,23,,10000,0.4525892734527588
2100,multi,20,uniform,24,-25.0,10000,0.46024513244628906
2100,multi,20,uniform,25,,10000,0.4572467803955078
2100,multi,20,uniform,26,-32.0,10000,0.45671725273132324
2100,multi,20,uniform,27,-23.0,10000,0.45883631706237793
2100,multi,20,uniform,28,,10000,0.4583423137664795
2100,multi,20,uniform,29,,10000,0.4579598903656006
2100,multi,20,uniform,0,-32.0,10000,0.46115541458129883
2100,multi,20,uniform,1,-32.0,10000,0.4560070037841797
2100,multi,20,uniform,2,,10000,0.45656752586364746
2100,multi,20,uniform,3,-29.0,10000,0.45917701721191406
2100,multi,20,uniform,4,,10000,0.4536898136138916
2100,multi,20,uniform,5,,10000,0.4597811698913574
2100,multi,20,uniform,6,,10000,0.4565412998199463
2100,multi,20,uniform,7,,10000,0.4583017826080322
2100,multi,20,uniform,8,,10000,0.45746469497680664
2100,multi,20,uniform,9,-25.0,10000,0.4563117027282715
2100,multi,20,uniform,10,-31.0,10000,0.4656052589416504
2100,multi,20,uniform,11,,10000,0.45686793327331543
2100,multi,20,uniform,12,,10000,0.46491003036499023
2100,multi,20,uniform,13,-32.0,10000,0.47260379791259766
2100,multi,20,uniform,14,,10000,0.4601290225982666
2100,multi,20,uniform,15,,10000,0.4584469795227051
2100,multi,20,uniform,16,-33.0,10000,0.46074938774108887
2100,multi,20,uniform,17,,10000,0.46285176277160645
2100,multi,20,uniform,18,,10000,0.4644603729248047
2100,multi,20,uniform,19,,10000,0.4563901424407959
2100,multi,20,uniform,20,,10000,0.452911376953125
2100,multi,20,uniform,21,-35.0,10000,0.45302414894104004
2100,multi,20,uniform,22,-33.0,10000,0.4540698528289795
2100,multi,20,uniform,23,,10000,0.4535684585571289
2100,multi,20,uniform,24,,10000,0.45817017555236816
2100,multi,20,uniform,25,,10000,0.4557163715362549
2100,multi,20,uniform,26,,10000,0.45484066009521484
2100,multi,20,uniform,27,,10000,0.4703655242919922
2100,multi,20,uniform,28,,10000,0.4649679660797119
2100,multi,20,uniform,29,-29.0,10000,0.4600701332092285
2100,multi,20,uniform,0,,10000,0.4701230525970459
2100,multi,20,uniform,1,,10000,0.4750339984893799
2100,multi,20,uniform,2,,10000,0.4646284580230713
2100,multi,20,uniform,3,-35.0,10000,0.47254014015197754
2100,multi,20,uniform,4,,10000,0.47222137451171875
2100,multi,20,uniform,5,,10000,0.47303104400634766
2100,multi,20,uniform,6,,10000,0.47921252250671387
2100,multi,20,uniform,7,,10000,0.47531890869140625
2100,multi,20,uniform,8,,10000,0.46349620819091797
2100,multi,20,uniform,9,-31.0,10000,0.4758720397949219
2100,multi,20,uniform,10,-32.0,10000,0.4729483127593994
2100,multi,20,uniform,11,-33.0,10000,0.4754340648651123
2100,multi,20,uniform,12,-35.0,10000,0.47145557403564453
2100,multi,20,uniform,13,,10000,0.46439528465270996
2100,multi,20,uniform,14,-25.0,10000,0.4693324565887451
2100,multi,20,uniform,15,,10000,0.46915173530578613
2100,multi,20,uniform,16,,10000,0.4710531234741211
2100,multi,20,uniform,17,-29.0,10000,0.47277235984802246
2100,multi,20,uniform,18,,10000,0.4743006229400635
2100,multi,20,uniform,19,,10000,0.4663724899291992
2100,multi,20,uniform,20,,10000,0.47664904594421387
2100,multi,20,uniform,21,-31.0,10000,0.48647451400756836
2100,multi,20,uniform,22,,10000,0.475358247756958
2100,multi,20,uniform,23,,10000,0.4732396602630615
2100,multi,20,uniform,24,,10000,0.4658937454223633
2100,multi,20,uniform,25,,10000,0.46158766746520996
2100,multi,20,uniform,26,,10000,0.46637415885925293
2100,multi,20,uniform,27,,10000,0.46645140647888184
2100,multi,20,uniform,28,,10000,0.4607570171356201
2100,multi,20,uniform,29,-33.0,10000,0.4637138843536377
2100,multi,50,uniform,0,,10000,0.4636421203613281
2100,multi,50,uniform,1,-29.0,10000,0.4733097553253174
2100,multi,50,uniform,2,,10000,0.4631350040435791
2100,multi,50,uniform,3,,10000,0.4692716598510742
2100,multi,50,uniform,4,,10000,0.46451878547668457
2100,multi,50,uniform,5,,10000,0.46273326873779297
2100,multi,50,uniform,6,,10000,0.46691250801086426
2100,multi,50,uniform,7,-25.0,10000,0.4575209617614746
2100,multi,50,uniform,8,-31.0,10000,0.4617152214050293
2100,multi,50,uniform,9,,10000,0.4623241424560547
2100,multi,50,uniform,10,,10000,0.467531681060791
2100,multi,50,uniform,11,-32.0,10000,0.46778392791748047
2100,multi,50,uniform,12,,10000,0.461414098739624
2100,multi,50,uniform,13,,10000,0.460752010345459
2100,multi,50,uniform,14,-33.0,10000,0.4575197696685791
2100,multi,50,uniform,15,,10000,0.4621901512145996
2100,multi,50,uniform,16,,10000,0.45905518531799316
2100,multi,50,uniform,17,,10000,0.4549560546875
2100,multi,50,uniform,18,,10000,0.45671606063842773
2100,multi,50,uniform,19,-35.0,10000,0.452068567276001
2100,multi,50,uniform,20,-33.0,10000,0.4602360725402832
2100,multi,50,uniform,21,,10000,0.46330857276916504
2100,multi,50,uniform,22,,10000,0.46419715881347656
2100,multi,50,uniform,23,,10000,0.4606635570526123
2100,multi,50,uniform,24,,10000,0.4612717628479004
2100,multi,50,uniform,25,,10000,0.4646148681640625
2100,multi,50,uniform,26,,10000,0.4627861976623535
2100,multi,50,uniform,27,-29.0,10000,0.4659919738769531
2100,multi,50,uniform,28,,10000,0.4665086269378662
2100,multi,50,uniform,29,,10000,0.4648463726043701
2100,multi,50,uniform,0,,10000,0.4620678424835205
2100,multi,50,uniform,1,,10000,0.460648775100708
2100,multi,50,uniform,2,,10000,0.47397637367248535
2100,multi,50,uniform,3,,10000,0.45362210273742676
2100,multi,50,uniform,4,,10000,0.4525940418243408
2100,multi,50,uniform,5,,10000,0.45854973793029785
2100,multi,50,uniform,6,-33.0,10000,0.45229196548461914
2100,multi,50,uniform,7,-33.0,10000,0.455794095993042
2100,multi,50,uniform,8,,10000,0.4644765853881836
2100,multi,50,uniform,9,,10000,0.4645848274230957
2100,multi,50,uniform,10,,10000,0.4661414623260498
2100,multi,50,uniform,11,,10000,0.45365071296691895
2100,multi,50,uniform,12,,10000,0.45357608795166016
2100,multi,50,uniform,13,,10000,0.4541029930114746
2100,multi,50,uniform,14,,10000,0.4597008228302002
2100,multi,50,uniform,15,-31.0,10000,0.46010923385620117
2100,multi,50,uniform,16,,10000,0.44944310188293457
2100,multi,50,uniform,17,,10000,0.4498467445373535
2100,multi,50,uniform,18,,10000,0.4525313377380371
2100,multi,50,uniform,19,,10000,0.45790934562683105
2100,multi,50,uniform,20,-34.0,10000,0.4645884037017822
2100,multi,50,uniform,21,,10000,0.46121740341186523
2100,multi,50,uniform,22,,10000,0.4679582118988037
2100,multi,50,uniform,23,,10000,0.475236177444458
2100,multi,50,uniform,24,,10000,0.47651243209838867
2100,multi,50,uniform,25,,10000,0.47533583641052246
2100,multi,50,uniform,26,,10000,0.4737398624420166
2100,multi,50,uniform,27,,10000,0.4731106758117676
2100,multi,50,uniform,28,,10000,0.466350793838501
2100,multi,50,uniform,29,,10000,0.4786872863769531
2100,multi,50,uniform,0,,10000,0.5182864665985107
2100,multi,50,uniform,1,,10000,0.49599623680114746
2100,multi,50,uniform,2,-31.0,10000,0.48870015144348145
2100,multi,50,uniform,3,-28.0,10000,0.4749176502227783
2100,multi,50,uniform,4,,10000,0.47687625885009766
2100,multi,50,uniform,5,,10000,0.47036075592041016
2100,multi,50,uniform,6,,10000,0.47835850715637207
2100,multi,50,uniform,7,,10000,0.4744279384613037
2100,multi,50,uniform,8,,10000,0.480208158493042
2100,multi,50,uniform,9,,10000,0.4752810001373291
2100,multi,50,uniform,10,,10000,0.47664546966552734
2100,multi,50,uniform,11,-29.0,10000,0.4740309715270996
2100,multi,50,uniform,12,,10000,0.49544739723205566
2100,multi,50,uniform,13,-34.0,10000,0.4761168956756592
2100,multi,50,uniform,14,,10000,0.4737217426300049
2100,multi,50,uniform,15,,10000,0.47319626808166504
2100,multi,50,uniform,16,,10000,0.4699258804321289
2100,multi,50,uniform,17,,10000,0.47643232345581055
2100,multi,50,uniform,18,,10000,0.4716017246246338
2100,multi,50,uniform,19,,10000,0.47734713554382324
2100,multi,50,uniform,20,,10000,0.4957273006439209
2100,multi,50,uniform,21,,10000,0.4891064167022705
2100,multi,50,uniform,22,-31.0,10000,0.4965972900390625
2100,multi,50,uniform,23,,10000,0.48900914192199707
2100,multi,50,uniform,24,,10000,0.4769246578216553
2100,multi,50,uniform,25,,10000,0.4817941188812256
2100,multi,50,uniform,26,,10000,0.4830927848815918
2100,multi,50,uniform,27,-31.0,10000,0.4763786792755127
2100,multi,50,uniform,28,-27.0,10000,0.4756913185119629
2100,multi,50,uniform,29,,10000,0.5113041400909424
