instance,alg,pop,diversity,run,best,n_evals,time
2100,single,10,random_replacement,0,408.0,10000,0.7887201309204102
2100,single,10,random_replacement,1,419.0,10000,0.9311816692352295
2100,single,10,random_replacement,2,422.0,10000,0.8768274784088135
2100,single,10,random_replacement,3,421.0,10000,0.7293851375579834
2100,single,10,random_replacement,4,424.0,10000,0.751995325088501
2100,single,10,random_replacement,5,416.0,10000,0.7770593166351318
2100,single,10,random_replacement,6,421.0,10000,0.7685134410858154
2100,single,10,random_replacement,7,407.0,10000,0.7011196613311768
2100,single,10,random_replacement,8,417.0,10000,0.7104647159576416
2100,single,10,random_replacement,9,414.0,10000,0.7082815170288086
2100,single,10,random_replacement,10,419.0,10000,0.8392677307128906
2100,single,10,random_replacement,11,412.0,10000,0.6600584983825684
2100,single,10,random_replacement,12,423.0,10000,0.7278380393981934
2100,single,10,random_replacement,13,419.0,10000,0.6632134914398193
2100,single,10,random_replacement,14,419.0,10000,0.6741843223571777
2100,single,10,random_replacement,15,418.0,10000,0.7131812572479248
2100,single,10,random_replacement,16,422.0,10000,0.739065408706665
2100,single,10,random_replacement,17,405.0,10000,0.5820386409759521
2100,single,10,random_replacement,18,423.0,10000,0.7610616683959961
2100,single,10,random_replacement,19,410.0,10000,0.7324278354644775
2100,single,10,random_replacement,20,414.0,10000,0.7793254852294922
2100,single,10,random_replacement,21,415.0,10000,0.8316380977630615
2100,single,10,random_replacement,22,421.0,10000,0.7846930027008057
2100,single,10,random_replacement,23,416.0,10000,0.8059577941894531
2100,single,10,random_replacement,24,407.0,10000,0.7581493854522705
2100,single,10,random_replacement,25,422.0,10000,0.7095158100128174
2100,single,10,random_replacement,26,412.0,10000,0.7928428649902344
2100,single,10,random_replacement,27,417.0,10000,0.7579362392425537
2100,single,10,random_replacement,28,414.0,10000,0.7720704078674316
2100,single,10,random_replacement,29,414.0,10000,0.7197930812835693
2100,single,10,fitness_sharing,0,417.0,10000,3.9759936332702637
2100,single,10,fitness_sharing,1,418.0,10000,3.985086679458618
2100,single,10,fitness_sharing,2,415.0,10000,4.356792688369751
2100,single,10,fitness_sharing,3,418.0,10000,3.9231574535369873
2100,single,10,fitness_sharing,4,421.0,10000,4.8141679763793945
2100,single,10,fitness_sharing,5,421.0,10000,3.681978464126587
2100,single,10,fitness_sharing,6,423.0,10000,3.867610216140747
2100,single,10,fitness_sharing,7,421.0,10000,5.3052167892456055
2100,single,10,fitness_sharing,8,412.0,10000,4.34290337562561
2100,single,10,fitness_sharing,9,424.0,10000,4.156991243362427
2100,single,10,fitness_sharing,10,419.0,10000,4.116474628448486
2100,single,10,fitness_sharing,11,419.0,10000,3.9500961303710938
2100,single,10,fitness_sharing,12,424.0,10000,4.401096343994141
2100,single,10,fitness_sharing,13,419.0,10000,3.653552532196045
2100,single,10,fitness_sharing,14,425.0,10000,4.611841201782227
2100,single,10,fitness_sharing,15,417.0,10000,4.099567413330078
2100,single,10,fitness_sharing,16,415.0,10000,4.4343156814575195
2100,single,10,fitness_sharing,17,408.0,10000,3.735452651977539
2100,single,10,fitness_sharing,18,426.0,10000,3.6803932189941406
2100,single,10,fitness_sharing,19,410.0,10000,4.116436004638672
2100,single,10,fitness_sharing,20,409.0,10000,4.3369739055633545
2100,single,10,fitness_sharing,21,422.0,10000,3.9569883346557617
2100,single,10,fitness_sharing,22,423.0,10000,4.433604717254639
2100,single,10,fitness_sharing,23,418.0,10000,4.525690317153931
2100,single,10,fitness_sharing,24,415.0,10000,4.255563020706177
2100,single,10,fitness_sharing,25,417.0,10000,4.161179780960083
2100,single,10,fitness_sharing,26,422.0,10000,4.218299627304077
2100,single,10,fitness_sharing,27,422.0,10000,3.693006992340088
2100,single,10,fitness_sharing,28,416.0,10000,4.320892572402954
2100,single,10,fitness_sharing,29,425.0,10000,4.29139518737793
2100,single,10,tournament,0,422.0,10000,0.7162590026855469
2100,single,10,tournament,1,420.0,10000,0.33393120765686035
