evaluations raw_y
1 -2851.0000000000
3 -988.7029751260
4 -356.9189725795
5 231.4144019368
6 1863.2979344884
10 2803.9119131739
12 3096.8495610528
15 3655.0436947200
18 7625.0731774448
25 8567.4569494808
26 9469.0724359791
35 10758.9661225081
39 11863.5499403332
45 13010.4853422399
52 14813.0986960491
63 15473.0545247072
67 15566.6260366859
71 16308.9380488640
72 16671.0388288416
75 17108.7148205219
85 17824.3138240431
89 18529.1266547385
92 20213.8191295161
97 21925.2691393541
100 22351.3229131484
113 22630.3341384280
165 23092.2141374228
173 23194.9095349414
196 23294.7324274352
347 23435.9900610611
359 23541.5116585772
389 24164.7398543223
541 24565.4969787871
579 24667.5008597999
635 24686.5709463261
749 24812.0647218006
799 24886.8609280550
840 24954.6573669111
2692 24989.7017686819
3191 25100.8799012209
3838 25115.7422056767
3978 25218.6779493390
4195 25228.3075004270
4815 25270.1720183161
5065 25383.7125216023
5132 25543.6156181042
5684 25643.9778463798
6989 25844.7049594949
7892 26010.9129866993
8169 26045.4285093664
10000 5360.3857003462
