evaluations raw_y
1 0.0000000000
4 92.0000000000
5 197.0000000000
9 242.0000000000
10 286.0000000000
16 318.0000000000
24 354.0000000000
25 378.0000000000
28 388.0000000000
49 395.0000000000
63 408.0000000000
101 411.0000000000
158 414.0000000000
231 415.0000000000
236 418.0000000000
301 419.0000000000
420 425.0000000000
480 426.0000000000
487 427.0000000000
529 429.0000000000
585 430.0000000000
828 431.0000000000
1283 434.0000000000
2079 436.0000000000
2109 437.0000000000
2802 438.0000000000
3220 442.0000000000
10000 214.0000000000
