evaluations raw_y
1 0.0000000000
3 5.0600000000
4 11.8500000000
5 42.4400000000
8 56.3800000000
18 58.7600000000
24 74.2100000000
33 77.7200000000
34 103.1600000000
70 109.8100000000
88 110.3300000000
89 113.0200000000
107 114.2100000000
108 123.0400000000
114 146.1500000000
130 154.1500000000
167 154.3900000000
176 174.6400000000
183 180.7100000000
185 186.7900000000
199 198.0400000000
210 198.3800000000
237 201.2000000000
256 203.7400000000
268 205.5300000000
284 206.3100000000
294 211.4500000000
384 237.7100000000
396 240.4200000000
409 255.1100000000
613 259.3500000000
1087 275.1300000000
1088 292.4400000000
1115 295.9900000000
1123 299.4700000000
1125 310.3300000000
1168 320.1100000000
1294 328.3800000000
1298 336.8300000000
1326 355.4600000000
1353 357.7800000000
1369 365.4200000000
1404 368.5000000000
1432 374.6200000000
1522 383.3400000000
1678 388.9900000000
1691 400.0900000000
2481 401.2000000000
2535 406.8400000000
2905 414.9000000000
3076 416.0600000000
3159 424.7200000000
3173 434.1500000000
3232 436.6200000000
3233 440.8100000000
3383 447.3500000000
3418 452.2300000000
3448 459.9600000000
3472 466.8500000000
3493 482.8200000000
3537 490.3200000000
3580 490.6900000000
3603 492.8200000000
3640 494.1700000000
3682 496.0400000000
3699 511.0900000000
3705 511.5200000000
3861 513.9700000000
3863 535.7200000000
3956 536.8300000000
3977 543.0300000000
3982 550.3600000000
4047 564.2400000000
4091 568.4300000000
4130 579.4500000000
4233 583.6000000000
4250 589.8400000000
4267 592.2600000000
4318 592.4200000000
4383 594.8900000000
4905 597.3500000000
5006 597.4400000000
5145 607.9700000000
5207 617.8800000000
5539 630.4900000000
5628 643.0900000000
6183 645.8000000000
6704 648.3000000000
6836 658.2000000000
7795 659.5900000000
9242 661.7900000000
9577 664.6400000000
9964 666.5500000000
10694 704.7300000000
10705 714.1100000000
10748 720.7400000000
10769 725.8200000000
10775 733.5300000000
10788 733.9100000000
10847 742.2600000000
10856 747.8800000000
11400 750.7100000000
11588 756.7800000000
12052 757.6900000000
15933 758.8600000000
17711 763.3100000000
17720 774.6500000000
21554 776.7000000000
21629 781.8100000000
21633 783.4200000000
21652 786.8100000000
21724 794.3600000000
