evaluations raw_y
1 0.0000000000
4 87.0000000000
5 232.0000000000
6 297.0000000000
7 364.0000000000
8 394.0000000000
9 438.0000000000
17 472.0000000000
37 480.0000000000
44 491.0000000000
50 499.0000000000
83 502.0000000000
103 505.0000000000
114 511.0000000000
136 529.0000000000
141 533.0000000000
154 542.0000000000
244 544.0000000000
311 546.0000000000
606 547.0000000000
1397 548.0000000000
1779 550.0000000000
1888 551.0000000000
1954 552.0000000000
2578 554.0000000000
3487 556.0000000000
4718 557.0000000000
5383 559.0000000000
9562 561.0000000000
10000 501.0000000000
